 Total battles: 737681
 Avg. weight/team: 1.0
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 314  | Mantine            |  0.08303% | 1225   |  0.083% | 963    |  0.082% | 
 | 315  | Relicanth          |  0.08167% | 1205   |  0.082% | 952    |  0.081% | 
 | 316  | Spinda             |  0.08154% | 1203   |  0.082% | 928    |  0.079% | 
 | 317  | Raticate           |  0.08066% | 1190   |  0.081% | 906    |  0.077% | 
 | 318  | Jumpluff           |  0.07747% | 1143   |  0.077% | 917    |  0.078% | 
 | 319  | Throh              |  0.07740% | 1142   |  0.077% | 847    |  0.072% | 
 | 320  | Cottonee           |  0.07564% | 1116   |  0.076% | 1034   |  0.088% | 
 | 321  | Rotom-Fan          |  0.07551% | 1114   |  0.076% | 915    |  0.078% | 
 | 322  | Rotom-Frost        |  0.07381% | 1089   |  0.074% | 832    |  0.071% | 
 | 323  | Pelipper           |  0.07130% | 1052   |  0.071% | 875    |  0.075% | 
 | 324  | Pachirisu          |  0.07063% | 1042   |  0.071% | 799    |  0.068% | 
 | 325  | Golduck            |  0.07022% | 1036   |  0.070% | 838    |  0.072% | 
 | 326  | Qwilfish           |  0.06907% | 1019   |  0.069% | 852    |  0.073% | 
 | 327  | Gligar             |  0.06731% | 993    |  0.067% | 816    |  0.070% | 
 | 328  | Magcargo           |  0.06419% | 947    |  0.064% | 754    |  0.064% | 
 | 329  | Dodrio             |  0.06270% | 925    |  0.063% | 725    |  0.062% | 
 | 330  | Dunsparce          |  0.06236% | 920    |  0.062% | 735    |  0.063% | 
 | 331  | Parasect           |  0.06229% | 919    |  0.062% | 756    |  0.065% | 
 | 332  | Stunfisk           |  0.06175% | 911    |  0.062% | 781    |  0.067% | 
 | 333  | Musharna           |  0.06066% | 895    |  0.061% | 738    |  0.063% | 
 | 334  | Togetic            |  0.05978% | 882    |  0.060% | 691    |  0.059% | 
 | 335  | Rotom              |  0.05951% | 878    |  0.060% | 741    |  0.063% | 
 | 336  | Mesprit            |  0.05890% | 869    |  0.059% | 700    |  0.060% | 
 | 337  | Hypno              |  0.05849% | 863    |  0.058% | 678    |  0.058% | 
 | 338  | Beartic            |  0.05802% | 856    |  0.058% | 650    |  0.056% | 
 | 339  | Whiscash           |  0.05768% | 851    |  0.058% | 651    |  0.056% | 
 | 340  | Magikarp           |  0.05714% | 843    |  0.057% | 642    |  0.055% | 
 | 341  | Ariados            |  0.05687% | 839    |  0.057% | 731    |  0.062% | 
 | 342  | Magnemite          |  0.05666% | 836    |  0.057% | 647    |  0.055% | 
 | 343  | Pineco             |  0.05633% | 831    |  0.056% | 763    |  0.065% | 
 | 344  | Noctowl            |  0.05585% | 824    |  0.056% | 626    |  0.053% | 
 | 345  | Seaking            |  0.05504% | 812    |  0.055% | 604    |  0.052% | 
 | 346  | Bibarel            |  0.05239% | 773    |  0.052% | 595    |  0.051% | 
 | 347  | Vespiquen          |  0.05233% | 772    |  0.052% | 539    |  0.046% | 
 | 348  | Octillery          |  0.05111% | 754    |  0.051% | 622    |  0.053% | 
 | 349  | Onix               |  0.05056% | 746    |  0.051% | 628    |  0.054% | 
 | 350  | Swalot             |  0.04907% | 724    |  0.049% | 555    |  0.047% | 
 | 351  | Delcatty           |  0.04806% | 709    |  0.048% | 536    |  0.046% | 
 | 352  | Piloswine          |  0.04738% | 699    |  0.047% | 570    |  0.049% | 
 | 353  | Furret             |  0.04711% | 695    |  0.047% | 534    |  0.046% | 
 | 354  | Dragonair          |  0.04656% | 687    |  0.047% | 534    |  0.046% | 
 | 355  | Swanna             |  0.04487% | 662    |  0.045% | 509    |  0.043% | 
 | 356  | Vigoroth           |  0.04406% | 650    |  0.044% | 506    |  0.043% | 
 | 357  | Beheeyem           |  0.04338% | 640    |  0.043% | 474    |  0.041% | 
 | 358  | Castform           |  0.04338% | 640    |  0.043% | 512    |  0.044% | 
 | 359  | Vanilluxe          |  0.04257% | 628    |  0.043% | 463    |  0.040% | 
 | 360  | Sudowoodo          |  0.04229% | 624    |  0.042% | 493    |  0.042% | 
 | 361  | Garbodor           |  0.04155% | 613    |  0.042% | 511    |  0.044% | 
 | 362  | Pikachu-Libre      |  0.03979% | 587    |  0.040% | 457    |  0.039% | 
 | 363  | Unfezant           |  0.03945% | 582    |  0.039% | 450    |  0.038% | 
 | 364  | Purugly            |  0.03911% | 577    |  0.039% | 467    |  0.040% | 
 | 365  | Simisear           |  0.03904% | 576    |  0.039% | 410    |  0.035% | 
 | 366  | Riolu              |  0.03877% | 572    |  0.039% | 462    |  0.039% | 
 | 367  | Magmar             |  0.03863% | 570    |  0.039% | 440    |  0.038% | 
 | 368  | Haunter            |  0.03816% | 563    |  0.038% | 433    |  0.037% | 
 | 369  | Beautifly          |  0.03633% | 536    |  0.036% | 393    |  0.034% | 
 | 370  | Basculin           |  0.03497% | 516    |  0.035% | 415    |  0.035% | 
 | 371  | Simisage           |  0.03497% | 516    |  0.035% | 381    |  0.033% | 
 | 372  | Grumpig            |  0.03491% | 515    |  0.035% | 404    |  0.035% | 
 | 373  | Meowstic-F         |  0.03484% | 514    |  0.035% | 392    |  0.033% | 
 | 374  | Minun              |  0.03443% | 508    |  0.034% | 418    |  0.036% | 
 | 375  | Heatmor            |  0.03443% | 508    |  0.034% | 408    |  0.035% | 
 | 376  | Dewgong            |  0.03403% | 502    |  0.034% | 404    |  0.035% | 
 | 377  | Illumise           |  0.03369% | 497    |  0.034% | 400    |  0.034% | 
 | 378  | Gourgeist-Small    |  0.03348% | 494    |  0.033% | 376    |  0.032% | 
 | 379  | Girafarig          |  0.03342% | 493    |  0.033% | 374    |  0.032% | 
 | 380  | Eevee              |  0.03253% | 480    |  0.033% | 377    |  0.032% | 
 | 381  | Ferroseed          |  0.03118% | 460    |  0.031% | 414    |  0.035% | 
 | 382  | Plusle             |  0.03098% | 457    |  0.031% | 326    |  0.028% | 
 | 383  | Simipour           |  0.03057% | 451    |  0.031% | 353    |  0.030% | 
 | 384  | Marshtomp          |  0.02962% | 437    |  0.030% | 344    |  0.029% | 
 | 385  | Bellossom          |  0.02948% | 435    |  0.029% | 331    |  0.028% | 
 | 386  | Diglett            |  0.02915% | 430    |  0.029% | 392    |  0.033% | 
 | 387  | Delibird           |  0.02732% | 403    |  0.027% | 316    |  0.027% | 
 | 388  | Pikachu-Rock-Star  |  0.02657% | 392    |  0.027% | 312    |  0.027% | 
 | 389  | Kricketune         |  0.02603% | 384    |  0.026% | 346    |  0.030% | 
 | 390  | Wynaut             |  0.02596% | 383    |  0.026% | 292    |  0.025% | 
 | 391  | Gourgeist          |  0.02582% | 381    |  0.026% | 319    |  0.027% | 
 | 392  | Farfetch'd         |  0.02528% | 373    |  0.025% | 279    |  0.024% | 
 | 393  | Corsola            |  0.02467% | 364    |  0.025% | 295    |  0.025% | 
 | 394  | Misdreavus         |  0.02447% | 361    |  0.024% | 276    |  0.024% | 
 | 395  | Machoke            |  0.02393% | 353    |  0.024% | 295    |  0.025% | 
 | 396  | Maractus           |  0.02386% | 352    |  0.024% | 267    |  0.023% | 
 | 397  | Electabuzz         |  0.02379% | 351    |  0.024% | 288    |  0.025% | 
 | 398  | Bayleef            |  0.02345% | 346    |  0.023% | 265    |  0.023% | 
 | 399  | Sneasel            |  0.02271% | 335    |  0.023% | 250    |  0.021% | 
 | 400  | Solrock            |  0.02237% | 330    |  0.022% | 272    |  0.023% | 
 | 401  | Dustox             |  0.02230% | 329    |  0.022% | 251    |  0.021% | 
 | 402  | Munchlax           |  0.02230% | 329    |  0.022% | 267    |  0.023% | 
 | 403  | Lumineon           |  0.02210% | 326    |  0.022% | 268    |  0.023% | 
 | 404  | Lunatone           |  0.02196% | 324    |  0.022% | 268    |  0.023% | 
 | 405  | Mothim             |  0.02189% | 323    |  0.022% | 261    |  0.022% | 
 | 406  | Fearow             |  0.02155% | 318    |  0.022% | 220    |  0.019% | 
 | 407  | Wartortle          |  0.02155% | 318    |  0.022% | 249    |  0.021% | 
 | 408  | Squirtle           |  0.02101% | 310    |  0.021% | 263    |  0.022% | 
 | 409  | Fletchinder        |  0.02074% | 306    |  0.021% | 253    |  0.022% | 
 | 410  | Gurdurr            |  0.02020% | 298    |  0.020% | 237    |  0.020% | 
 | 411  | Torchic            |  0.02020% | 298    |  0.020% | 232    |  0.020% | 
 | 412  | Gothorita          |  0.01972% | 291    |  0.020% | 229    |  0.020% | 
 | 413  | Wormadam-Trash     |  0.01925% | 284    |  0.019% | 247    |  0.021% | 
 | 414  | Braixen            |  0.01864% | 275    |  0.019% | 217    |  0.019% | 
 | 415  | Cherrim            |  0.01857% | 274    |  0.019% | 206    |  0.018% | 
 | 416  | Lairon             |  0.01837% | 271    |  0.018% | 216    |  0.018% | 
 | 417  | Gourgeist-Large    |  0.01789% | 264    |  0.018% | 231    |  0.020% | 
 | 418  | Chimecho           |  0.01735% | 256    |  0.017% | 209    |  0.018% | 
 | 419  | Clefairy           |  0.01735% | 256    |  0.017% | 172    |  0.015% | 
 | 420  | Watchog            |  0.01708% | 252    |  0.017% | 165    |  0.014% | 
 | 421  | Starly             |  0.01694% | 250    |  0.017% | 180    |  0.015% | 
 | 422  | Clamperl           |  0.01681% | 248    |  0.017% | 197    |  0.017% | 
 | 423  | Hippopotas         |  0.01667% | 246    |  0.017% | 206    |  0.018% | 
 | 424  | Cleffa             |  0.01633% | 241    |  0.016% | 107    |  0.009% | 
 | 425  | Taillow            |  0.01620% | 239    |  0.016% | 171    |  0.015% | 
 | 426  | Sunflora           |  0.01606% | 237    |  0.016% | 194    |  0.017% | 
 | 427  | Carnivine          |  0.01579% | 233    |  0.016% | 160    |  0.014% | 
 | 428  | Bulbasaur          |  0.01566% | 231    |  0.016% | 198    |  0.017% | 
 | 429  | Quilladin          |  0.01566% | 231    |  0.016% | 155    |  0.013% | 
 | 430  | Pawniard           |  0.01539% | 227    |  0.015% | 198    |  0.017% | 
 | 431  | Ledian             |  0.01525% | 225    |  0.015% | 176    |  0.015% | 
 | 432  | Abra               |  0.01498% | 221    |  0.015% | 177    |  0.015% | 
 | 433  | Ivysaur            |  0.01478% | 218    |  0.015% | 176    |  0.015% | 
 | 434  | Shelgon            |  0.01464% | 216    |  0.015% | 164    |  0.014% | 
 | 435  | Stantler           |  0.01410% | 208    |  0.014% | 163    |  0.014% | 
 | 436  | Weedle             |  0.01410% | 208    |  0.014% | 160    |  0.014% | 
 | 437  | Pikachu-Pop-Star   |  0.01383% | 204    |  0.014% | 155    |  0.013% | 
 | 438  | Grovyle            |  0.01383% | 204    |  0.014% | 163    |  0.014% | 
 | 439  | Luvdisc            |  0.01301% | 192    |  0.013% | 140    |  0.012% | 
 | 440  | Metang             |  0.01288% | 190    |  0.013% | 152    |  0.013% | 
 | 441  | Jigglypuff         |  0.01288% | 190    |  0.013% | 157    |  0.013% | 
 | 442  | Kadabra            |  0.01206% | 178    |  0.012% | 135    |  0.012% | 
 | 443  | Numel              |  0.01186% | 175    |  0.012% | 141    |  0.012% | 
 | 444  | Pichu              |  0.01179% | 174    |  0.012% | 151    |  0.013% | 
 | 445  | Zigzagoon          |  0.01173% | 173    |  0.012% | 153    |  0.013% | 
 | 446  | Frogadier          |  0.01118% | 165    |  0.011% | 128    |  0.011% | 
 | 447  | Treecko            |  0.01112% | 164    |  0.011% | 122    |  0.010% | 
 | 448  | Roselia            |  0.01064% | 157    |  0.011% | 121    |  0.010% | 
 | 449  | Charmander         |  0.01017% | 150    |  0.010% | 129    |  0.011% | 
 | 450  | Mudkip             |  0.00996% | 147    |  0.010% | 116    |  0.010% | 
 | 451  | Trapinch           |  0.00956% | 141    |  0.010% | 104    |  0.009% | 
 | 452  | Gible              |  0.00935% | 138    |  0.009% | 109    |  0.009% | 
 | 453  | Monferno           |  0.00935% | 138    |  0.009% | 119    |  0.010% | 
 | 454  | Lickitung          |  0.00895% | 132    |  0.009% | 109    |  0.009% | 
 | 455  | Caterpie           |  0.00895% | 132    |  0.009% | 108    |  0.009% | 
 | 456  | Meditite           |  0.00874% | 129    |  0.009% | 85     |  0.007% | 
 | 457  | Shroomish          |  0.00847% | 125    |  0.008% | 97     |  0.008% | 
 | 458  | Sliggoo            |  0.00847% | 125    |  0.008% | 93     |  0.008% | 
 | 459  | Eelektrik          |  0.00820% | 121    |  0.008% | 109    |  0.009% | 
 | 460  | Metapod            |  0.00813% | 120    |  0.008% | 107    |  0.009% | 
 | 461  | Gabite             |  0.00800% | 118    |  0.008% | 95     |  0.008% | 
 | 462  | Herdier            |  0.00793% | 117    |  0.008% | 94     |  0.008% | 
 | 463  | Gastly             |  0.00786% | 116    |  0.008% | 92     |  0.008% | 
 | 464  | Quilava            |  0.00779% | 115    |  0.008% | 94     |  0.008% | 
 | 465  | Buizel             |  0.00773% | 114    |  0.008% | 91     |  0.008% | 
 | 466  | Boldore            |  0.00752% | 111    |  0.008% | 97     |  0.008% | 
 | 467  | Pikachu-PhD        |  0.00752% | 111    |  0.008% | 86     |  0.007% | 
 | 468  | Charmeleon         |  0.00752% | 111    |  0.008% | 85     |  0.007% | 
 | 469  | Phione             |  0.00746% | 110    |  0.007% | 83     |  0.007% | 
 | 470  | Scraggy            |  0.00739% | 109    |  0.007% | 93     |  0.008% | 
 | 471  | Graveler           |  0.00739% | 109    |  0.007% | 97     |  0.008% | 
 | 472  | Bidoof             |  0.00725% | 107    |  0.007% | 89     |  0.008% | 
 | 473  | Pignite            |  0.00718% | 106    |  0.007% | 93     |  0.008% | 
 | 474  | Seadra             |  0.00712% | 105    |  0.007% | 85     |  0.007% | 
 | 475  | Duosion            |  0.00698% | 103    |  0.007% | 72     |  0.006% | 
 | 476  | Snivy              |  0.00664% | 98     |  0.007% | 83     |  0.007% | 
 | 477  | Cyndaquil          |  0.00657% | 97     |  0.007% | 77     |  0.007% | 
 | 478  | Wormadam-Sandy     |  0.00644% | 95     |  0.006% | 80     |  0.007% | 
 | 479  | Skitty             |  0.00637% | 94     |  0.006% | 72     |  0.006% | 
 | 480  | Floette            |  0.00617% | 91     |  0.006% | 75     |  0.006% | 
 | 481  | Voltorb            |  0.00617% | 91     |  0.006% | 83     |  0.007% | 
 | 482  | Palpitoad          |  0.00610% | 90     |  0.006% | 78     |  0.007% | 
 | 483  | Geodude            |  0.00603% | 89     |  0.006% | 81     |  0.007% | 
 | 484  | Zorua              |  0.00596% | 88     |  0.006% | 39     |  0.003% | 
 | 485  | Togepi             |  0.00596% | 88     |  0.006% | 71     |  0.006% | 
 | 486  | Phanpy             |  0.00563% | 83     |  0.006% | 61     |  0.005% | 
 | 487  | Feebas             |  0.00563% | 83     |  0.006% | 72     |  0.006% | 
 | 488  | Unown              |  0.00556% | 82     |  0.006% | 73     |  0.006% | 
 | 489  | Koffing            |  0.00549% | 81     |  0.005% | 72     |  0.006% | 
 | 490  | Whirlipede         |  0.00542% | 80     |  0.005% | 75     |  0.006% | 
 | 491  | Cacnea             |  0.00542% | 80     |  0.005% | 63     |  0.005% | 
 | 492  | Aipom              |  0.00535% | 79     |  0.005% | 64     |  0.005% | 
 | 493  | Omanyte            |  0.00535% | 79     |  0.005% | 68     |  0.006% | 
 | 494  | Zubat              |  0.00535% | 79     |  0.005% | 70     |  0.006% | 
 | 495  | Turtwig            |  0.00522% | 77     |  0.005% | 72     |  0.006% | 
 | 496  | Vullaby            |  0.00508% | 75     |  0.005% | 46     |  0.004% | 
 | 497  | Froakie            |  0.00508% | 75     |  0.005% | 61     |  0.005% | 
 | 498  | Meowth             |  0.00502% | 74     |  0.005% | 62     |  0.005% | 
 | 499  | Dewott             |  0.00488% | 72     |  0.005% | 63     |  0.005% | 
 | 500  | Kakuna             |  0.00474% | 70     |  0.005% | 63     |  0.005% | 
 | 501  | Klang              |  0.00468% | 69     |  0.005% | 60     |  0.005% | 
 | 502  | Dratini            |  0.00468% | 69     |  0.005% | 64     |  0.005% | 
 | 503  | Cranidos           |  0.00468% | 69     |  0.005% | 58     |  0.005% | 
 | 504  | Woobat             |  0.00461% | 68     |  0.005% | 51     |  0.004% | 
 | 505  | Mime Jr.           |  0.00454% | 67     |  0.005% | 59     |  0.005% | 
 | 506  | Fennekin           |  0.00454% | 67     |  0.005% | 51     |  0.004% | 
 | 507  | Piplup             |  0.00454% | 67     |  0.005% | 56     |  0.005% | 
 | 508  | Frillish           |  0.00454% | 67     |  0.005% | 53     |  0.005% | 
 | 509  | Lampent            |  0.00454% | 67     |  0.005% | 61     |  0.005% | 
 | 510  | Porygon            |  0.00447% | 66     |  0.004% | 56     |  0.005% | 
 | 511  | Lileep             |  0.00441% | 65     |  0.004% | 55     |  0.005% | 
 | 512  | Poliwhirl          |  0.00434% | 64     |  0.004% | 56     |  0.005% | 
 | 513  | Chimchar           |  0.00434% | 64     |  0.004% | 54     |  0.005% | 
 | 514  | Prinplup           |  0.00427% | 63     |  0.004% | 56     |  0.005% | 
 | 515  | Swadloon           |  0.00427% | 63     |  0.004% | 57     |  0.005% | 
 | 516  | Natu               |  0.00427% | 63     |  0.004% | 54     |  0.005% | 
 | 517  | Zweilous           |  0.00420% | 62     |  0.004% | 48     |  0.004% | 
 | 518  | Gloom              |  0.00413% | 61     |  0.004% | 53     |  0.005% | 
 | 519  | Wurmple            |  0.00413% | 61     |  0.004% | 50     |  0.004% | 
 | 520  | Doduo              |  0.00407% | 60     |  0.004% | 32     |  0.003% | 
 | 521  | Magby              |  0.00407% | 60     |  0.004% | 50     |  0.004% | 
 | 522  | Tepig              |  0.00400% | 59     |  0.004% | 44     |  0.004% | 
 | 523  | Corphish           |  0.00400% | 59     |  0.004% | 44     |  0.004% | 
 | 524  | Pancham            |  0.00400% | 59     |  0.004% | 51     |  0.004% | 
 | 525  | Oshawott           |  0.00400% | 59     |  0.004% | 49     |  0.004% | 
 | 526  | Bellsprout         |  0.00393% | 58     |  0.004% | 52     |  0.004% | 
 | 527  | Tentacool          |  0.00393% | 58     |  0.004% | 44     |  0.004% | 
 | 528  | Dwebble            |  0.00386% | 57     |  0.004% | 54     |  0.005% | 
 | 529  | Fletchling         |  0.00386% | 57     |  0.004% | 53     |  0.005% | 
 | 530  | Shieldon           |  0.00386% | 57     |  0.004% | 49     |  0.004% | 
 | 531  | Buneary            |  0.00380% | 56     |  0.004% | 42     |  0.004% | 
 | 532  | Pidgeotto          |  0.00380% | 56     |  0.004% | 51     |  0.004% | 
 | 533  | Growlithe          |  0.00380% | 56     |  0.004% | 47     |  0.004% | 
 | 534  | Fraxure            |  0.00373% | 55     |  0.004% | 42     |  0.004% | 
 | 535  | Kirlia             |  0.00366% | 54     |  0.004% | 41     |  0.004% | 
 | 536  | Ralts              |  0.00359% | 53     |  0.004% | 43     |  0.004% | 
 | 537  | Swinub             |  0.00359% | 53     |  0.004% | 39     |  0.003% | 
 | 538  | Ponyta             |  0.00346% | 51     |  0.003% | 44     |  0.004% | 
 | 539  | Bonsly             |  0.00346% | 51     |  0.003% | 42     |  0.004% | 
 | 540  | Azurill            |  0.00339% | 50     |  0.003% | 44     |  0.004% | 
 | 541  | Staravia           |  0.00339% | 50     |  0.003% | 40     |  0.003% | 
 | 542  | Shelmet            |  0.00339% | 50     |  0.003% | 44     |  0.004% | 
 | 543  | Slowpoke           |  0.00332% | 49     |  0.003% | 38     |  0.003% | 
 | 544  | Chinchou           |  0.00332% | 49     |  0.003% | 43     |  0.004% | 
 | 545  | Lotad              |  0.00325% | 48     |  0.003% | 38     |  0.003% | 
 | 546  | Yamask             |  0.00325% | 48     |  0.003% | 43     |  0.004% | 
 | 547  | Bronzor            |  0.00319% | 47     |  0.003% | 43     |  0.004% | 
 | 548  | Sealeo             |  0.00319% | 47     |  0.003% | 35     |  0.003% | 
 | 549  | Axew               |  0.00319% | 47     |  0.003% | 42     |  0.004% | 
 | 550  | Sunkern            |  0.00319% | 47     |  0.003% | 36     |  0.003% | 
 | 551  | Archen             |  0.00312% | 46     |  0.003% | 35     |  0.003% | 
 | 552  | Goldeen            |  0.00312% | 46     |  0.003% | 42     |  0.004% | 
 | 553  | Nidorino           |  0.00312% | 46     |  0.003% | 38     |  0.003% | 
 | 554  | Happiny            |  0.00312% | 46     |  0.003% | 40     |  0.003% | 
 | 555  | Cubone             |  0.00312% | 46     |  0.003% | 32     |  0.003% | 
 | 556  | Surskit            |  0.00305% | 45     |  0.003% | 41     |  0.004% | 
 | 557  | Chingling          |  0.00305% | 45     |  0.003% | 40     |  0.003% | 
 | 558  | Nidorina           |  0.00305% | 45     |  0.003% | 35     |  0.003% | 
 | 559  | Weepinbell         |  0.00298% | 44     |  0.003% | 32     |  0.003% | 
 | 560  | Loudred            |  0.00298% | 44     |  0.003% | 35     |  0.003% | 
 | 561  | Shellos            |  0.00298% | 44     |  0.003% | 38     |  0.003% | 
 | 562  | Purrloin           |  0.00298% | 44     |  0.003% | 38     |  0.003% | 
 | 563  | Chespin            |  0.00298% | 44     |  0.003% | 35     |  0.003% | 
 | 564  | Shellder           |  0.00291% | 43     |  0.003% | 37     |  0.003% | 
 | 565  | Pidgey             |  0.00291% | 43     |  0.003% | 36     |  0.003% | 
 | 566  | Hoppip             |  0.00291% | 43     |  0.003% | 42     |  0.004% | 
 | 567  | Chikorita          |  0.00285% | 42     |  0.003% | 32     |  0.003% | 
 | 568  | Solosis            |  0.00285% | 42     |  0.003% | 29     |  0.002% | 
 | 569  | Cherubi            |  0.00278% | 41     |  0.003% | 37     |  0.003% | 
 | 570  | Pupitar            |  0.00278% | 41     |  0.003% | 37     |  0.003% | 
 | 571  | Marill             |  0.00271% | 40     |  0.003% | 34     |  0.003% | 
 | 572  | Burmy              |  0.00264% | 39     |  0.003% | 33     |  0.003% | 
 | 573  | Seedot             |  0.00258% | 38     |  0.003% | 30     |  0.003% | 
 | 574  | Mankey             |  0.00258% | 38     |  0.003% | 28     |  0.002% | 
 | 575  | Poochyena          |  0.00258% | 38     |  0.003% | 36     |  0.003% | 
 | 576  | Totodile           |  0.00251% | 37     |  0.003% | 32     |  0.003% | 
 | 577  | Vulpix             |  0.00251% | 37     |  0.003% | 32     |  0.003% | 
 | 578  | Snover             |  0.00251% | 37     |  0.003% | 29     |  0.002% | 
 | 579  | Bunnelby           |  0.00244% | 36     |  0.002% | 28     |  0.002% | 
 | 580  | Servine            |  0.00244% | 36     |  0.002% | 26     |  0.002% | 
 | 581  | Spheal             |  0.00237% | 35     |  0.002% | 32     |  0.003% | 
 | 582  | Grotle             |  0.00237% | 35     |  0.002% | 28     |  0.002% | 
 | 583  | Ekans              |  0.00237% | 35     |  0.002% | 26     |  0.002% | 
 | 584  | Darumaka           |  0.00237% | 35     |  0.002% | 32     |  0.003% | 
 | 585  | Espurr             |  0.00230% | 34     |  0.002% | 29     |  0.002% | 
 | 586  | Tyrunt             |  0.00230% | 34     |  0.002% | 32     |  0.003% | 
 | 587  | Tynamo             |  0.00230% | 34     |  0.002% | 19     |  0.002% | 
 | 588  | Baltoy             |  0.00224% | 33     |  0.002% | 29     |  0.002% | 
 | 589  | Luxio              |  0.00224% | 33     |  0.002% | 23     |  0.002% | 
 | 590  | Tirtouga           |  0.00224% | 33     |  0.002% | 30     |  0.003% | 
 | 591  | Shinx              |  0.00224% | 33     |  0.002% | 26     |  0.002% | 
 | 592  | Minccino           |  0.00224% | 33     |  0.002% | 25     |  0.002% | 
 | 593  | Bagon              |  0.00224% | 33     |  0.002% | 26     |  0.002% | 
 | 594  | Snorunt            |  0.00224% | 33     |  0.002% | 29     |  0.002% | 
 | 595  | Binacle            |  0.00217% | 32     |  0.002% | 31     |  0.003% | 
 | 596  | Yanma              |  0.00217% | 32     |  0.002% | 28     |  0.002% | 
 | 597  | Joltik             |  0.00217% | 32     |  0.002% | 25     |  0.002% | 
 | 598  | Duskull            |  0.00217% | 32     |  0.002% | 28     |  0.002% | 
 | 599  | Teddiursa          |  0.00217% | 32     |  0.002% | 22     |  0.002% | 
 | 600  | Lombre             |  0.00210% | 31     |  0.002% | 27     |  0.002% | 
 | 601  | Wailmer            |  0.00210% | 31     |  0.002% | 24     |  0.002% | 
 | 602  | Slakoth            |  0.00210% | 31     |  0.002% | 18     |  0.002% | 
 | 603  | Remoraid           |  0.00210% | 31     |  0.002% | 17     |  0.001% | 
 | 604  | Sewaddle           |  0.00210% | 31     |  0.002% | 28     |  0.002% | 
 | 605  | Phantump           |  0.00210% | 31     |  0.002% | 28     |  0.002% | 
 | 606  | Wormadam           |  0.00210% | 31     |  0.002% | 21     |  0.002% | 
 | 607  | Honedge            |  0.00210% | 31     |  0.002% | 25     |  0.002% | 
 | 608  | Houndour           |  0.00203% | 30     |  0.002% | 24     |  0.002% | 
 | 609  | Oddish             |  0.00203% | 30     |  0.002% | 27     |  0.002% | 
 | 610  | Pidove             |  0.00203% | 30     |  0.002% | 24     |  0.002% | 
 | 611  | Psyduck            |  0.00203% | 30     |  0.002% | 26     |  0.002% | 
 | 612  | Carvanha           |  0.00203% | 30     |  0.002% | 27     |  0.002% | 
 | 613  | Croagunk           |  0.00203% | 30     |  0.002% | 24     |  0.002% | 
 | 614  | Drifloon           |  0.00203% | 30     |  0.002% | 20     |  0.002% | 
 | 615  | Anorith            |  0.00203% | 30     |  0.002% | 26     |  0.002% | 
 | 616  | Sandshrew          |  0.00197% | 29     |  0.002% | 22     |  0.002% | 
 | 617  | Krokorok           |  0.00197% | 29     |  0.002% | 29     |  0.002% | 
 | 618  | Vanillite          |  0.00197% | 29     |  0.002% | 26     |  0.002% | 
 | 619  | Pansage            |  0.00190% | 28     |  0.002% | 19     |  0.002% | 
 | 620  | Venonat            |  0.00190% | 28     |  0.002% | 23     |  0.002% | 
 | 621  | Hoothoot           |  0.00190% | 28     |  0.002% | 24     |  0.002% | 
 | 622  | Elekid             |  0.00190% | 28     |  0.002% | 24     |  0.002% | 
 | 623  | Lillipup           |  0.00183% | 27     |  0.002% | 26     |  0.002% | 
 | 624  | Swirlix            |  0.00183% | 27     |  0.002% | 20     |  0.002% | 
 | 625  | Cascoon            |  0.00183% | 27     |  0.002% | 21     |  0.002% | 
 | 626  | Roggenrola         |  0.00176% | 26     |  0.002% | 22     |  0.002% | 
 | 627  | Larvesta           |  0.00176% | 26     |  0.002% | 16     |  0.001% | 
 | 628  | Skorupi            |  0.00176% | 26     |  0.002% | 20     |  0.002% | 
 | 629  | Sentret            |  0.00176% | 26     |  0.002% | 23     |  0.002% | 
 | 630  | Kricketot          |  0.00169% | 25     |  0.002% | 22     |  0.002% | 
 | 631  | Pumpkaboo-Super    |  0.00169% | 25     |  0.002% | 22     |  0.002% | 
 | 632  | Drowzee            |  0.00169% | 25     |  0.002% | 18     |  0.002% | 
 | 633  | Seel               |  0.00163% | 24     |  0.002% | 20     |  0.002% | 
 | 634  | Mantyke            |  0.00163% | 24     |  0.002% | 19     |  0.002% | 
 | 635  | Whismur            |  0.00163% | 24     |  0.002% | 17     |  0.001% | 
 | 636  | Pansear            |  0.00156% | 23     |  0.002% | 20     |  0.002% | 
 | 637  | Wooper             |  0.00156% | 23     |  0.002% | 20     |  0.002% | 
 | 638  | Venipede           |  0.00156% | 23     |  0.002% | 21     |  0.002% | 
 | 639  | Electrike          |  0.00156% | 23     |  0.002% | 19     |  0.002% | 
 | 640  | Silcoon            |  0.00156% | 23     |  0.002% | 21     |  0.002% | 
 | 641  | Tyrogue            |  0.00156% | 23     |  0.002% | 20     |  0.002% | 
 | 642  | Munna              |  0.00156% | 23     |  0.002% | 15     |  0.001% | 
 | 643  | Inkay              |  0.00156% | 23     |  0.002% | 18     |  0.002% | 
 | 644  | Exeggcute          |  0.00156% | 23     |  0.002% | 18     |  0.002% | 
 | 645  | Deino              |  0.00149% | 22     |  0.001% | 19     |  0.002% | 
