 Total battles: 133297
 Avg. weight/team: 0.019
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 320  | Pikachu-Belle      |  0.00514% | 86     |  0.032% | 63     |  0.032% | 
 | 321  | Lilligant          |  0.00510% | 245    |  0.092% | 163    |  0.084% | 
 | 322  | Taillow            |  0.00501% | 296    |  0.111% | 201    |  0.103% | 
 | 323  | Primeape           |  0.00500% | 192    |  0.072% | 143    |  0.074% | 
 | 324  | Rhydon             |  0.00498% | 229    |  0.086% | 185    |  0.095% | 
 | 325  | Porygon            |  0.00484% | 27     |  0.010% | 20     |  0.010% | 
 | 326  | Gorebyss           |  0.00474% | 452    |  0.170% | 351    |  0.180% | 
 | 327  | Mightyena          |  0.00473% | 548    |  0.206% | 435    |  0.224% | 
 | 328  | Wailord            |  0.00472% | 381    |  0.143% | 304    |  0.156% | 
 | 329  | Hypno              |  0.00468% | 107    |  0.040% | 82     |  0.042% | 
 | 330  | Cacturne           |  0.00463% | 154    |  0.058% | 123    |  0.063% | 
 | 331  | Roselia            |  0.00458% | 19     |  0.007% | 18     |  0.009% | 
 | 332  | Pikachu-Libre      |  0.00456% | 118    |  0.044% | 92     |  0.047% | 
 | 333  | Pyroar             |  0.00454% | 394    |  0.148% | 311    |  0.160% | 
 | 334  | Alomomola          |  0.00452% | 138    |  0.052% | 99     |  0.051% | 
 | 335  | Magneton           |  0.00436% | 66     |  0.025% | 52     |  0.027% | 
 | 336  | Barbaracle         |  0.00430% | 300    |  0.113% | 237    |  0.122% | 
 | 337  | Tyrantrum          |  0.00427% | 819    |  0.307% | 643    |  0.331% | 
 | 338  | Carracosta         |  0.00422% | 567    |  0.213% | 421    |  0.216% | 
 | 339  | Seviper            |  0.00421% | 184    |  0.069% | 134    |  0.069% | 
 | 340  | Stoutland          |  0.00418% | 101    |  0.038% | 76     |  0.039% | 
 | 341  | Sandslash          |  0.00415% | 202    |  0.076% | 164    |  0.084% | 
 | 342  | Aurorus            |  0.00402% | 246    |  0.092% | 194    |  0.100% | 
 | 343  | Electrode          |  0.00395% | 280    |  0.105% | 227    |  0.117% | 
 | 344  | Rotom-Frost        |  0.00378% | 139    |  0.052% | 116    |  0.060% | 
 | 345  | Samurott           |  0.00362% | 663    |  0.249% | 519    |  0.267% | 
 | 346  | Cryogonal          |  0.00361% | 186    |  0.070% | 135    |  0.069% | 
 | 347  | Archeops           |  0.00361% | 423    |  0.159% | 270    |  0.139% | 
 | 348  | Scyther            |  0.00360% | 252    |  0.095% | 188    |  0.097% | 
 | 349  | Cobalion           |  0.00336% | 343    |  0.129% | 253    |  0.130% | 
 | 350  | Rotom-Mow          |  0.00336% | 193    |  0.072% | 137    |  0.070% | 
 | 351  | Mantine            |  0.00331% | 155    |  0.058% | 116    |  0.060% | 
 | 352  | Stunfisk           |  0.00331% | 99     |  0.037% | 80     |  0.041% | 
 | 353  | Flareon            |  0.00331% | 546    |  0.205% | 412    |  0.212% | 
 | 354  | Druddigon          |  0.00328% | 175    |  0.066% | 152    |  0.078% | 
 | 355  | Escavalier         |  0.00315% | 249    |  0.093% | 179    |  0.092% | 
 | 356  | Dragonair          |  0.00309% | 100    |  0.038% | 77     |  0.040% | 
 | 357  | Magikarp           |  0.00302% | 799    |  0.300% | 594    |  0.305% | 
 | 358  | Butterfree         |  0.00295% | 222    |  0.083% | 185    |  0.095% | 
 | 359  | Hitmonchan         |  0.00292% | 300    |  0.113% | 215    |  0.111% | 
 | 360  | Arceus-Bug         |  0.00291% | 218    |  0.082% | 156    |  0.080% | 
 | 361  | Granbull           |  0.00281% | 120    |  0.045% | 92     |  0.047% | 
 | 362  | Girafarig          |  0.00278% | 67     |  0.025% | 40     |  0.021% | 
 | 363  | Scraggy            |  0.00268% | 49     |  0.018% | 37     |  0.019% | 
 | 364  | Grumpig            |  0.00266% | 52     |  0.020% | 44     |  0.023% | 
 | 365  | Hitmontop          |  0.00265% | 183    |  0.069% | 148    |  0.076% | 
 | 366  | Virizion           |  0.00261% | 330    |  0.124% | 236    |  0.121% | 
 | 367  | Togetic            |  0.00257% | 110    |  0.041% | 91     |  0.047% | 
 | 368  | Wartortle          |  0.00245% | 113    |  0.042% | 96     |  0.049% | 
 | 369  | Shiftry            |  0.00242% | 331    |  0.124% | 267    |  0.137% | 
 | 370  | Beheeyem           |  0.00239% | 74     |  0.028% | 51     |  0.026% | 
 | 371  | Aromatisse         |  0.00239% | 153    |  0.057% | 112    |  0.058% | 
 | 372  | Torkoal            |  0.00239% | 254    |  0.095% | 222    |  0.114% | 
 | 373  | Cherrim            |  0.00239% | 53     |  0.020% | 41     |  0.021% | 
 | 374  | Throh              |  0.00226% | 102    |  0.038% | 75     |  0.039% | 
 | 375  | Riolu              |  0.00225% | 76     |  0.029% | 57     |  0.029% | 
 | 376  | Ursaring           |  0.00224% | 237    |  0.089% | 173    |  0.089% | 
 | 377  | Hariyama           |  0.00218% | 240    |  0.090% | 190    |  0.098% | 
 | 378  | Mesprit            |  0.00213% | 105    |  0.039% | 80     |  0.041% | 
 | 379  | Musharna           |  0.00209% | 102    |  0.038% | 76     |  0.039% | 
 | 380  | Piplup             |  0.00197% | 54     |  0.020% | 44     |  0.023% | 
 | 381  | Gligar             |  0.00196% | 106    |  0.040% | 92     |  0.047% | 
 | 382  | Dodrio             |  0.00191% | 178    |  0.067% | 133    |  0.068% | 
 | 383  | Zorua              |  0.00191% | 50     |  0.019% | 16     |  0.008% | 
 | 384  | Tauros             |  0.00191% | 156    |  0.059% | 124    |  0.064% | 
 | 385  | Whiscash           |  0.00191% | 132    |  0.050% | 114    |  0.059% | 
 | 386  | Ariados            |  0.00183% | 150    |  0.056% | 128    |  0.066% | 
 | 387  | Minun              |  0.00183% | 105    |  0.039% | 76     |  0.039% | 
 | 388  | Delibird           |  0.00179% | 124    |  0.047% | 101    |  0.052% | 
 | 389  | Heatmor            |  0.00170% | 59     |  0.022% | 51     |  0.026% | 
 | 390  | Crustle            |  0.00170% | 208    |  0.078% | 172    |  0.088% | 
 | 391  | Raticate           |  0.00170% | 216    |  0.081% | 178    |  0.092% | 
 | 392  | Jigglypuff         |  0.00168% | 82     |  0.031% | 68     |  0.035% | 
 | 393  | Feebas             |  0.00165% | 102    |  0.038% | 86     |  0.044% | 
 | 394  | Wormadam           |  0.00163% | 22     |  0.008% | 17     |  0.009% | 
 | 395  | Machoke            |  0.00161% | 39     |  0.015% | 32     |  0.016% | 
 | 396  | Spinda             |  0.00161% | 166    |  0.062% | 117    |  0.060% | 
 | 397  | Persian            |  0.00159% | 112    |  0.042% | 84     |  0.043% | 
 | 398  | Vigoroth           |  0.00156% | 66     |  0.025% | 51     |  0.026% | 
 | 399  | Archen             |  0.00155% | 117    |  0.044% | 72     |  0.037% | 
 | 400  | Swalot             |  0.00148% | 97     |  0.036% | 65     |  0.033% | 
 | 401  | Wigglytuff         |  0.00147% | 208    |  0.078% | 157    |  0.081% | 
 | 402  | Castform           |  0.00146% | 182    |  0.068% | 155    |  0.080% | 
 | 403  | Emboar             |  0.00145% | 579    |  0.217% | 456    |  0.234% | 
 | 404  | Pichu              |  0.00137% | 98     |  0.037% | 81     |  0.042% | 
 | 405  | Quilava            |  0.00136% | 67     |  0.025% | 23     |  0.012% | 
 | 406  | Doublade           |  0.00133% | 163    |  0.061% | 119    |  0.061% | 
 | 407  | Skuntank           |  0.00129% | 72     |  0.027% | 63     |  0.032% | 
 | 408  | Ledian             |  0.00127% | 98     |  0.037% | 69     |  0.035% | 
 | 409  | Masquerain         |  0.00127% | 80     |  0.030% | 66     |  0.034% | 
 | 410  | Wormadam-Trash     |  0.00120% | 39     |  0.015% | 37     |  0.019% | 
 | 411  | Furfrou            |  0.00117% | 116    |  0.044% | 101    |  0.052% | 
 | 412  | Beautifly          |  0.00116% | 66     |  0.025% | 54     |  0.028% | 
 | 413  | Vanilluxe          |  0.00114% | 82     |  0.031% | 63     |  0.032% | 
 | 414  | Bellossom          |  0.00114% | 114    |  0.043% | 88     |  0.045% | 
 | 415  | Relicanth          |  0.00112% | 69     |  0.026% | 54     |  0.028% | 
 | 416  | Pangoro            |  0.00108% | 285    |  0.107% | 213    |  0.110% | 
 | 417  | Tentacool          |  0.00108% | 60     |  0.023% | 45     |  0.023% | 
 | 418  | Arbok              |  0.00106% | 209    |  0.078% | 151    |  0.078% | 
 | 419  | Vespiquen          |  0.00104% | 92     |  0.035% | 66     |  0.034% | 
 | 420  | Combusken          |  0.00102% | 201    |  0.075% | 161    |  0.083% | 
 | 421  | Emolga             |  0.00096% | 141    |  0.053% | 118    |  0.061% | 
 | 422  | Simisage           |  0.00096% | 146    |  0.055% | 87     |  0.045% | 
 | 423  | Venipede           |  0.00095% | 43     |  0.016% | 27     |  0.014% | 
 | 424  | Ferroseed          |  0.00092% | 48     |  0.018% | 42     |  0.022% | 
 | 425  | Unfezant           |  0.00091% | 112    |  0.042% | 73     |  0.038% | 
 | 426  | Vileplume          |  0.00089% | 127    |  0.048% | 103    |  0.053% | 
 | 427  | Diglett            |  0.00088% | 96     |  0.036% | 91     |  0.047% | 
 | 428  | Farfetch'd         |  0.00085% | 73     |  0.027% | 48     |  0.025% | 
 | 429  | Stantler           |  0.00083% | 39     |  0.015% | 32     |  0.016% | 
 | 430  | Plusle             |  0.00083% | 105    |  0.039% | 70     |  0.036% | 
 | 431  | Timburr            |  0.00081% | 18     |  0.007% | 12     |  0.006% | 
 | 432  | Zubat              |  0.00080% | 67     |  0.025% | 62     |  0.032% | 
 | 433  | Tyrogue            |  0.00078% | 4      |  0.002% | 1      |  0.001% | 
 | 434  | Rapidash           |  0.00077% | 212    |  0.080% | 146    |  0.075% | 
 | 435  | Beartic            |  0.00075% | 129    |  0.048% | 95     |  0.049% | 
 | 436  | Pikachu-PhD        |  0.00073% | 68     |  0.026% | 55     |  0.028% | 
 | 437  | Dedenne            |  0.00070% | 219    |  0.082% | 183    |  0.094% | 
 | 438  | Munchlax           |  0.00070% | 81     |  0.030% | 59     |  0.030% | 
 | 439  | Illumise           |  0.00067% | 23     |  0.009% | 19     |  0.010% | 
 | 440  | Onix               |  0.00066% | 240    |  0.090% | 200    |  0.103% | 
 | 441  | Carvanha           |  0.00064% | 35     |  0.013% | 23     |  0.012% | 
 | 442  | Maractus           |  0.00062% | 81     |  0.030% | 66     |  0.034% | 
 | 443  | Doduo              |  0.00060% | 91     |  0.034% | 71     |  0.037% | 
 | 444  | Bibarel            |  0.00059% | 57     |  0.021% | 41     |  0.021% | 
 | 445  | Charmander         |  0.00058% | 82     |  0.031% | 65     |  0.033% | 
 | 446  | Torchic            |  0.00058% | 91     |  0.034% | 79     |  0.041% | 
 | 447  | Pikachu-Rock-Star  |  0.00056% | 115    |  0.043% | 93     |  0.048% | 
 | 448  | Garbodor           |  0.00055% | 163    |  0.061% | 141    |  0.072% | 
 | 449  | Poliwrath          |  0.00055% | 272    |  0.102% | 200    |  0.103% | 
 | 450  | Simipour           |  0.00055% | 69     |  0.026% | 54     |  0.028% | 
 | 451  | Inkay              |  0.00054% | 17     |  0.006% | 15     |  0.008% | 
 | 452  | Marshtomp          |  0.00053% | 31     |  0.012% | 27     |  0.014% | 
 | 453  | Frillish           |  0.00053% | 20     |  0.008% | 18     |  0.009% | 
 | 454  | Gogoat             |  0.00053% | 197    |  0.074% | 158    |  0.081% | 
 | 455  | Sunflora           |  0.00052% | 44     |  0.017% | 35     |  0.018% | 
 | 456  | Totodile           |  0.00052% | 68     |  0.026% | 31     |  0.016% | 
 | 457  | Pawniard           |  0.00049% | 33     |  0.012% | 26     |  0.013% | 
 | 458  | Sneasel            |  0.00048% | 125    |  0.047% | 115    |  0.059% | 
 | 459  | Koffing            |  0.00047% | 38     |  0.014% | 28     |  0.014% | 
 | 460  | Mankey             |  0.00047% | 20     |  0.008% | 13     |  0.007% | 
 | 461  | Froakie            |  0.00045% | 66     |  0.025% | 47     |  0.024% | 
 | 462  | Zebstrika          |  0.00044% | 267    |  0.100% | 212    |  0.109% | 
 | 463  | Fearow             |  0.00044% | 61     |  0.023% | 45     |  0.023% | 
 | 464  | Shuppet            |  0.00043% | 10     |  0.004% | 9      |  0.005% | 
 | 465  | Yamask             |  0.00042% | 50     |  0.019% | 45     |  0.023% | 
 | 466  | Spinarak           |  0.00042% | 5      |  0.002% | 5      |  0.003% | 
 | 467  | Dunsparce          |  0.00042% | 137    |  0.051% | 107    |  0.055% | 
 | 468  | Togepi             |  0.00041% | 71     |  0.027% | 67     |  0.034% | 
 | 469  | Buneary            |  0.00041% | 80     |  0.030% | 59     |  0.030% | 
 | 470  | Lumineon           |  0.00041% | 34     |  0.013% | 28     |  0.014% | 
 | 471  | Lairon             |  0.00041% | 60     |  0.023% | 36     |  0.019% | 
 | 472  | Makuhita           |  0.00040% | 8      |  0.003% | 7      |  0.004% | 
 | 473  | Quilladin          |  0.00040% | 16     |  0.006% | 15     |  0.008% | 
 | 474  | Furret             |  0.00040% | 69     |  0.026% | 52     |  0.027% | 
 | 475  | Chinchou           |  0.00038% | 15     |  0.006% | 12     |  0.006% | 
 | 476  | Kricketune         |  0.00038% | 42     |  0.016% | 35     |  0.018% | 
 | 477  | Seaking            |  0.00037% | 83     |  0.031% | 57     |  0.029% | 
 | 478  | Growlithe          |  0.00037% | 52     |  0.020% | 38     |  0.020% | 
 | 479  | Phanpy             |  0.00035% | 24     |  0.009% | 19     |  0.010% | 
 | 480  | Voltorb            |  0.00035% | 28     |  0.011% | 25     |  0.013% | 
 | 481  | Squirtle           |  0.00033% | 105    |  0.039% | 83     |  0.043% | 
 | 482  | Fletchling         |  0.00032% | 20     |  0.008% | 19     |  0.010% | 
 | 483  | Gourgeist-Small    |  0.00032% | 24     |  0.009% | 22     |  0.011% | 
 | 484  | Swablu             |  0.00031% | 7      |  0.003% | 7      |  0.004% | 
 | 485  | Dustox             |  0.00030% | 51     |  0.019% | 28     |  0.014% | 
 | 486  | Ivysaur            |  0.00030% | 53     |  0.020% | 47     |  0.024% | 
 | 487  | Gastly             |  0.00030% | 62     |  0.023% | 49     |  0.025% | 
 | 488  | Floatzel           |  0.00030% | 283    |  0.106% | 182    |  0.094% | 
 | 489  | Seedot             |  0.00029% | 6      |  0.002% | 6      |  0.003% | 
 | 490  | Tirtouga           |  0.00028% | 15     |  0.006% | 12     |  0.006% | 
 | 491  | Mienfoo            |  0.00028% | 9      |  0.003% | 7      |  0.004% | 
 | 492  | Weedle             |  0.00028% | 82     |  0.031% | 71     |  0.037% | 
 | 493  | Magcargo           |  0.00027% | 128    |  0.048% | 103    |  0.053% | 
 | 494  | Rotom-Fan          |  0.00027% | 120    |  0.045% | 92     |  0.047% | 
 | 495  | NidoranF           |  0.00026% | 17     |  0.006% | 10     |  0.005% | 
 | 496  | Pupitar            |  0.00026% | 8      |  0.003% | 7      |  0.004% | 
 | 497  | Delcatty           |  0.00025% | 113    |  0.042% | 94     |  0.048% | 
 | 498  | Meowstic-F         |  0.00025% | 102    |  0.038% | 81     |  0.042% | 
 | 499  | Unown              |  0.00024% | 96     |  0.036% | 63     |  0.032% | 
 | 500  | Sawsbuck           |  0.00023% | 130    |  0.049% | 99     |  0.051% | 
 | 501  | Magmar             |  0.00022% | 83     |  0.031% | 66     |  0.034% | 
 | 502  | Gabite             |  0.00022% | 37     |  0.014% | 30     |  0.015% | 
 | 503  | Luvdisc            |  0.00021% | 59     |  0.022% | 42     |  0.022% | 
 | 504  | Sudowoodo          |  0.00021% | 58     |  0.022% | 53     |  0.027% | 
 | 505  | Natu               |  0.00021% | 31     |  0.012% | 28     |  0.014% | 
 | 506  | Grovyle            |  0.00021% | 42     |  0.016% | 29     |  0.015% | 
 | 507  | Goldeen            |  0.00020% | 15     |  0.006% | 12     |  0.006% | 
 | 508  | Monferno           |  0.00020% | 39     |  0.015% | 34     |  0.017% | 
 | 509  | Sunkern            |  0.00020% | 105    |  0.039% | 99     |  0.051% | 
 | 510  | Rotom              |  0.00020% | 97     |  0.036% | 75     |  0.039% | 
 | 511  | Silcoon            |  0.00019% | 14     |  0.005% | 13     |  0.007% | 
 | 512  | Octillery          |  0.00019% | 109    |  0.041% | 91     |  0.047% | 
 | 513  | Oddish             |  0.00019% | 11     |  0.004% | 10     |  0.005% | 
 | 514  | Piloswine          |  0.00018% | 24     |  0.009% | 21     |  0.011% | 
 | 515  | Machop             |  0.00017% | 16     |  0.006% | 12     |  0.006% | 
 | 516  | Klang              |  0.00016% | 3      |  0.001% | 3      |  0.002% | 
 | 517  | Electabuzz         |  0.00016% | 75     |  0.028% | 56     |  0.029% | 
 | 518  | Mudkip             |  0.00015% | 56     |  0.021% | 43     |  0.022% | 
 | 519  | Phantump           |  0.00014% | 29     |  0.011% | 26     |  0.013% | 
 | 520  | Bonsly             |  0.00014% | 15     |  0.006% | 15     |  0.008% | 
 | 521  | Bayleef            |  0.00013% | 77     |  0.029% | 36     |  0.019% | 
 | 522  | Corsola            |  0.00012% | 49     |  0.018% | 44     |  0.023% | 
 | 523  | Axew               |  0.00012% | 84     |  0.032% | 67     |  0.034% | 
 | 524  | Zigzagoon          |  0.00012% | 43     |  0.016% | 36     |  0.019% | 
 | 525  | Seel               |  0.00012% | 12     |  0.005% | 9      |  0.005% | 
 | 526  | Blitzle            |  0.00011% | 31     |  0.012% | 26     |  0.013% | 
 | 527  | Minccino           |  0.00011% | 15     |  0.006% | 11     |  0.006% | 
 | 528  | Cranidos           |  0.00011% | 59     |  0.022% | 38     |  0.020% | 
 | 529  | Pancham            |  0.00011% | 13     |  0.005% | 10     |  0.005% | 
 | 530  | Elekid             |  0.00011% | 29     |  0.011% | 27     |  0.014% | 
 | 531  | Psyduck            |  0.00010% | 40     |  0.015% | 31     |  0.016% | 
 | 532  | Haunter            |  0.00009% | 117    |  0.044% | 98     |  0.050% | 
 | 533  | Caterpie           |  0.00009% | 120    |  0.045% | 92     |  0.047% | 
 | 534  | Litwick            |  0.00009% | 11     |  0.004% | 10     |  0.005% | 
 | 535  | Grimer             |  0.00009% | 12     |  0.005% | 8      |  0.004% | 
 | 536  | Lileep             |  0.00009% | 24     |  0.009% | 21     |  0.011% | 
 | 537  | Larvitar           |  0.00009% | 9      |  0.003% | 3      |  0.002% | 
 | 538  | Metapod            |  0.00008% | 114    |  0.043% | 105    |  0.054% | 
 | 539  | Lickitung          |  0.00008% | 29     |  0.011% | 24     |  0.012% | 
 | 540  | Dewgong            |  0.00008% | 61     |  0.023% | 50     |  0.026% | 
 | 541  | Finneon            |  0.00008% | 3      |  0.001% | 2      |  0.001% | 
 | 542  | Kakuna             |  0.00008% | 32     |  0.012% | 30     |  0.015% | 
 | 543  | Meditite           |  0.00008% | 81     |  0.030% | 70     |  0.036% | 
 | 544  | Purrloin           |  0.00008% | 15     |  0.006% | 15     |  0.008% | 
 | 545  | Abra               |  0.00008% | 44     |  0.017% | 40     |  0.021% | 
 | 546  | Cacnea             |  0.00008% | 20     |  0.008% | 17     |  0.009% | 
 | 547  | Clauncher          |  0.00007% | 14     |  0.005% | 13     |  0.007% | 
 | 548  | Shellos            |  0.00007% | 11     |  0.004% | 8      |  0.004% | 
 | 549  | Espurr             |  0.00007% | 28     |  0.011% | 21     |  0.011% | 
 | 550  | Houndour           |  0.00007% | 20     |  0.008% | 18     |  0.009% | 
 | 551  | Swanna             |  0.00007% | 45     |  0.017% | 27     |  0.014% | 
 | 552  | Pidgeotto          |  0.00007% | 26     |  0.010% | 21     |  0.011% | 
 | 553  | Barboach           |  0.00007% | 5      |  0.002% | 4      |  0.002% | 
 | 554  | Kingler            |  0.00007% | 207    |  0.078% | 160    |  0.082% | 
 | 555  | Krokorok           |  0.00007% | 8      |  0.003% | 6      |  0.003% | 
 | 556  | Aipom              |  0.00006% | 52     |  0.020% | 43     |  0.022% | 
 | 557  | Eevee              |  0.00006% | 201    |  0.075% | 169    |  0.087% | 
 | 558  | Victreebel         |  0.00006% | 99     |  0.037% | 71     |  0.037% | 
 | 559  | Surskit            |  0.00005% | 9      |  0.003% | 7      |  0.004% | 
 | 560  | Wingull            |  0.00005% | 13     |  0.005% | 10     |  0.005% | 
 | 561  | Fletchinder        |  0.00005% | 46     |  0.017% | 32     |  0.016% | 
 | 562  | Bronzor            |  0.00005% | 8      |  0.003% | 7      |  0.004% | 
 | 563  | Azurill            |  0.00005% | 58     |  0.022% | 47     |  0.024% | 
 | 564  | Phione             |  0.00005% | 32     |  0.012% | 24     |  0.012% | 
 | 565  | Corphish           |  0.00005% | 49     |  0.018% | 31     |  0.016% | 
 | 566  | Slowpoke           |  0.00004% | 15     |  0.006% | 12     |  0.006% | 
 | 567  | Clefairy           |  0.00004% | 50     |  0.019% | 33     |  0.017% | 
 | 568  | Drilbur            |  0.00004% | 14     |  0.005% | 13     |  0.007% | 
 | 569  | Magby              |  0.00004% | 49     |  0.018% | 37     |  0.019% | 
 | 570  | Ponyta             |  0.00004% | 24     |  0.009% | 21     |  0.011% | 
 | 571  | Whirlipede         |  0.00004% | 11     |  0.004% | 8      |  0.004% | 
 | 572  | Trubbish           |  0.00004% | 8      |  0.003% | 6      |  0.003% | 
 | 573  | Golett             |  0.00004% | 2      |  0.001% | 1      |  0.001% | 
 | 574  | Shieldon           |  0.00004% | 3      |  0.001% | 2      |  0.001% | 
 | 575  | Dratini            |  0.00003% | 35     |  0.013% | 32     |  0.016% | 
 | 576  | Happiny            |  0.00003% | 29     |  0.011% | 26     |  0.013% | 
 | 577  | Patrat             |  0.00003% | 14     |  0.005% | 12     |  0.006% | 
 | 578  | Tynamo             |  0.00003% | 20     |  0.008% | 19     |  0.010% | 
 | 579  | Parasect           |  0.00003% | 54     |  0.020% | 50     |  0.026% | 
 | 580  | Whismur            |  0.00003% | 7      |  0.003% | 7      |  0.004% | 
 | 581  | Kadabra            |  0.00003% | 43     |  0.016% | 31     |  0.016% | 
 | 582  | Misdreavus         |  0.00003% | 48     |  0.018% | 39     |  0.020% | 
 | 583  | Numel              |  0.00003% | 116    |  0.044% | 87     |  0.045% | 
 | 584  | Swinub             |  0.00002% | 24     |  0.009% | 17     |  0.009% | 
 | 585  | Nidorina           |  0.00002% | 19     |  0.007% | 17     |  0.009% | 
 | 586  | Pidove             |  0.00002% | 24     |  0.009% | 21     |  0.011% | 
 | 587  | Bulbasaur          |  0.00002% | 91     |  0.034% | 74     |  0.038% | 
 | 588  | Mareep             |  0.00002% | 17     |  0.006% | 14     |  0.007% | 
 | 589  | Boldore            |  0.00002% | 22     |  0.008% | 21     |  0.011% | 
 | 590  | Gible              |  0.00002% | 15     |  0.006% | 11     |  0.006% | 
 | 591  | Metang             |  0.00002% | 53     |  0.020% | 44     |  0.023% | 
 | 592  | Baltoy             |  0.00002% | 55     |  0.021% | 27     |  0.014% | 
 | 593  | Bellsprout         |  0.00002% | 6      |  0.002% | 6      |  0.003% | 
 | 594  | Binacle            |  0.00002% | 8      |  0.003% | 6      |  0.003% | 
 | 595  | Kirlia             |  0.00002% | 45     |  0.017% | 28     |  0.014% | 
 | 596  | Staravia           |  0.00002% | 21     |  0.008% | 12     |  0.006% | 
 | 597  | Seadra             |  0.00002% | 8      |  0.003% | 8      |  0.004% | 
 | 598  | Deerling           |  0.00002% | 29     |  0.011% | 23     |  0.012% | 
 | 599  | Beldum             |  0.00002% | 8      |  0.003% | 8      |  0.004% | 
 | 600  | Pidgey             |  0.00002% | 59     |  0.022% | 51     |  0.026% | 
 | 601  | Solosis            |  0.00002% | 23     |  0.009% | 18     |  0.009% | 
 | 602  | Vulpix             |  0.00002% | 14     |  0.005% | 11     |  0.006% | 
 | 603  | Zweilous           |  0.00002% | 9      |  0.003% | 9      |  0.005% | 
 | 604  | Meowth             |  0.00002% | 39     |  0.015% | 35     |  0.018% | 
 | 605  | Amaura             |  0.00002% | 17     |  0.006% | 17     |  0.009% | 
 | 606  | Karrablast         |  0.00002% | 16     |  0.006% | 8      |  0.004% | 
 | 607  | Buizel             |  0.00001% | 97     |  0.036% | 81     |  0.042% | 
 | 608  | Cleffa             |  0.00001% | 38     |  0.014% | 24     |  0.012% | 
 | 609  | Chimchar           |  0.00001% | 29     |  0.011% | 15     |  0.008% | 
 | 610  | Poochyena          |  0.00001% | 45     |  0.017% | 39     |  0.020% | 
 | 611  | Shelgon            |  0.00001% | 73     |  0.027% | 51     |  0.026% | 
 | 612  | Tyrunt             |  0.00001% | 29     |  0.011% | 20     |  0.010% | 
 | 613  | Carnivine          |  0.00001% | 41     |  0.015% | 30     |  0.015% | 
 | 614  | Purugly            |  0.00001% | 27     |  0.010% | 20     |  0.010% | 
 | 615  | Pumpkaboo          |  0.00001% | 8      |  0.003% | 6      |  0.003% | 
 | 616  | NidoranM           |  0.00001% | 18     |  0.007% | 17     |  0.009% | 
 | 617  | Mime Jr.           |  0.00001% | 22     |  0.008% | 17     |  0.009% | 
 | 618  | Budew              |  0.00001% | 17     |  0.006% | 8      |  0.004% | 
 | 619  | Vullaby            |  0.00001% | 13     |  0.005% | 11     |  0.006% | 
 | 620  | Spritzee           |  0.00001% | 4      |  0.002% | 4      |  0.002% | 
 | 621  | Chikorita          |  0.00001% | 12     |  0.005% | 10     |  0.005% | 
 | 622  | Wooper             |  0.00001% | 15     |  0.006% | 10     |  0.005% | 
 | 623  | Shinx              |  0.00001% | 6      |  0.002% | 5      |  0.003% | 
 | 624  | Tepig              |  0.00001% | 29     |  0.011% | 22     |  0.011% | 
 | 625  | Bagon              |  0.00001% | 8      |  0.003% | 7      |  0.004% | 
 | 626  | Joltik             |  0.00001% | 6      |  0.002% | 4      |  0.002% | 
 | 627  | Tranquill          |  0.00001% | 7      |  0.003% | 2      |  0.001% | 
 | 628  | Pignite            |  0.00001% | 38     |  0.014% | 32     |  0.016% | 
 | 629  | Sentret            |  0.00000% | 28     |  0.011% | 26     |  0.013% | 
 | 630  | Spearow            |  0.00000% | 11     |  0.004% | 10     |  0.005% | 
 | 631  | Gourgeist          |  0.00000% | 40     |  0.015% | 31     |  0.016% | 
 | 632  | Skitty             |  0.00000% | 50     |  0.019% | 32     |  0.016% | 
 | 633  | Wailmer            |  0.00000% | 7      |  0.003% | 7      |  0.004% | 
 | 634  | Nidorino           |  0.00000% | 6      |  0.002% | 6      |  0.003% | 
 | 635  | Chingling          |  0.00000% | 2      |  0.001% | 2      |  0.001% | 
 | 636  | Cubone             |  0.00000% | 18     |  0.007% | 15     |  0.008% | 
 | 637  | Gothorita          |  0.00000% | 17     |  0.006% | 15     |  0.008% | 
 | 638  | Exeggcute          |  0.00000% | 19     |  0.007% | 19     |  0.010% | 
 | 639  | Drowzee            |  0.00000% | 13     |  0.005% | 12     |  0.006% | 
 | 640  | Slakoth            |  0.00000% | 13     |  0.005% | 11     |  0.006% | 
 | 641  | Fennekin           |  0.00000% | 53     |  0.020% | 37     |  0.019% | 
 | 642  | Charmeleon         |  0.00000% | 38     |  0.014% | 33     |  0.017% | 
 | 643  | Eelektrik          |  0.00000% | 5      |  0.002% | 3      |  0.002% | 
 | 644  | Snivy              |  0.00000% | 54     |  0.020% | 37     |  0.019% | 
 | 645  | Bergmite           |  0.00000% | 4      |  0.002% | 4      |  0.002% | 
 | 646  | Deino              |  0.00000% | 3      |  0.001% | 3      |  0.002% | 
 | 647  | Chespin            |  0.00000% | 52     |  0.020% | 44     |  0.023% | 
 | 648  | Croconaw           |  0.00000% | 14     |  0.005% | 10     |  0.005% | 
 | 649  | Kricketot          |  0.00000% | 62     |  0.023% | 47     |  0.024% | 
 | 650  | Combee             |  0.00000% | 11     |  0.004% | 11     |  0.006% | 
 | 651  | Pansage            |  0.00000% | 11     |  0.004% | 9      |  0.005% | 
 | 652  | Graveler           |  0.00000% | 25     |  0.009% | 22     |  0.011% | 
