 Total battles: 120490
 Avg. weight/team: 0.012
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 322  | Pachirisu          |  0.00365% | 129    |  0.054% | 107    |  0.055% | 
 | 323  | Bellossom          |  0.00358% | 168    |  0.070% | 133    |  0.068% | 
 | 324  | Gourgeist-Large    |  0.00352% | 29     |  0.012% | 27     |  0.014% | 
 | 325  | Lairon             |  0.00350% | 57     |  0.024% | 43     |  0.022% | 
 | 326  | Electabuzz         |  0.00347% | 118    |  0.049% | 91     |  0.047% | 
 | 327  | Noctowl            |  0.00328% | 177    |  0.073% | 136    |  0.070% | 
 | 328  | Lickitung          |  0.00320% | 53     |  0.022% | 42     |  0.022% | 
 | 329  | Bonsly             |  0.00315% | 12     |  0.005% | 12     |  0.006% | 
 | 330  | Riolu              |  0.00315% | 59     |  0.024% | 44     |  0.023% | 
 | 331  | Magcargo           |  0.00314% | 174    |  0.072% | 143    |  0.074% | 
 | 332  | Magmar             |  0.00289% | 404    |  0.168% | 372    |  0.191% | 
 | 333  | Meowstic-F         |  0.00285% | 135    |  0.056% | 95     |  0.049% | 
 | 334  | Metang             |  0.00278% | 68     |  0.028% | 55     |  0.028% | 
 | 335  | Castform           |  0.00255% | 153    |  0.063% | 129    |  0.066% | 
 | 336  | Wobbuffet          |  0.00255% | 280    |  0.116% | 229    |  0.118% | 
 | 337  | Corphish           |  0.00235% | 32     |  0.013% | 20     |  0.010% | 
 | 338  | Delibird           |  0.00184% | 117    |  0.049% | 80     |  0.041% | 
 | 339  | Pupitar            |  0.00156% | 46     |  0.019% | 31     |  0.016% | 
 | 340  | Swanna             |  0.00155% | 91     |  0.038% | 74     |  0.038% | 
 | 341  | Rattata            |  0.00154% | 85     |  0.035% | 77     |  0.040% | 
 | 342  | Palpitoad          |  0.00153% | 45     |  0.019% | 45     |  0.023% | 
 | 343  | Klang              |  0.00153% | 73     |  0.030% | 54     |  0.028% | 
 | 344  | Plusle             |  0.00143% | 76     |  0.032% | 60     |  0.031% | 
 | 345  | Simisage           |  0.00139% | 140    |  0.058% | 105    |  0.054% | 
 | 346  | Dunsparce          |  0.00136% | 143    |  0.059% | 123    |  0.063% | 
 | 347  | Kangaskhan         |  0.00134% | 187    |  0.078% | 159    |  0.082% | 
 | 348  | Eevee              |  0.00126% | 44     |  0.018% | 35     |  0.018% | 
 | 349  | Wormadam-Sandy     |  0.00120% | 41     |  0.017% | 38     |  0.020% | 
 | 350  | Kricketune         |  0.00114% | 94     |  0.039% | 80     |  0.041% | 
 | 351  | Corsola            |  0.00112% | 94     |  0.039% | 89     |  0.046% | 
 | 352  | Shelgon            |  0.00112% | 76     |  0.032% | 61     |  0.031% | 
 | 353  | Girafarig          |  0.00106% | 84     |  0.035% | 69     |  0.035% | 
 | 354  | Ledian             |  0.00105% | 69     |  0.029% | 54     |  0.028% | 
 | 355  | Magikarp           |  0.00104% | 101    |  0.042% | 64     |  0.033% | 
 | 356  | Bibarel            |  0.00097% | 131    |  0.054% | 107    |  0.055% | 
 | 357  | Darumaka           |  0.00096% | 20     |  0.008% | 15     |  0.008% | 
 | 358  | Dragonair          |  0.00096% | 280    |  0.116% | 215    |  0.111% | 
 | 359  | Pineco             |  0.00087% | 81     |  0.034% | 72     |  0.037% | 
 | 360  | Krabby             |  0.00084% | 31     |  0.013% | 25     |  0.013% | 
 | 361  | Dewgong            |  0.00082% | 41     |  0.017% | 34     |  0.017% | 
 | 362  | Machoke            |  0.00081% | 74     |  0.031% | 58     |  0.030% | 
 | 363  | Herdier            |  0.00081% | 11     |  0.005% | 10     |  0.005% | 
 | 364  | Vigoroth           |  0.00079% | 196    |  0.081% | 162    |  0.083% | 
 | 365  | Electrike          |  0.00077% | 5      |  0.002% | 0      |  0.000% | 
 | 366  | Wormadam-Trash     |  0.00076% | 101    |  0.042% | 94     |  0.048% | 
 | 367  | Tentacool          |  0.00076% | 31     |  0.013% | 19     |  0.010% | 
 | 368  | Taillow            |  0.00074% | 41     |  0.017% | 35     |  0.018% | 
 | 369  | Ledyba             |  0.00067% | 4      |  0.002% | 3      |  0.002% | 
 | 370  | Teddiursa          |  0.00067% | 5      |  0.002% | 4      |  0.002% | 
 | 371  | Beheeyem           |  0.00066% | 209    |  0.087% | 167    |  0.086% | 
 | 372  | Marshtomp          |  0.00062% | 78     |  0.032% | 58     |  0.030% | 
 | 373  | Aron               |  0.00059% | 107    |  0.044% | 91     |  0.047% | 
 | 374  | Numel              |  0.00054% | 41     |  0.017% | 32     |  0.016% | 
 | 375  | Dustox             |  0.00053% | 58     |  0.024% | 50     |  0.026% | 
 | 376  | Koffing            |  0.00051% | 24     |  0.010% | 22     |  0.011% | 
 | 377  | Seedot             |  0.00051% | 1      |  0.000% | 1      |  0.001% | 
 | 378  | Charmander         |  0.00051% | 16     |  0.007% | 12     |  0.006% | 
 | 379  | Foongus            |  0.00051% | 7      |  0.003% | 5      |  0.003% | 
 | 380  | Seadra             |  0.00047% | 29     |  0.012% | 21     |  0.011% | 
 | 381  | Grumpig            |  0.00044% | 99     |  0.041% | 84     |  0.043% | 
 | 382  | Lileep             |  0.00043% | 37     |  0.015% | 31     |  0.016% | 
 | 383  | Duosion            |  0.00041% | 69     |  0.029% | 57     |  0.029% | 
 | 384  | Simipour           |  0.00040% | 86     |  0.036% | 67     |  0.034% | 
 | 385  | Furret             |  0.00039% | 167    |  0.069% | 146    |  0.075% | 
 | 386  | Cherrim            |  0.00036% | 73     |  0.030% | 60     |  0.031% | 
 | 387  | Slowpoke           |  0.00034% | 12     |  0.005% | 11     |  0.006% | 
 | 388  | Hippopotas         |  0.00032% | 42     |  0.017% | 37     |  0.019% | 
 | 389  | Sunflora           |  0.00031% | 25     |  0.010% | 24     |  0.012% | 
 | 390  | Gourgeist          |  0.00031% | 43     |  0.018% | 37     |  0.019% | 
 | 391  | Staryu             |  0.00031% | 15     |  0.006% | 9      |  0.005% | 
 | 392  | Sealeo             |  0.00031% | 29     |  0.012% | 24     |  0.012% | 
 | 393  | Clamperl           |  0.00029% | 51     |  0.021% | 46     |  0.024% | 
 | 394  | Simisear           |  0.00029% | 101    |  0.042% | 84     |  0.043% | 
 | 395  | Geodude            |  0.00028% | 25     |  0.010% | 24     |  0.012% | 
 | 396  | Lombre             |  0.00026% | 37     |  0.015% | 33     |  0.017% | 
 | 397  | Espurr             |  0.00025% | 20     |  0.008% | 18     |  0.009% | 
 | 398  | Shieldon           |  0.00022% | 16     |  0.007% | 16     |  0.008% | 
 | 399  | Chimecho           |  0.00021% | 51     |  0.021% | 41     |  0.021% | 
 | 400  | Gible              |  0.00020% | 25     |  0.010% | 21     |  0.011% | 
 | 401  | Unown              |  0.00019% | 29     |  0.012% | 20     |  0.010% | 
 | 402  | Lunatone           |  0.00018% | 89     |  0.037% | 72     |  0.037% | 
 | 403  | Scraggy            |  0.00017% | 15     |  0.006% | 13     |  0.007% | 
 | 404  | Phanpy             |  0.00017% | 11     |  0.005% | 8      |  0.004% | 
 | 405  | Stantler           |  0.00017% | 62     |  0.026% | 49     |  0.025% | 
 | 406  | Shellder           |  0.00016% | 17     |  0.007% | 13     |  0.007% | 
 | 407  | Snorunt            |  0.00015% | 13     |  0.005% | 11     |  0.006% | 
 | 408  | Starly             |  0.00015% | 9      |  0.004% | 8      |  0.004% | 
 | 409  | Illumise           |  0.00014% | 80     |  0.033% | 61     |  0.031% | 
 | 410  | Pignite            |  0.00014% | 22     |  0.009% | 19     |  0.010% | 
 | 411  | Tepig              |  0.00014% | 16     |  0.007% | 15     |  0.008% | 
 | 412  | Squirtle           |  0.00014% | 26     |  0.011% | 25     |  0.013% | 
 | 413  | Minun              |  0.00013% | 52     |  0.022% | 33     |  0.017% | 
 | 414  | Quilladin          |  0.00012% | 24     |  0.010% | 22     |  0.011% | 
 | 415  | Timburr            |  0.00012% | 27     |  0.011% | 21     |  0.011% | 
 | 416  | Cubone             |  0.00011% | 10     |  0.004% | 9      |  0.005% | 
 | 417  | Whirlipede         |  0.00010% | 30     |  0.012% | 27     |  0.014% | 
 | 418  | Trubbish           |  0.00010% | 38     |  0.016% | 35     |  0.018% | 
 | 419  | Amaura             |  0.00010% | 5      |  0.002% | 1      |  0.001% | 
 | 420  | Tirtouga           |  0.00010% | 10     |  0.004% | 5      |  0.003% | 
 | 421  | Fraxure            |  0.00009% | 34     |  0.014% | 33     |  0.017% | 
 | 422  | Purugly            |  0.00008% | 56     |  0.023% | 45     |  0.023% | 
 | 423  | Pikachu-PhD        |  0.00008% | 19     |  0.008% | 17     |  0.009% | 
 | 424  | Kricketot          |  0.00008% | 6      |  0.002% | 6      |  0.003% | 
 | 425  | Meditite           |  0.00008% | 22     |  0.009% | 19     |  0.010% | 
 | 426  | Cranidos           |  0.00007% | 11     |  0.005% | 10     |  0.005% | 
 | 427  | Bagon              |  0.00007% | 4      |  0.002% | 3      |  0.002% | 
 | 428  | Skorupi            |  0.00006% | 9      |  0.004% | 6      |  0.003% | 
 | 429  | Mothim             |  0.00006% | 41     |  0.017% | 36     |  0.019% | 
 | 430  | Seaking            |  0.00006% | 323    |  0.134% | 281    |  0.145% | 
 | 431  | Torchic            |  0.00005% | 34     |  0.014% | 30     |  0.015% | 
 | 432  | Drowzee            |  0.00004% | 8      |  0.003% | 7      |  0.004% | 
 | 433  | Meowth             |  0.00004% | 17     |  0.007% | 13     |  0.007% | 
 | 434  | Charmeleon         |  0.00004% | 20     |  0.008% | 18     |  0.009% | 
 | 435  | Mantyke            |  0.00003% | 11     |  0.005% | 10     |  0.005% | 
 | 436  | Zigzagoon          |  0.00003% | 15     |  0.006% | 12     |  0.006% | 
 | 437  | Solosis            |  0.00003% | 7      |  0.003% | 7      |  0.004% | 
 | 438  | Zubat              |  0.00002% | 18     |  0.007% | 14     |  0.007% | 
 | 439  | Growlithe          |  0.00002% | 19     |  0.008% | 15     |  0.008% | 
 | 440  | Swadloon           |  0.00002% | 17     |  0.007% | 16     |  0.008% | 
 | 441  | Marill             |  0.00002% | 11     |  0.005% | 9      |  0.005% | 
 | 442  | Natu               |  0.00002% | 24     |  0.010% | 20     |  0.010% | 
 | 443  | Dewott             |  0.00002% | 19     |  0.008% | 15     |  0.008% | 
 | 444  | Monferno           |  0.00002% | 22     |  0.009% | 19     |  0.010% | 
 | 445  | Sandile            |  0.00002% | 9      |  0.004% | 9      |  0.005% | 
 | 446  | Combee             |  0.00001% | 38     |  0.016% | 38     |  0.020% | 
 | 447  | Loudred            |  0.00001% | 12     |  0.005% | 11     |  0.006% | 
 | 448  | Vanillish          |  0.00001% | 19     |  0.008% | 18     |  0.009% | 
 | 449  | Watchog            |  0.00001% | 17     |  0.007% | 14     |  0.007% | 
 | 450  | Abra               |  0.00001% | 30     |  0.012% | 27     |  0.014% | 
 | 451  | Binacle            |  0.00001% | 11     |  0.005% | 10     |  0.005% | 
 | 452  | Venipede           |  0.00001% | 5      |  0.002% | 5      |  0.003% | 
 | 453  | Shellos            |  0.00001% | 12     |  0.005% | 10     |  0.005% | 
 | 454  | Ivysaur            |  0.00001% | 28     |  0.012% | 19     |  0.010% | 
 | 455  | Kabuto             |  0.00001% | 8      |  0.003% | 8      |  0.004% | 
 | 456  | Vulpix             |  0.00001% | 13     |  0.005% | 10     |  0.005% | 
 | 457  | Porygon            |  0.00001% | 12     |  0.005% | 11     |  0.006% | 
 | 458  | Rhyhorn            |  0.00001% | 12     |  0.005% | 11     |  0.006% | 
 | 459  | Zweilous           |  0.00000% | 72     |  0.030% | 50     |  0.026% | 
 | 460  | Kirlia             |  0.00000% | 14     |  0.006% | 13     |  0.007% | 
 | 461  | Weepinbell         |  0.00000% | 1      |  0.000% | 1      |  0.001% | 
 | 462  | Duskull            |  0.00000% | 72     |  0.030% | 63     |  0.032% | 
 | 463  | Metapod            |  0.00000% | 29     |  0.012% | 26     |  0.013% | 
 | 464  | Lillipup           |  0.00000% | 6      |  0.002% | 3      |  0.002% | 
 | 465  | Pikachu-Pop-Star   |  0.00000% | 14     |  0.006% | 10     |  0.005% | 
 | 466  | Luvdisc            |  0.00000% | 29     |  0.012% | 24     |  0.012% | 
 | 467  | Gastly             |  0.00000% | 13     |  0.005% | 12     |  0.006% | 
 | 468  | Venonat            |  0.00000% | 8      |  0.003% | 6      |  0.003% | 
 | 469  | Larvitar           |  0.00000% | 13     |  0.005% | 13     |  0.007% | 
 | 470  | Froakie            |  0.00000% | 17     |  0.007% | 15     |  0.008% | 
 | 471  | Golett             |  0.00000% | 6      |  0.002% | 6      |  0.003% | 
 | 472  | Luxio              |  0.00000% | 7      |  0.003% | 5      |  0.003% | 
 | 473  | Snivy              |  0.00000% | 10     |  0.004% | 10     |  0.005% | 
 | 474  | Carvanha           |  0.00000% | 4      |  0.002% | 3      |  0.002% | 
 | 475  | Tyrunt             |  0.00000% | 16     |  0.007% | 15     |  0.008% | 
 | 476  | Gulpin             |  0.00000% | 6      |  0.002% | 5      |  0.003% | 
 | 477  | Tyrogue            |  0.00000% | 2      |  0.001% | 2      |  0.001% | 
 | 478  | Yanma              |  0.00000% | 27     |  0.011% | 27     |  0.014% | 
 | 479  | Croconaw           |  0.00000% | 6      |  0.002% | 6      |  0.003% | 
 | 480  | Zorua              |  0.00000% | 10     |  0.004% | 4      |  0.002% | 
 | 481  | Shroomish          |  0.00000% | 19     |  0.008% | 13     |  0.007% | 
 | 482  | Lampent            |  0.00000% | 16     |  0.007% | 15     |  0.008% | 
 | 483  | Floette            |  0.00000% | 31     |  0.013% | 25     |  0.013% | 
 | 484  | Oshawott           |  0.00000% | 28     |  0.012% | 26     |  0.013% | 
 | 485  | Grovyle            |  0.00000% | 11     |  0.005% | 11     |  0.006% | 
 | 486  | NidoranF           |  0.00000% | 6      |  0.002% | 5      |  0.003% | 
 | 487  | Finneon            |  0.00000% | 2      |  0.001% | 1      |  0.001% | 
 | 488  | Burmy              |  0.00000% | 3      |  0.001% | 2      |  0.001% | 
 | 489  | Quilava            |  0.00000% | 24     |  0.010% | 18     |  0.009% | 
 | 490  | Buizel             |  0.00000% | 24     |  0.010% | 22     |  0.011% | 
 | 491  | Skiddo             |  0.00000% | 11     |  0.005% | 8      |  0.004% | 
 | 492  | Skitty             |  0.00000% | 19     |  0.008% | 18     |  0.009% | 
 | 493  | Grotle             |  0.00000% | 17     |  0.007% | 13     |  0.007% | 
 | 494  | NidoranM           |  0.00000% | 5      |  0.002% | 4      |  0.002% | 
 | 495  | Wailmer            |  0.00000% | 5      |  0.002% | 5      |  0.003% | 
 | 496  | Elgyem             |  0.00000% | 4      |  0.002% | 4      |  0.002% | 
 | 497  | Bidoof             |  0.00000% | 11     |  0.005% | 11     |  0.006% | 
 | 498  | Flabebe            |  0.00000% | 8      |  0.003% | 8      |  0.004% | 
 | 499  | Exeggcute          |  0.00000% | 7      |  0.003% | 7      |  0.004% | 
 | 500  | Archen             |  0.00000% | 7      |  0.003% | 6      |  0.003% | 
 | 501  | Wooper             |  0.00000% | 4      |  0.002% | 4      |  0.002% | 
 | 502  | Igglybuff          |  0.00000% | 5      |  0.002% | 4      |  0.002% | 
 | 503  | Ponyta             |  0.00000% | 8      |  0.003% | 7      |  0.004% | 
 | 504  | Ralts              |  0.00000% | 3      |  0.001% | 3      |  0.002% | 
 | 505  | Helioptile         |  0.00000% | 16     |  0.007% | 12     |  0.006% | 
 | 506  | Bronzor            |  0.00000% | 12     |  0.005% | 12     |  0.006% | 
 | 507  | Nidorina           |  0.00000% | 7      |  0.003% | 7      |  0.004% | 
 | 508  | Braixen            |  0.00000% | 14     |  0.006% | 12     |  0.006% | 
 | 509  | Magby              |  0.00000% | 3      |  0.001% | 3      |  0.002% | 
 | 510  | Pichu              |  0.00000% | 14     |  0.006% | 8      |  0.004% | 
 | 511  | Flaaffy            |  0.00000% | 10     |  0.004% | 9      |  0.005% | 
 | 512  | Mankey             |  0.00000% | 8      |  0.003% | 7      |  0.004% | 
 | 513  | Mienfoo            |  0.00000% | 5      |  0.002% | 5      |  0.003% | 
 | 514  | Cyndaquil          |  0.00000% | 10     |  0.004% | 8      |  0.004% | 
 | 515  | Phione             |  0.00000% | 26     |  0.011% | 24     |  0.012% | 
 | 516  | Chimchar           |  0.00000% | 14     |  0.006% | 13     |  0.007% | 
 | 517  | Pumpkaboo          |  0.00000% | 4      |  0.002% | 2      |  0.001% | 
 | 518  | Honedge            |  0.00000% | 4      |  0.002% | 4      |  0.002% | 
 | 519  | Mudkip             |  0.00000% | 10     |  0.004% | 9      |  0.005% | 
 | 520  | Drifloon           |  0.00000% | 14     |  0.006% | 12     |  0.006% | 
 | 521  | Munna              |  0.00000% | 5      |  0.002% | 4      |  0.002% | 
 | 522  | Cleffa             |  0.00000% | 2      |  0.001% | 1      |  0.001% | 
 | 523  | Roggenrola         |  0.00000% | 1      |  0.000% | 1      |  0.001% | 
 | 524  | Azurill            |  0.00000% | 2      |  0.001% | 2      |  0.001% | 
 | 525  | Gothorita          |  0.00000% | 8      |  0.003% | 7      |  0.004% | 
 | 526  | Snubbull           |  0.00000% | 1      |  0.000% | 1      |  0.001% | 
 | 527  | Klink              |  0.00000% | 6      |  0.002% | 6      |  0.003% | 
 | 528  | Psyduck            |  0.00000% | 4      |  0.002% | 4      |  0.002% | 
 | 529  | Slakoth            |  0.00000% | 7      |  0.003% | 3      |  0.002% | 
 | 530  | Skrelp             |  0.00000% | 2      |  0.001% | 0      |  0.000% | 
 | 531  | Swirlix            |  0.00000% | 3      |  0.001% | 3      |  0.002% | 
 | 532  | Gabite             |  0.00000% | 8      |  0.003% | 7      |  0.004% | 
 | 533  | Pansear            |  0.00000% | 1      |  0.000% | 1      |  0.001% | 
 | 534  | Doduo              |  0.00000% | 11     |  0.005% | 9      |  0.005% | 
 | 535  | Pansage            |  0.00000% | 2      |  0.001% | 2      |  0.001% | 
 | 536  | Skiploom           |  0.00000% | 4      |  0.002% | 4      |  0.002% | 
 | 537  | Deino              |  0.00000% | 9      |  0.004% | 6      |  0.003% | 
 | 538  | Mime Jr.           |  0.00000% | 11     |  0.005% | 9      |  0.005% | 
 | 539  | Remoraid           |  0.00000% | 4      |  0.002% | 1      |  0.001% | 
 | 540  | Swinub             |  0.00000% | 6      |  0.002% | 6      |  0.003% | 
 | 541  | Totodile           |  0.00000% | 9      |  0.004% | 9      |  0.005% | 
 | 542  | Makuhita           |  0.00000% | 10     |  0.004% | 9      |  0.005% | 
 | 543  | Aipom              |  0.00000% | 6      |  0.002% | 6      |  0.003% | 
 | 544  | Goldeen            |  0.00000% | 1      |  0.000% | 1      |  0.001% | 
 | 545  | Poliwag            |  0.00000% | 1      |  0.000% | 1      |  0.001% | 
 | 546  | Fennekin           |  0.00000% | 3      |  0.001% | 2      |  0.001% | 
 | 547  | Shuppet            |  0.00000% | 3      |  0.001% | 3      |  0.002% | 
 | 548  | Togepi             |  0.00000% | 2      |  0.001% | 2      |  0.001% | 
 | 549  | Bergmite           |  0.00000% | 6      |  0.002% | 4      |  0.002% | 
 | 550  | Treecko            |  0.00000% | 6      |  0.002% | 5      |  0.003% | 
 | 551  | Bunnelby           |  0.00000% | 2      |  0.001% | 2      |  0.001% | 
 | 552  | Baltoy             |  0.00000% | 2      |  0.001% | 2      |  0.001% | 
 | 553  | Oddish             |  0.00000% | 7      |  0.003% | 6      |  0.003% | 
 | 554  | Pumpkaboo-Large    |  0.00000% | 4      |  0.002% | 4      |  0.002% | 
 | 555  | Joltik             |  0.00000% | 11     |  0.005% | 8      |  0.004% | 
 | 556  | Wingull            |  0.00000% | 4      |  0.002% | 3      |  0.002% | 
 | 557  | Prinplup           |  0.00000% | 9      |  0.004% | 8      |  0.004% | 
 | 558  | Mareep             |  0.00000% | 1      |  0.000% | 1      |  0.001% | 
 | 559  | Paras              |  0.00000% | 1      |  0.000% | 1      |  0.001% | 
 | 560  | Pidove             |  0.00000% | 4      |  0.002% | 2      |  0.001% | 
 | 561  | Omanyte            |  0.00000% | 2      |  0.001% | 2      |  0.001% | 
 | 562  | Houndour           |  0.00000% | 1      |  0.000% | 1      |  0.001% | 
 | 563  | Cubchoo            |  0.00000% | 10     |  0.004% | 10     |  0.005% | 
 | 564  | Piplup             |  0.00000% | 5      |  0.002% | 5      |  0.003% | 
 | 565  | Bulbasaur          |  0.00000% | 12     |  0.005% | 10     |  0.005% | 
 | 566  | Jigglypuff         |  0.00000% | 17     |  0.007% | 14     |  0.007% | 
 | 567  | Cascoon            |  0.00000% | 2      |  0.001% | 2      |  0.001% | 
 | 568  | Boldore            |  0.00000% | 13     |  0.005% | 12     |  0.006% | 
 | 569  | Pidgeotto          |  0.00000% | 9      |  0.004% | 7      |  0.004% | 
 | 570  | Bellsprout         |  0.00000% | 4      |  0.002% | 2      |  0.001% | 
 | 571  | Spearow            |  0.00000% | 1      |  0.000% | 1      |  0.001% | 
 | 572  | Chikorita          |  0.00000% | 2      |  0.001% | 2      |  0.001% | 
 | 573  | Sewaddle           |  0.00000% | 1      |  0.000% | 1      |  0.001% | 
 | 574  | Phantump           |  0.00000% | 4      |  0.002% | 4      |  0.002% | 
 | 575  | Spheal             |  0.00000% | 6      |  0.002% | 6      |  0.003% | 
 | 576  | Chingling          |  0.00000% | 9      |  0.004% | 8      |  0.004% | 
 | 577  | Beldum             |  0.00000% | 1      |  0.000% | 1      |  0.001% | 
 | 578  | Spoink             |  0.00000% | 3      |  0.001% | 2      |  0.001% | 
 | 579  | Blitzle            |  0.00000% | 7      |  0.003% | 6      |  0.003% | 
 | 580  | Poochyena          |  0.00000% | 8      |  0.003% | 6      |  0.003% | 
 | 581  | Kakuna             |  0.00000% | 5      |  0.002% | 5      |  0.003% | 
 | 582  | Staravia           |  0.00000% | 21     |  0.009% | 18     |  0.009% | 
 | 583  | Spewpa             |  0.00000% | 1      |  0.000% | 1      |  0.001% | 
 | 584  | Poliwhirl          |  0.00000% | 1      |  0.000% | 1      |  0.001% | 
 | 585  | Sunkern            |  0.00000% | 8      |  0.003% | 6      |  0.003% | 
 | 586  | Woobat             |  0.00000% | 4      |  0.002% | 4      |  0.002% | 
 | 587  | Dratini            |  0.00000% | 1      |  0.000% | 1      |  0.001% | 
 | 588  | Pumpkaboo-Super    |  0.00000% | 1      |  0.000% | 0      |  0.000% | 
 | 589  | Servine            |  0.00000% | 8      |  0.003% | 7      |  0.004% | 
 | 590  | Purrloin           |  0.00000% | 4      |  0.002% | 4      |  0.002% | 
 | 591  | Clauncher          |  0.00000% | 1      |  0.000% | 1      |  0.001% | 
 | 592  | Slugma             |  0.00000% | 11     |  0.005% | 10     |  0.005% | 
 | 593  | Croagunk           |  0.00000% | 3      |  0.001% | 3      |  0.002% | 
 | 594  | Swablu             |  0.00000% | 1      |  0.000% | 1      |  0.001% | 
 | 595  | Ekans              |  0.00000% | 1      |  0.000% | 1      |  0.001% | 
 | 596  | Voltorb            |  0.00000% | 1      |  0.000% | 0      |  0.000% | 
 | 597  | Panpour            |  0.00000% | 3      |  0.001% | 3      |  0.002% | 
 | 598  | Smoochum           |  0.00000% | 2      |  0.001% | 2      |  0.001% | 
 | 599  | Stunky             |  0.00000% | 9      |  0.004% | 9      |  0.005% | 
 | 600  | Chespin            |  0.00000% | 5      |  0.002% | 4      |  0.002% | 
 | 601  | Pancham            |  0.00000% | 7      |  0.003% | 6      |  0.003% | 
 | 602  | Pumpkaboo-Small    |  0.00000% | 3      |  0.001% | 3      |  0.002% | 
 | 603  | Dwebble            |  0.00000% | 2      |  0.001% | 2      |  0.001% | 
 | 604  | Karrablast         |  0.00000% | 4      |  0.002% | 4      |  0.002% | 
 | 605  | Nincada            |  0.00000% | 1      |  0.000% | 1      |  0.001% | 
 | 606  | Shinx              |  0.00000% | 2      |  0.001% | 2      |  0.001% | 
 | 607  | Glameow            |  0.00000% | 1      |  0.000% | 1      |  0.001% | 
 | 608  | Trapinch           |  0.00000% | 8      |  0.003% | 7      |  0.004% | 
 | 609  | Minccino           |  0.00000% | 1      |  0.000% | 1      |  0.001% | 
 | 610  | Snover             |  0.00000% | 5      |  0.002% | 4      |  0.002% | 
 | 611  | Grimer             |  0.00000% | 1      |  0.000% | 1      |  0.001% | 
 | 612  | Fletchling         |  0.00000% | 3      |  0.001% | 2      |  0.001% | 
 | 613  | Goomy              |  0.00000% | 2      |  0.001% | 2      |  0.001% | 
 | 614  | Machop             |  0.00000% | 8      |  0.003% | 7      |  0.004% | 
 | 615  | Spinarak           |  0.00000% | 1      |  0.000% | 1      |  0.001% | 
 | 616  | Cacnea             |  0.00000% | 2      |  0.001% | 2      |  0.001% | 
 | 617  | Wurmple            |  0.00000% | 7      |  0.003% | 5      |  0.003% | 
 | 618  | Feebas             |  0.00000% | 3      |  0.001% | 3      |  0.002% | 
 | 619  | Vullaby            |  0.00000% | 5      |  0.002% | 5      |  0.003% | 
 | 620  | Vibrava            |  0.00000% | 2      |  0.001% | 1      |  0.001% | 
 | 621  | Yamask             |  0.00000% | 4      |  0.002% | 4      |  0.002% | 
 | 622  | Litleo             |  0.00000% | 1      |  0.000% | 1      |  0.001% | 
 | 623  | Surskit            |  0.00000% | 1      |  0.000% | 1      |  0.001% | 
 | 624  | Graveler           |  0.00000% | 6      |  0.002% | 4      |  0.002% | 
 | 625  | Happiny            |  0.00000% | 4      |  0.002% | 3      |  0.002% | 
 | 626  | Litwick            |  0.00000% | 1      |  0.000% | 1      |  0.001% | 
 | 627  | Inkay              |  0.00000% | 1      |  0.000% | 1      |  0.001% | 
 | 628  | Shelmet            |  0.00000% | 10     |  0.004% | 8      |  0.004% | 
 | 629  | Pidgey             |  0.00000% | 7      |  0.003% | 4      |  0.002% | 
 | 630  | Deerling           |  0.00000% | 1      |  0.000% | 1      |  0.001% | 
 | 631  | Tynamo             |  0.00000% | 4      |  0.002% | 4      |  0.002% | 
 | 632  | Tranquill          |  0.00000% | 1      |  0.000% | 1      |  0.001% | 
 | 633  | Vanillite          |  0.00000% | 1      |  0.000% | 1      |  0.001% | 
 | 634  | Axew               |  0.00000% | 8      |  0.003% | 8      |  0.004% | 
 | 635  | Whismur            |  0.00000% | 2      |  0.001% | 2      |  0.001% | 
 | 636  | Gloom              |  0.00000% | 1      |  0.000% | 1      |  0.001% | 
 | 637  | Drilbur            |  0.00000% | 2      |  0.001% | 1      |  0.001% | 
 | 638  | Nuzleaf            |  0.00000% | 5      |  0.002% | 5      |  0.003% | 
 | 639  | Weedle             |  0.00000% | 2      |  0.001% | 2      |  0.001% | 
 | 640  | Nidorino           |  0.00000% | 2      |  0.001% | 2      |  0.001% | 
 | 641  | Caterpie           |  0.00000% | 9      |  0.004% | 7      |  0.004% | 
 | 642  | Elekid             |  0.00000% | 5      |  0.002% | 5      |  0.003% | 
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
