 Total battles: 737681
 Avg. weight/team: 0.553
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 314  | Gligar             |  0.05578% | 993    |  0.067% | 816    |  0.070% | 
 | 315  | Throh              |  0.05536% | 1142   |  0.077% | 847    |  0.072% | 
 | 316  | Rotom-Frost        |  0.05521% | 1089   |  0.074% | 832    |  0.071% | 
 | 317  | Arbok              |  0.05394% | 1326   |  0.090% | 1040   |  0.089% | 
 | 318  | Jumpluff           |  0.05298% | 1143   |  0.077% | 917    |  0.078% | 
 | 319  | Seviper            |  0.05181% | 1280   |  0.087% | 946    |  0.081% | 
 | 320  | Rotom-Fan          |  0.05175% | 1114   |  0.076% | 915    |  0.078% | 
 | 321  | Raticate           |  0.05099% | 1190   |  0.081% | 906    |  0.077% | 
 | 322  | Nosepass           |  0.05047% | 1249   |  0.085% | 1051   |  0.090% | 
 | 323  | Zebstrika          |  0.04958% | 1419   |  0.096% | 1136   |  0.097% | 
 | 324  | Pelipper           |  0.04929% | 1052   |  0.071% | 875    |  0.075% | 
 | 325  | Stunfisk           |  0.04776% | 911    |  0.062% | 781    |  0.067% | 
 | 326  | Rotom              |  0.04452% | 878    |  0.060% | 741    |  0.063% | 
 | 327  | Spinda             |  0.04430% | 1203   |  0.082% | 928    |  0.079% | 
 | 328  | Pachirisu          |  0.04430% | 1042   |  0.071% | 799    |  0.068% | 
 | 329  | Whiscash           |  0.04200% | 851    |  0.058% | 651    |  0.056% | 
 | 330  | Magcargo           |  0.04160% | 947    |  0.064% | 754    |  0.064% | 
 | 331  | Golduck            |  0.04151% | 1036   |  0.070% | 838    |  0.072% | 
 | 332  | Bibarel            |  0.04060% | 773    |  0.052% | 595    |  0.051% | 
 | 333  | Piloswine          |  0.03881% | 699    |  0.047% | 570    |  0.049% | 
 | 334  | Mesprit            |  0.03857% | 869    |  0.059% | 700    |  0.060% | 
 | 335  | Beartic            |  0.03779% | 856    |  0.058% | 650    |  0.056% | 
 | 336  | Dunsparce          |  0.03718% | 920    |  0.062% | 735    |  0.063% | 
 | 337  | Dodrio             |  0.03700% | 925    |  0.063% | 725    |  0.062% | 
 | 338  | Parasect           |  0.03654% | 919    |  0.062% | 756    |  0.065% | 
 | 339  | Musharna           |  0.03433% | 895    |  0.061% | 738    |  0.063% | 
 | 340  | Pineco             |  0.03364% | 831    |  0.056% | 763    |  0.065% | 
 | 341  | Diglett            |  0.03322% | 430    |  0.029% | 392    |  0.033% | 
 | 342  | Pikachu-Libre      |  0.03306% | 587    |  0.040% | 457    |  0.039% | 
 | 343  | Magnemite          |  0.03286% | 836    |  0.057% | 647    |  0.055% | 
 | 344  | Illumise           |  0.03248% | 497    |  0.034% | 400    |  0.034% | 
 | 345  | Hypno              |  0.03213% | 863    |  0.058% | 678    |  0.058% | 
 | 346  | Sudowoodo          |  0.03201% | 624    |  0.042% | 493    |  0.042% | 
 | 347  | Seaking            |  0.03184% | 812    |  0.055% | 604    |  0.052% | 
 | 348  | Ariados            |  0.03175% | 839    |  0.057% | 731    |  0.062% | 
 | 349  | Vespiquen          |  0.03159% | 772    |  0.052% | 539    |  0.046% | 
 | 350  | Togetic            |  0.03157% | 882    |  0.060% | 691    |  0.059% | 
 | 351  | Noctowl            |  0.03137% | 824    |  0.056% | 626    |  0.053% | 
 | 352  | Wynaut             |  0.02991% | 383    |  0.026% | 292    |  0.025% | 
 | 353  | Beheeyem           |  0.02973% | 640    |  0.043% | 474    |  0.041% | 
 | 354  | Swalot             |  0.02951% | 724    |  0.049% | 555    |  0.047% | 
 | 355  | Delcatty           |  0.02948% | 709    |  0.048% | 536    |  0.046% | 
 | 356  | Octillery          |  0.02926% | 754    |  0.051% | 622    |  0.053% | 
 | 357  | Furret             |  0.02872% | 695    |  0.047% | 534    |  0.046% | 
 | 358  | Garbodor           |  0.02841% | 613    |  0.042% | 511    |  0.044% | 
 | 359  | Swanna             |  0.02785% | 662    |  0.045% | 509    |  0.043% | 
 | 360  | Vigoroth           |  0.02783% | 650    |  0.044% | 506    |  0.043% | 
 | 361  | Gourgeist-Small    |  0.02749% | 494    |  0.033% | 376    |  0.032% | 
 | 362  | Dragonair          |  0.02747% | 687    |  0.047% | 534    |  0.046% | 
 | 363  | Basculin           |  0.02649% | 516    |  0.035% | 415    |  0.035% | 
 | 364  | Onix               |  0.02595% | 746    |  0.051% | 628    |  0.054% | 
 | 365  | Castform           |  0.02576% | 640    |  0.043% | 512    |  0.044% | 
 | 366  | Minun              |  0.02500% | 508    |  0.034% | 418    |  0.036% | 
 | 367  | Vanilluxe          |  0.02476% | 628    |  0.043% | 463    |  0.040% | 
 | 368  | Gothorita          |  0.02474% | 291    |  0.020% | 229    |  0.020% | 
 | 369  | Purugly            |  0.02472% | 577    |  0.039% | 467    |  0.040% | 
 | 370  | Magikarp           |  0.02361% | 843    |  0.057% | 642    |  0.055% | 
 | 371  | Ferroseed          |  0.02347% | 460    |  0.031% | 414    |  0.035% | 
 | 372  | Heatmor            |  0.02297% | 508    |  0.034% | 408    |  0.035% | 
 | 373  | Riolu              |  0.02206% | 572    |  0.039% | 462    |  0.039% | 
 | 374  | Grumpig            |  0.02200% | 515    |  0.035% | 404    |  0.035% | 
 | 375  | Simisear           |  0.02163% | 576    |  0.039% | 410    |  0.035% | 
 | 376  | Marshtomp          |  0.02150% | 437    |  0.030% | 344    |  0.029% | 
 | 377  | Magmar             |  0.02099% | 570    |  0.039% | 440    |  0.038% | 
 | 378  | Beautifly          |  0.02077% | 536    |  0.036% | 393    |  0.034% | 
 | 379  | Unfezant           |  0.02032% | 582    |  0.039% | 450    |  0.038% | 
 | 380  | Gourgeist          |  0.02007% | 381    |  0.026% | 319    |  0.027% | 
 | 381  | Meowstic-F         |  0.02001% | 514    |  0.035% | 392    |  0.033% | 
 | 382  | Delibird           |  0.01969% | 403    |  0.027% | 316    |  0.027% | 
 | 383  | Plusle             |  0.01929% | 457    |  0.031% | 326    |  0.028% | 
 | 384  | Pikachu-Rock-Star  |  0.01928% | 392    |  0.027% | 312    |  0.027% | 
 | 385  | Simisage           |  0.01925% | 516    |  0.035% | 381    |  0.033% | 
 | 386  | Haunter            |  0.01860% | 563    |  0.038% | 433    |  0.037% | 
 | 387  | Girafarig          |  0.01848% | 493    |  0.033% | 374    |  0.032% | 
 | 388  | Gourgeist-Large    |  0.01835% | 264    |  0.018% | 231    |  0.020% | 
 | 389  | Misdreavus         |  0.01805% | 361    |  0.024% | 276    |  0.024% | 
 | 390  | Bellossom          |  0.01773% | 435    |  0.029% | 331    |  0.028% | 
 | 391  | Bayleef            |  0.01763% | 346    |  0.023% | 265    |  0.023% | 
 | 392  | Simipour           |  0.01692% | 451    |  0.031% | 353    |  0.030% | 
 | 393  | Dewgong            |  0.01682% | 502    |  0.034% | 404    |  0.035% | 
 | 394  | Maractus           |  0.01627% | 352    |  0.024% | 267    |  0.023% | 
 | 395  | Gurdurr            |  0.01607% | 298    |  0.020% | 237    |  0.020% | 
 | 396  | Munchlax           |  0.01559% | 329    |  0.022% | 267    |  0.023% | 
 | 397  | Corsola            |  0.01556% | 364    |  0.025% | 295    |  0.025% | 
 | 398  | Farfetch'd         |  0.01553% | 373    |  0.025% | 279    |  0.024% | 
 | 399  | Solrock            |  0.01549% | 330    |  0.022% | 272    |  0.023% | 
 | 400  | Eevee              |  0.01526% | 480    |  0.033% | 377    |  0.032% | 
 | 401  | Lumineon           |  0.01504% | 326    |  0.022% | 268    |  0.023% | 
 | 402  | Lunatone           |  0.01403% | 324    |  0.022% | 268    |  0.023% | 
 | 403  | Dustox             |  0.01376% | 329    |  0.022% | 251    |  0.021% | 
 | 404  | Kricketune         |  0.01357% | 384    |  0.026% | 346    |  0.030% | 
 | 405  | Electabuzz         |  0.01309% | 351    |  0.024% | 288    |  0.025% | 
 | 406  | Fearow             |  0.01309% | 318    |  0.022% | 220    |  0.019% | 
 | 407  | Wartortle          |  0.01299% | 318    |  0.022% | 249    |  0.021% | 
 | 408  | Lairon             |  0.01188% | 271    |  0.018% | 216    |  0.018% | 
 | 409  | Braixen            |  0.01188% | 275    |  0.019% | 217    |  0.019% | 
 | 410  | Sneasel            |  0.01167% | 335    |  0.023% | 250    |  0.021% | 
 | 411  | Torchic            |  0.01151% | 298    |  0.020% | 232    |  0.020% | 
 | 412  | Fletchinder        |  0.01147% | 306    |  0.021% | 253    |  0.022% | 
 | 413  | Clamperl           |  0.01113% | 248    |  0.017% | 197    |  0.017% | 
 | 414  | Cherrim            |  0.01106% | 274    |  0.019% | 206    |  0.018% | 
 | 415  | Chimecho           |  0.01049% | 256    |  0.017% | 209    |  0.018% | 
 | 416  | Mothim             |  0.01033% | 323    |  0.022% | 261    |  0.022% | 
 | 417  | Watchog            |  0.01032% | 252    |  0.017% | 165    |  0.014% | 
 | 418  | Squirtle           |  0.01023% | 310    |  0.021% | 263    |  0.022% | 
 | 419  | Shelgon            |  0.01022% | 216    |  0.015% | 164    |  0.014% | 
 | 420  | Cleffa             |  0.01012% | 241    |  0.016% | 107    |  0.009% | 
 | 421  | Sunflora           |  0.01010% | 237    |  0.016% | 194    |  0.017% | 
 | 422  | Hippopotas         |  0.00999% | 246    |  0.017% | 206    |  0.018% | 
 | 423  | Starly             |  0.00995% | 250    |  0.017% | 180    |  0.015% | 
 | 424  | Ledian             |  0.00958% | 225    |  0.015% | 176    |  0.015% | 
 | 425  | Weedle             |  0.00949% | 208    |  0.014% | 160    |  0.014% | 
 | 426  | Clefairy           |  0.00948% | 256    |  0.017% | 172    |  0.015% | 
 | 427  | Taillow            |  0.00938% | 239    |  0.016% | 171    |  0.015% | 
 | 428  | Wormadam-Trash     |  0.00891% | 284    |  0.019% | 247    |  0.021% | 
 | 429  | Machoke            |  0.00884% | 353    |  0.024% | 295    |  0.025% | 
 | 430  | Ivysaur            |  0.00878% | 218    |  0.015% | 176    |  0.015% | 
 | 431  | Quilladin          |  0.00863% | 231    |  0.016% | 155    |  0.013% | 
 | 432  | Numel              |  0.00848% | 175    |  0.012% | 141    |  0.012% | 
 | 433  | Stantler           |  0.00834% | 208    |  0.014% | 163    |  0.014% | 
 | 434  | Pikachu-Pop-Star   |  0.00824% | 204    |  0.014% | 155    |  0.013% | 
 | 435  | Gible              |  0.00816% | 138    |  0.009% | 109    |  0.009% | 
 | 436  | Roselia            |  0.00806% | 157    |  0.011% | 121    |  0.010% | 
 | 437  | Jigglypuff         |  0.00790% | 190    |  0.013% | 157    |  0.013% | 
 | 438  | Trapinch           |  0.00750% | 141    |  0.010% | 104    |  0.009% | 
 | 439  | Frogadier          |  0.00740% | 165    |  0.011% | 128    |  0.011% | 
 | 440  | Metang             |  0.00712% | 190    |  0.013% | 152    |  0.013% | 
 | 441  | Bulbasaur          |  0.00688% | 231    |  0.016% | 198    |  0.017% | 
 | 442  | Abra               |  0.00653% | 221    |  0.015% | 177    |  0.015% | 
 | 443  | Pawniard           |  0.00642% | 227    |  0.015% | 198    |  0.017% | 
 | 444  | Treecko            |  0.00633% | 164    |  0.011% | 122    |  0.010% | 
 | 445  | Grovyle            |  0.00619% | 204    |  0.014% | 163    |  0.014% | 
 | 446  | Pichu              |  0.00607% | 174    |  0.012% | 151    |  0.013% | 
 | 447  | Sliggoo            |  0.00594% | 125    |  0.008% | 93     |  0.008% | 
 | 448  | Luvdisc            |  0.00591% | 192    |  0.013% | 140    |  0.012% | 
 | 449  | Duosion            |  0.00586% | 103    |  0.007% | 72     |  0.006% | 
 | 450  | Zigzagoon          |  0.00583% | 173    |  0.012% | 153    |  0.013% | 
 | 451  | Shroomish          |  0.00575% | 125    |  0.008% | 97     |  0.008% | 
 | 452  | Carnivine          |  0.00562% | 233    |  0.016% | 160    |  0.014% | 
 | 453  | Pikachu-PhD        |  0.00515% | 111    |  0.008% | 86     |  0.007% | 
 | 454  | Kadabra            |  0.00509% | 178    |  0.012% | 135    |  0.012% | 
 | 455  | Lickitung          |  0.00506% | 132    |  0.009% | 109    |  0.009% | 
 | 456  | Eelektrik          |  0.00491% | 121    |  0.008% | 109    |  0.009% | 
 | 457  | Caterpie           |  0.00490% | 132    |  0.009% | 108    |  0.009% | 
 | 458  | Scraggy            |  0.00461% | 109    |  0.007% | 93     |  0.008% | 
 | 459  | Charmander         |  0.00450% | 150    |  0.010% | 129    |  0.011% | 
 | 460  | Meditite           |  0.00437% | 129    |  0.009% | 85     |  0.007% | 
 | 461  | Gabite             |  0.00435% | 118    |  0.008% | 95     |  0.008% | 
 | 462  | Wormadam-Sandy     |  0.00433% | 95     |  0.006% | 80     |  0.007% | 
 | 463  | Floette            |  0.00428% | 91     |  0.006% | 75     |  0.006% | 
 | 464  | Gastly             |  0.00421% | 116    |  0.008% | 92     |  0.008% | 
 | 465  | Monferno           |  0.00415% | 138    |  0.009% | 119    |  0.010% | 
 | 466  | Cacnea             |  0.00398% | 80     |  0.005% | 63     |  0.005% | 
 | 467  | Whirlipede         |  0.00396% | 80     |  0.005% | 75     |  0.006% | 
 | 468  | Phione             |  0.00389% | 110    |  0.007% | 83     |  0.007% | 
 | 469  | Boldore            |  0.00386% | 111    |  0.008% | 97     |  0.008% | 
 | 470  | Voltorb            |  0.00379% | 91     |  0.006% | 83     |  0.007% | 
 | 471  | Charmeleon         |  0.00377% | 111    |  0.008% | 85     |  0.007% | 
 | 472  | Natu               |  0.00373% | 63     |  0.004% | 54     |  0.005% | 
 | 473  | Buizel             |  0.00365% | 114    |  0.008% | 91     |  0.008% | 
 | 474  | Quilava            |  0.00358% | 115    |  0.008% | 94     |  0.008% | 
 | 475  | Phanpy             |  0.00355% | 83     |  0.006% | 61     |  0.005% | 
 | 476  | Klang              |  0.00344% | 69     |  0.005% | 60     |  0.005% | 
 | 477  | Porygon            |  0.00340% | 66     |  0.004% | 56     |  0.005% | 
 | 478  | Lampent            |  0.00339% | 67     |  0.005% | 61     |  0.005% | 
 | 479  | Mudkip             |  0.00334% | 147    |  0.010% | 116    |  0.010% | 
 | 480  | Seadra             |  0.00330% | 105    |  0.007% | 85     |  0.007% | 
 | 481  | Metapod            |  0.00330% | 120    |  0.008% | 107    |  0.009% | 
 | 482  | Graveler           |  0.00330% | 109    |  0.007% | 97     |  0.008% | 
 | 483  | Dewott             |  0.00329% | 72     |  0.005% | 63     |  0.005% | 
 | 484  | Skitty             |  0.00328% | 94     |  0.006% | 72     |  0.006% | 
 | 485  | Omanyte            |  0.00327% | 79     |  0.005% | 68     |  0.006% | 
 | 486  | Koffing            |  0.00325% | 81     |  0.005% | 72     |  0.006% | 
 | 487  | Shellos            |  0.00324% | 44     |  0.003% | 38     |  0.003% | 
 | 488  | Bidoof             |  0.00323% | 107    |  0.007% | 89     |  0.008% | 
 | 489  | Poliwhirl          |  0.00323% | 64     |  0.004% | 56     |  0.005% | 
 | 490  | Togepi             |  0.00318% | 88     |  0.006% | 71     |  0.006% | 
 | 491  | Aipom              |  0.00309% | 79     |  0.005% | 64     |  0.005% | 
 | 492  | Chimchar           |  0.00302% | 64     |  0.004% | 54     |  0.005% | 
 | 493  | Zweilous           |  0.00300% | 62     |  0.004% | 48     |  0.004% | 
 | 494  | Pignite            |  0.00298% | 106    |  0.007% | 93     |  0.008% | 
 | 495  | Geodude            |  0.00292% | 89     |  0.006% | 81     |  0.007% | 
 | 496  | Frillish           |  0.00291% | 67     |  0.005% | 53     |  0.005% | 
 | 497  | Tentacool          |  0.00289% | 58     |  0.004% | 44     |  0.004% | 
 | 498  | Nidorina           |  0.00281% | 45     |  0.003% | 35     |  0.003% | 
 | 499  | Nidorino           |  0.00278% | 46     |  0.003% | 38     |  0.003% | 
 | 500  | Froakie            |  0.00272% | 75     |  0.005% | 61     |  0.005% | 
 | 501  | Unown              |  0.00272% | 82     |  0.006% | 73     |  0.006% | 
 | 502  | Zubat              |  0.00271% | 79     |  0.005% | 70     |  0.006% | 
 | 503  | Cyndaquil          |  0.00270% | 97     |  0.007% | 77     |  0.007% | 
 | 504  | Lileep             |  0.00263% | 65     |  0.004% | 55     |  0.005% | 
 | 505  | Cranidos           |  0.00262% | 69     |  0.005% | 58     |  0.005% | 
 | 506  | Palpitoad          |  0.00260% | 90     |  0.006% | 78     |  0.007% | 
 | 507  | Woobat             |  0.00259% | 68     |  0.005% | 51     |  0.004% | 
 | 508  | Bronzor            |  0.00257% | 47     |  0.003% | 43     |  0.004% | 
 | 509  | Growlithe          |  0.00256% | 56     |  0.004% | 47     |  0.004% | 
 | 510  | Dratini            |  0.00255% | 69     |  0.005% | 64     |  0.005% | 
 | 511  | Dwebble            |  0.00254% | 57     |  0.004% | 54     |  0.005% | 
 | 512  | Doduo              |  0.00247% | 60     |  0.004% | 32     |  0.003% | 
 | 513  | Meowth             |  0.00245% | 74     |  0.005% | 62     |  0.005% | 
 | 514  | Weepinbell         |  0.00245% | 44     |  0.003% | 32     |  0.003% | 
 | 515  | Ralts              |  0.00240% | 53     |  0.004% | 43     |  0.004% | 
 | 516  | Sealeo             |  0.00238% | 47     |  0.003% | 35     |  0.003% | 
 | 517  | Solosis            |  0.00236% | 42     |  0.003% | 29     |  0.002% | 
 | 518  | Zorua              |  0.00234% | 88     |  0.006% | 39     |  0.003% | 
 | 519  | Kakuna             |  0.00234% | 70     |  0.005% | 63     |  0.005% | 
 | 520  | Fennekin           |  0.00233% | 67     |  0.005% | 51     |  0.004% | 
 | 521  | Feebas             |  0.00231% | 83     |  0.006% | 72     |  0.006% | 
 | 522  | Pupitar            |  0.00227% | 41     |  0.003% | 37     |  0.003% | 
 | 523  | Swinub             |  0.00221% | 53     |  0.004% | 39     |  0.003% | 
 | 524  | Slowpoke           |  0.00221% | 49     |  0.003% | 38     |  0.003% | 
 | 525  | Piplup             |  0.00221% | 67     |  0.005% | 56     |  0.005% | 
 | 526  | Wurmple            |  0.00216% | 61     |  0.004% | 50     |  0.004% | 
 | 527  | Bellsprout         |  0.00215% | 58     |  0.004% | 52     |  0.004% | 
 | 528  | Staravia           |  0.00214% | 50     |  0.003% | 40     |  0.003% | 
 | 529  | Tepig              |  0.00213% | 59     |  0.004% | 44     |  0.004% | 
 | 530  | Ponyta             |  0.00210% | 51     |  0.003% | 44     |  0.004% | 
 | 531  | Turtwig            |  0.00209% | 77     |  0.005% | 72     |  0.006% | 
 | 532  | Gloom              |  0.00207% | 61     |  0.004% | 53     |  0.005% | 
 | 533  | Pancham            |  0.00205% | 59     |  0.004% | 51     |  0.004% | 
 | 534  | Sunkern            |  0.00204% | 47     |  0.003% | 36     |  0.003% | 
 | 535  | Snivy              |  0.00202% | 98     |  0.007% | 83     |  0.007% | 
 | 536  | Corphish           |  0.00198% | 59     |  0.004% | 44     |  0.004% | 
 | 537  | Shelmet            |  0.00198% | 50     |  0.003% | 44     |  0.004% | 
 | 538  | Prinplup           |  0.00195% | 63     |  0.004% | 56     |  0.005% | 
 | 539  | Kirlia             |  0.00192% | 54     |  0.004% | 41     |  0.004% | 
 | 540  | Shieldon           |  0.00190% | 57     |  0.004% | 49     |  0.004% | 
 | 541  | Darumaka           |  0.00190% | 35     |  0.002% | 32     |  0.003% | 
 | 542  | Marill             |  0.00187% | 40     |  0.003% | 34     |  0.003% | 
 | 543  | Oshawott           |  0.00185% | 59     |  0.004% | 49     |  0.004% | 
 | 544  | Chinchou           |  0.00182% | 49     |  0.003% | 43     |  0.004% | 
 | 545  | Herdier            |  0.00182% | 117    |  0.008% | 94     |  0.008% | 
 | 546  | Yamask             |  0.00180% | 48     |  0.003% | 43     |  0.004% | 
 | 547  | Bagon              |  0.00178% | 33     |  0.002% | 26     |  0.002% | 
 | 548  | Vulpix             |  0.00178% | 37     |  0.003% | 32     |  0.003% | 
 | 549  | Fraxure            |  0.00177% | 55     |  0.004% | 42     |  0.004% | 
 | 550  | Chingling          |  0.00175% | 45     |  0.003% | 40     |  0.003% | 
 | 551  | Swadloon           |  0.00175% | 63     |  0.004% | 57     |  0.005% | 
 | 552  | Pidgey             |  0.00174% | 43     |  0.003% | 36     |  0.003% | 
 | 553  | Bonsly             |  0.00172% | 51     |  0.003% | 42     |  0.004% | 
 | 554  | Cubone             |  0.00171% | 46     |  0.003% | 32     |  0.003% | 
 | 555  | Cherubi            |  0.00169% | 41     |  0.003% | 37     |  0.003% | 
 | 556  | Wailmer            |  0.00168% | 31     |  0.002% | 24     |  0.002% | 
 | 557  | Sandshrew          |  0.00165% | 29     |  0.002% | 22     |  0.002% | 
 | 558  | Phantump           |  0.00164% | 31     |  0.002% | 28     |  0.002% | 
 | 559  | Chikorita          |  0.00163% | 42     |  0.003% | 32     |  0.003% | 
 | 560  | Wormadam           |  0.00162% | 31     |  0.002% | 21     |  0.002% | 
 | 561  | Swirlix            |  0.00161% | 27     |  0.002% | 20     |  0.002% | 
 | 562  | Buneary            |  0.00159% | 56     |  0.004% | 42     |  0.004% | 
 | 563  | Duskull            |  0.00159% | 32     |  0.002% | 28     |  0.002% | 
 | 564  | Hoppip             |  0.00158% | 43     |  0.003% | 42     |  0.004% | 
 | 565  | Seel               |  0.00157% | 24     |  0.002% | 20     |  0.002% | 
 | 566  | Ekans              |  0.00157% | 35     |  0.002% | 26     |  0.002% | 
 | 567  | Goldeen            |  0.00154% | 46     |  0.003% | 42     |  0.004% | 
 | 568  | Yanma              |  0.00151% | 32     |  0.002% | 28     |  0.002% | 
 | 569  | Houndour           |  0.00151% | 30     |  0.002% | 24     |  0.002% | 
 | 570  | Pumpkaboo-Super    |  0.00150% | 25     |  0.002% | 22     |  0.002% | 
 | 571  | Vullaby            |  0.00144% | 75     |  0.005% | 46     |  0.004% | 
 | 572  | Bunnelby           |  0.00144% | 36     |  0.002% | 28     |  0.002% | 
 | 573  | Happiny            |  0.00141% | 46     |  0.003% | 40     |  0.003% | 
 | 574  | Roggenrola         |  0.00141% | 26     |  0.002% | 22     |  0.002% | 
 | 575  | Surskit            |  0.00141% | 45     |  0.003% | 41     |  0.004% | 
 | 576  | Snover             |  0.00139% | 37     |  0.003% | 29     |  0.002% | 
 | 577  | Chespin            |  0.00139% | 44     |  0.003% | 35     |  0.003% | 
 | 578  | Wooper             |  0.00139% | 23     |  0.002% | 20     |  0.002% | 
 | 579  | Baltoy             |  0.00138% | 33     |  0.002% | 29     |  0.002% | 
 | 580  | Purrloin           |  0.00137% | 44     |  0.003% | 38     |  0.003% | 
 | 581  | Teddiursa          |  0.00136% | 32     |  0.002% | 22     |  0.002% | 
 | 582  | Totodile           |  0.00133% | 37     |  0.003% | 32     |  0.003% | 
 | 583  | Axew               |  0.00132% | 47     |  0.003% | 42     |  0.004% | 
 | 584  | Burmy              |  0.00132% | 39     |  0.003% | 33     |  0.003% | 
 | 585  | Fletchling         |  0.00131% | 57     |  0.004% | 53     |  0.005% | 
 | 586  | Whismur            |  0.00131% | 24     |  0.002% | 17     |  0.001% | 
 | 587  | Mankey             |  0.00130% | 38     |  0.003% | 28     |  0.002% | 
 | 588  | Archen             |  0.00129% | 46     |  0.003% | 35     |  0.003% | 
 | 589  | Espurr             |  0.00129% | 34     |  0.002% | 29     |  0.002% | 
 | 590  | Servine            |  0.00129% | 36     |  0.002% | 26     |  0.002% | 
 | 591  | Pidgeotto          |  0.00126% | 56     |  0.004% | 51     |  0.004% | 
 | 592  | Honedge            |  0.00125% | 31     |  0.002% | 25     |  0.002% | 
 | 593  | Skorupi            |  0.00124% | 26     |  0.002% | 20     |  0.002% | 
 | 594  | Pidove             |  0.00118% | 30     |  0.002% | 24     |  0.002% | 
 | 595  | Sentret            |  0.00118% | 26     |  0.002% | 23     |  0.002% | 
 | 596  | Croagunk           |  0.00118% | 30     |  0.002% | 24     |  0.002% | 
 | 597  | Tyrunt             |  0.00117% | 34     |  0.002% | 32     |  0.003% | 
 | 598  | Krokorok           |  0.00116% | 29     |  0.002% | 29     |  0.002% | 
 | 599  | Slakoth            |  0.00116% | 31     |  0.002% | 18     |  0.002% | 
 | 600  | Mime Jr.           |  0.00115% | 67     |  0.005% | 59     |  0.005% | 
 | 601  | Spheal             |  0.00114% | 35     |  0.002% | 32     |  0.003% | 
 | 602  | Psyduck            |  0.00114% | 30     |  0.002% | 26     |  0.002% | 
 | 603  | Azurill            |  0.00113% | 50     |  0.003% | 44     |  0.004% | 
 | 604  | Binacle            |  0.00112% | 32     |  0.002% | 31     |  0.003% | 
 | 605  | Litleo             |  0.00111% | 22     |  0.001% | 21     |  0.002% | 
 | 606  | Oddish             |  0.00111% | 30     |  0.002% | 27     |  0.002% | 
 | 607  | Shellder           |  0.00111% | 43     |  0.003% | 37     |  0.003% | 
 | 608  | Drifloon           |  0.00110% | 30     |  0.002% | 20     |  0.002% | 
 | 609  | Pansage            |  0.00110% | 28     |  0.002% | 19     |  0.002% | 
 | 610  | Carvanha           |  0.00108% | 30     |  0.002% | 27     |  0.002% | 
 | 611  | Lombre             |  0.00107% | 31     |  0.002% | 27     |  0.002% | 
 | 612  | Snorunt            |  0.00104% | 33     |  0.002% | 29     |  0.002% | 
 | 613  | Magby              |  0.00104% | 60     |  0.004% | 50     |  0.004% | 
 | 614  | Tyrogue            |  0.00101% | 23     |  0.002% | 20     |  0.002% | 
 | 615  | Flaaffy            |  0.00100% | 22     |  0.001% | 20     |  0.002% | 
 | 616  | Silcoon            |  0.00098% | 23     |  0.002% | 21     |  0.002% | 
 | 617  | Loudred            |  0.00094% | 44     |  0.003% | 35     |  0.003% | 
 | 618  | Joltik             |  0.00093% | 32     |  0.002% | 25     |  0.002% | 
 | 619  | Combee             |  0.00093% | 16     |  0.001% | 12     |  0.001% | 
 | 620  | Rufflet            |  0.00092% | 13     |  0.001% | 10     |  0.001% | 
 | 621  | Tirtouga           |  0.00092% | 33     |  0.002% | 30     |  0.003% | 
 | 622  | Exeggcute          |  0.00092% | 23     |  0.002% | 18     |  0.002% | 
 | 623  | Pansear            |  0.00088% | 23     |  0.002% | 20     |  0.002% | 
 | 624  | Makuhita           |  0.00088% | 22     |  0.001% | 15     |  0.001% | 
 | 625  | Larvesta           |  0.00088% | 26     |  0.002% | 16     |  0.001% | 
 | 626  | Skrelp             |  0.00087% | 18     |  0.001% | 18     |  0.002% | 
 | 627  | Seedot             |  0.00087% | 38     |  0.003% | 30     |  0.003% | 
 | 628  | Minccino           |  0.00085% | 33     |  0.002% | 25     |  0.002% | 
 | 629  | Mienfoo            |  0.00085% | 22     |  0.001% | 17     |  0.001% | 
 | 630  | Grotle             |  0.00084% | 35     |  0.002% | 28     |  0.002% | 
 | 631  | Lotad              |  0.00084% | 48     |  0.003% | 38     |  0.003% | 
 | 632  | Poochyena          |  0.00083% | 38     |  0.003% | 36     |  0.003% | 
 | 633  | Cubchoo            |  0.00083% | 18     |  0.001% | 16     |  0.001% | 
 | 634  | Venipede           |  0.00082% | 23     |  0.002% | 21     |  0.002% | 
 | 635  | Shinx              |  0.00081% | 33     |  0.002% | 26     |  0.002% | 
 | 636  | Elekid             |  0.00080% | 28     |  0.002% | 24     |  0.002% | 
 | 637  | Vanillite          |  0.00080% | 29     |  0.002% | 26     |  0.002% | 
 | 638  | Clauncher          |  0.00078% | 18     |  0.001% | 14     |  0.001% | 
 | 639  | Rhyhorn            |  0.00078% | 17     |  0.001% | 16     |  0.001% | 
 | 640  | Cascoon            |  0.00077% | 27     |  0.002% | 21     |  0.002% | 
 | 641  | Machop             |  0.00077% | 17     |  0.001% | 14     |  0.001% | 
 | 642  | Sewaddle           |  0.00076% | 31     |  0.002% | 28     |  0.002% | 
 | 643  | Grimer             |  0.00076% | 17     |  0.001% | 14     |  0.001% | 
 | 644  | Luxio              |  0.00076% | 33     |  0.002% | 23     |  0.002% | 
 | 645  | Remoraid           |  0.00075% | 31     |  0.002% | 17     |  0.001% | 
