 Total battles: 120490
 Avg. weight/team: 1.0
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 322  | Heatmor            |  0.04274% | 103    |  0.043% | 90     |  0.046% | 
 | 323  | Maractus           |  0.04233% | 102    |  0.042% | 68     |  0.035% | 
 | 324  | Magikarp           |  0.04191% | 101    |  0.042% | 64     |  0.033% | 
 | 325  | Simisear           |  0.04191% | 101    |  0.042% | 84     |  0.043% | 
 | 326  | Wormadam-Trash     |  0.04191% | 101    |  0.042% | 94     |  0.048% | 
 | 327  | Grumpig            |  0.04108% | 99     |  0.041% | 84     |  0.043% | 
 | 328  | Corsola            |  0.03901% | 94     |  0.039% | 89     |  0.046% | 
 | 329  | Kricketune         |  0.03901% | 94     |  0.039% | 80     |  0.041% | 
 | 330  | Swanna             |  0.03776% | 91     |  0.038% | 74     |  0.038% | 
 | 331  | Lunatone           |  0.03693% | 89     |  0.037% | 72     |  0.037% | 
 | 332  | Frogadier          |  0.03652% | 88     |  0.037% | 61     |  0.031% | 
 | 333  | Simipour           |  0.03569% | 86     |  0.036% | 67     |  0.034% | 
 | 334  | Rattata            |  0.03527% | 85     |  0.035% | 77     |  0.040% | 
 | 335  | Girafarig          |  0.03486% | 84     |  0.035% | 69     |  0.035% | 
 | 336  | Pineco             |  0.03361% | 81     |  0.034% | 72     |  0.037% | 
 | 337  | Wartortle          |  0.03320% | 80     |  0.033% | 68     |  0.035% | 
 | 338  | Illumise           |  0.03320% | 80     |  0.033% | 61     |  0.031% | 
 | 339  | Pikachu-Rock-Star  |  0.03278% | 79     |  0.033% | 49     |  0.025% | 
 | 340  | Marshtomp          |  0.03237% | 78     |  0.032% | 58     |  0.030% | 
 | 341  | Roselia            |  0.03195% | 77     |  0.032% | 60     |  0.031% | 
 | 342  | Munchlax           |  0.03195% | 77     |  0.032% | 56     |  0.029% | 
 | 343  | Plusle             |  0.03154% | 76     |  0.032% | 60     |  0.031% | 
 | 344  | Shelgon            |  0.03154% | 76     |  0.032% | 61     |  0.031% | 
 | 345  | Gourgeist-Small    |  0.03112% | 75     |  0.031% | 63     |  0.032% | 
 | 346  | Machoke            |  0.03071% | 74     |  0.031% | 58     |  0.030% | 
 | 347  | Klang              |  0.03029% | 73     |  0.030% | 54     |  0.028% | 
 | 348  | Cherrim            |  0.03029% | 73     |  0.030% | 60     |  0.031% | 
 | 349  | Duskull            |  0.02988% | 72     |  0.030% | 63     |  0.032% | 
 | 350  | Zweilous           |  0.02988% | 72     |  0.030% | 50     |  0.026% | 
 | 351  | Lumineon           |  0.02946% | 71     |  0.029% | 57     |  0.029% | 
 | 352  | Duosion            |  0.02863% | 69     |  0.029% | 57     |  0.029% | 
 | 353  | Ledian             |  0.02863% | 69     |  0.029% | 54     |  0.028% | 
 | 354  | Metang             |  0.02822% | 68     |  0.028% | 55     |  0.028% | 
 | 355  | Pawniard           |  0.02739% | 66     |  0.027% | 47     |  0.024% | 
 | 356  | Sliggoo            |  0.02614% | 63     |  0.026% | 52     |  0.027% | 
 | 357  | Stantler           |  0.02573% | 62     |  0.026% | 49     |  0.025% | 
 | 358  | Riolu              |  0.02448% | 59     |  0.024% | 44     |  0.023% | 
 | 359  | Dustox             |  0.02407% | 58     |  0.024% | 50     |  0.026% | 
 | 360  | Lairon             |  0.02365% | 57     |  0.024% | 43     |  0.022% | 
 | 361  | Kadabra            |  0.02324% | 56     |  0.023% | 47     |  0.024% | 
 | 362  | Purugly            |  0.02324% | 56     |  0.023% | 45     |  0.023% | 
 | 363  | Lickitung          |  0.02199% | 53     |  0.022% | 42     |  0.022% | 
 | 364  | Misdreavus         |  0.02158% | 52     |  0.022% | 49     |  0.025% | 
 | 365  | Minun              |  0.02158% | 52     |  0.022% | 33     |  0.017% | 
 | 366  | Clamperl           |  0.02116% | 51     |  0.021% | 46     |  0.024% | 
 | 367  | Chimecho           |  0.02116% | 51     |  0.021% | 41     |  0.021% | 
 | 368  | Carnivine          |  0.01950% | 47     |  0.020% | 41     |  0.021% | 
 | 369  | Pupitar            |  0.01909% | 46     |  0.019% | 31     |  0.016% | 
 | 370  | Palpitoad          |  0.01867% | 45     |  0.019% | 45     |  0.023% | 
 | 371  | Eevee              |  0.01826% | 44     |  0.018% | 35     |  0.018% | 
 | 372  | Gourgeist          |  0.01784% | 43     |  0.018% | 37     |  0.019% | 
 | 373  | Hippopotas         |  0.01743% | 42     |  0.017% | 37     |  0.019% | 
 | 374  | Numel              |  0.01701% | 41     |  0.017% | 32     |  0.016% | 
 | 375  | Wormadam-Sandy     |  0.01701% | 41     |  0.017% | 38     |  0.020% | 
 | 376  | Taillow            |  0.01701% | 41     |  0.017% | 35     |  0.018% | 
 | 377  | Mothim             |  0.01701% | 41     |  0.017% | 36     |  0.019% | 
 | 378  | Dewgong            |  0.01701% | 41     |  0.017% | 34     |  0.017% | 
 | 379  | Combee             |  0.01577% | 38     |  0.016% | 38     |  0.020% | 
 | 380  | Trubbish           |  0.01577% | 38     |  0.016% | 35     |  0.018% | 
 | 381  | Krokorok           |  0.01577% | 38     |  0.016% | 36     |  0.019% | 
 | 382  | Lombre             |  0.01535% | 37     |  0.015% | 33     |  0.017% | 
 | 383  | Cottonee           |  0.01535% | 37     |  0.015% | 29     |  0.015% | 
 | 384  | Lileep             |  0.01535% | 37     |  0.015% | 31     |  0.016% | 
 | 385  | Fraxure            |  0.01411% | 34     |  0.014% | 33     |  0.017% | 
 | 386  | Torchic            |  0.01411% | 34     |  0.014% | 30     |  0.015% | 
 | 387  | Corphish           |  0.01328% | 32     |  0.013% | 20     |  0.010% | 
 | 388  | Floette            |  0.01286% | 31     |  0.013% | 25     |  0.013% | 
 | 389  | Tentacool          |  0.01286% | 31     |  0.013% | 19     |  0.010% | 
 | 390  | Krabby             |  0.01286% | 31     |  0.013% | 25     |  0.013% | 
 | 391  | Whirlipede         |  0.01245% | 30     |  0.012% | 27     |  0.014% | 
 | 392  | Abra               |  0.01245% | 30     |  0.012% | 27     |  0.014% | 
 | 393  | Sealeo             |  0.01203% | 29     |  0.012% | 24     |  0.012% | 
 | 394  | Eelektrik          |  0.01203% | 29     |  0.012% | 28     |  0.014% | 
 | 395  | Luvdisc            |  0.01203% | 29     |  0.012% | 24     |  0.012% | 
 | 396  | Metapod            |  0.01203% | 29     |  0.012% | 26     |  0.013% | 
 | 397  | Unown              |  0.01203% | 29     |  0.012% | 20     |  0.010% | 
 | 398  | Gourgeist-Large    |  0.01203% | 29     |  0.012% | 27     |  0.014% | 
 | 399  | Seadra             |  0.01203% | 29     |  0.012% | 21     |  0.011% | 
 | 400  | Ivysaur            |  0.01162% | 28     |  0.012% | 19     |  0.010% | 
 | 401  | Oshawott           |  0.01162% | 28     |  0.012% | 26     |  0.013% | 
 | 402  | Yanma              |  0.01120% | 27     |  0.011% | 27     |  0.014% | 
 | 403  | Pikachu-Libre      |  0.01120% | 27     |  0.011% | 23     |  0.012% | 
 | 404  | Timburr            |  0.01120% | 27     |  0.011% | 21     |  0.011% | 
 | 405  | Squirtle           |  0.01079% | 26     |  0.011% | 25     |  0.013% | 
 | 406  | Phione             |  0.01079% | 26     |  0.011% | 24     |  0.012% | 
 | 407  | Sunflora           |  0.01037% | 25     |  0.010% | 24     |  0.012% | 
 | 408  | Geodude            |  0.01037% | 25     |  0.010% | 24     |  0.012% | 
 | 409  | Gible              |  0.01037% | 25     |  0.010% | 21     |  0.011% | 
 | 410  | Quilava            |  0.00996% | 24     |  0.010% | 18     |  0.009% | 
 | 411  | Koffing            |  0.00996% | 24     |  0.010% | 22     |  0.011% | 
 | 412  | Buizel             |  0.00996% | 24     |  0.010% | 22     |  0.011% | 
 | 413  | Quilladin          |  0.00996% | 24     |  0.010% | 22     |  0.011% | 
 | 414  | Natu               |  0.00996% | 24     |  0.010% | 20     |  0.010% | 
 | 415  | Pignite            |  0.00913% | 22     |  0.009% | 19     |  0.010% | 
 | 416  | Monferno           |  0.00913% | 22     |  0.009% | 19     |  0.010% | 
 | 417  | Meditite           |  0.00913% | 22     |  0.009% | 19     |  0.010% | 
 | 418  | Staravia           |  0.00871% | 21     |  0.009% | 18     |  0.009% | 
 | 419  | Noibat             |  0.00871% | 21     |  0.009% | 18     |  0.009% | 
 | 420  | Espurr             |  0.00830% | 20     |  0.008% | 18     |  0.009% | 
 | 421  | Charmeleon         |  0.00830% | 20     |  0.008% | 18     |  0.009% | 
 | 422  | Darumaka           |  0.00830% | 20     |  0.008% | 15     |  0.008% | 
 | 423  | Vanillish          |  0.00788% | 19     |  0.008% | 18     |  0.009% | 
 | 424  | Shroomish          |  0.00788% | 19     |  0.008% | 13     |  0.007% | 
 | 425  | Pikachu-PhD        |  0.00788% | 19     |  0.008% | 17     |  0.009% | 
 | 426  | Growlithe          |  0.00788% | 19     |  0.008% | 15     |  0.008% | 
 | 427  | Skitty             |  0.00788% | 19     |  0.008% | 18     |  0.009% | 
 | 428  | Dewott             |  0.00788% | 19     |  0.008% | 15     |  0.008% | 
 | 429  | Zubat              |  0.00747% | 18     |  0.007% | 14     |  0.007% | 
 | 430  | Grotle             |  0.00705% | 17     |  0.007% | 13     |  0.007% | 
 | 431  | Jigglypuff         |  0.00705% | 17     |  0.007% | 14     |  0.007% | 
 | 432  | Watchog            |  0.00705% | 17     |  0.007% | 14     |  0.007% | 
 | 433  | Shellder           |  0.00705% | 17     |  0.007% | 13     |  0.007% | 
 | 434  | Swadloon           |  0.00705% | 17     |  0.007% | 16     |  0.008% | 
 | 435  | Meowth             |  0.00705% | 17     |  0.007% | 13     |  0.007% | 
 | 436  | Froakie            |  0.00705% | 17     |  0.007% | 15     |  0.008% | 
 | 437  | Charmander         |  0.00664% | 16     |  0.007% | 12     |  0.006% | 
 | 438  | Tepig              |  0.00664% | 16     |  0.007% | 15     |  0.008% | 
 | 439  | Lampent            |  0.00664% | 16     |  0.007% | 15     |  0.008% | 
 | 440  | Helioptile         |  0.00664% | 16     |  0.007% | 12     |  0.006% | 
 | 441  | Tyrunt             |  0.00664% | 16     |  0.007% | 15     |  0.008% | 
 | 442  | Shieldon           |  0.00664% | 16     |  0.007% | 16     |  0.008% | 
 | 443  | Scraggy            |  0.00622% | 15     |  0.006% | 13     |  0.007% | 
 | 444  | Staryu             |  0.00622% | 15     |  0.006% | 9      |  0.005% | 
 | 445  | Zigzagoon          |  0.00622% | 15     |  0.006% | 12     |  0.006% | 
 | 446  | Kirlia             |  0.00581% | 14     |  0.006% | 13     |  0.007% | 
 | 447  | Pikachu-Pop-Star   |  0.00581% | 14     |  0.006% | 10     |  0.005% | 
 | 448  | Pichu              |  0.00581% | 14     |  0.006% | 8      |  0.004% | 
 | 449  | Braixen            |  0.00581% | 14     |  0.006% | 12     |  0.006% | 
 | 450  | Frillish           |  0.00581% | 14     |  0.006% | 13     |  0.007% | 
 | 451  | Chimchar           |  0.00581% | 14     |  0.006% | 13     |  0.007% | 
 | 452  | Drifloon           |  0.00581% | 14     |  0.006% | 12     |  0.006% | 
 | 453  | Snorunt            |  0.00539% | 13     |  0.005% | 11     |  0.006% | 
 | 454  | Boldore            |  0.00539% | 13     |  0.005% | 12     |  0.006% | 
 | 455  | Vulpix             |  0.00539% | 13     |  0.005% | 10     |  0.005% | 
 | 456  | Larvitar           |  0.00539% | 13     |  0.005% | 13     |  0.007% | 
 | 457  | Gastly             |  0.00539% | 13     |  0.005% | 12     |  0.006% | 
 | 458  | Bronzor            |  0.00498% | 12     |  0.005% | 12     |  0.006% | 
 | 459  | Slowpoke           |  0.00498% | 12     |  0.005% | 11     |  0.006% | 
 | 460  | Shellos            |  0.00498% | 12     |  0.005% | 10     |  0.005% | 
 | 461  | Bulbasaur          |  0.00498% | 12     |  0.005% | 10     |  0.005% | 
 | 462  | Loudred            |  0.00498% | 12     |  0.005% | 11     |  0.006% | 
 | 463  | Bonsly             |  0.00498% | 12     |  0.005% | 12     |  0.006% | 
 | 464  | Porygon            |  0.00498% | 12     |  0.005% | 11     |  0.006% | 
 | 465  | Rhyhorn            |  0.00498% | 12     |  0.005% | 11     |  0.006% | 
 | 466  | Binacle            |  0.00456% | 11     |  0.005% | 10     |  0.005% | 
 | 467  | Doduo              |  0.00456% | 11     |  0.005% | 9      |  0.005% | 
 | 468  | Mime Jr.           |  0.00456% | 11     |  0.005% | 9      |  0.005% | 
 | 469  | Skiddo             |  0.00456% | 11     |  0.005% | 8      |  0.004% | 
 | 470  | Phanpy             |  0.00456% | 11     |  0.005% | 8      |  0.004% | 
 | 471  | Joltik             |  0.00456% | 11     |  0.005% | 8      |  0.004% | 
 | 472  | Marill             |  0.00456% | 11     |  0.005% | 9      |  0.005% | 
 | 473  | Slugma             |  0.00456% | 11     |  0.005% | 10     |  0.005% | 
 | 474  | Grovyle            |  0.00456% | 11     |  0.005% | 11     |  0.006% | 
 | 475  | Mantyke            |  0.00456% | 11     |  0.005% | 10     |  0.005% | 
 | 476  | Herdier            |  0.00456% | 11     |  0.005% | 10     |  0.005% | 
 | 477  | Bidoof             |  0.00456% | 11     |  0.005% | 11     |  0.006% | 
 | 478  | Cranidos           |  0.00456% | 11     |  0.005% | 10     |  0.005% | 
 | 479  | Zorua              |  0.00415% | 10     |  0.004% | 4      |  0.002% | 
 | 480  | Makuhita           |  0.00415% | 10     |  0.004% | 9      |  0.005% | 
 | 481  | Mudkip             |  0.00415% | 10     |  0.004% | 9      |  0.005% | 
 | 482  | Cubchoo            |  0.00415% | 10     |  0.004% | 10     |  0.005% | 
 | 483  | Cyndaquil          |  0.00415% | 10     |  0.004% | 8      |  0.004% | 
 | 484  | Tirtouga           |  0.00415% | 10     |  0.004% | 5      |  0.003% | 
 | 485  | Flaaffy            |  0.00415% | 10     |  0.004% | 9      |  0.005% | 
 | 486  | Shelmet            |  0.00415% | 10     |  0.004% | 8      |  0.004% | 
 | 487  | Snivy              |  0.00415% | 10     |  0.004% | 10     |  0.005% | 
 | 488  | Cubone             |  0.00415% | 10     |  0.004% | 9      |  0.005% | 
 | 489  | Deino              |  0.00373% | 9      |  0.004% | 6      |  0.003% | 
 | 490  | Totodile           |  0.00373% | 9      |  0.004% | 9      |  0.005% | 
 | 491  | Prinplup           |  0.00373% | 9      |  0.004% | 8      |  0.004% | 
 | 492  | Pidgeotto          |  0.00373% | 9      |  0.004% | 7      |  0.004% | 
 | 493  | Chingling          |  0.00373% | 9      |  0.004% | 8      |  0.004% | 
 | 494  | Skorupi            |  0.00373% | 9      |  0.004% | 6      |  0.003% | 
 | 495  | Starly             |  0.00373% | 9      |  0.004% | 8      |  0.004% | 
 | 496  | Sandile            |  0.00373% | 9      |  0.004% | 9      |  0.005% | 
 | 497  | Stunky             |  0.00373% | 9      |  0.004% | 9      |  0.005% | 
 | 498  | Caterpie           |  0.00373% | 9      |  0.004% | 7      |  0.004% | 
 | 499  | Mankey             |  0.00332% | 8      |  0.003% | 7      |  0.004% | 
 | 500  | Gothorita          |  0.00332% | 8      |  0.003% | 7      |  0.004% | 
 | 501  | Gabite             |  0.00332% | 8      |  0.003% | 7      |  0.004% | 
 | 502  | Venonat            |  0.00332% | 8      |  0.003% | 6      |  0.003% | 
 | 503  | Ponyta             |  0.00332% | 8      |  0.003% | 7      |  0.004% | 
 | 504  | Poochyena          |  0.00332% | 8      |  0.003% | 6      |  0.003% | 
 | 505  | Drowzee            |  0.00332% | 8      |  0.003% | 7      |  0.004% | 
 | 506  | Sunkern            |  0.00332% | 8      |  0.003% | 6      |  0.003% | 
 | 507  | Servine            |  0.00332% | 8      |  0.003% | 7      |  0.004% | 
 | 508  | Kabuto             |  0.00332% | 8      |  0.003% | 8      |  0.004% | 
 | 509  | Trapinch           |  0.00332% | 8      |  0.003% | 7      |  0.004% | 
 | 510  | Machop             |  0.00332% | 8      |  0.003% | 7      |  0.004% | 
 | 511  | Axew               |  0.00332% | 8      |  0.003% | 8      |  0.004% | 
 | 512  | Flabebe            |  0.00332% | 8      |  0.003% | 8      |  0.004% | 
 | 513  | Slakoth            |  0.00290% | 7      |  0.003% | 3      |  0.002% | 
 | 514  | Archen             |  0.00290% | 7      |  0.003% | 6      |  0.003% | 
 | 515  | Oddish             |  0.00290% | 7      |  0.003% | 6      |  0.003% | 
 | 516  | Luxio              |  0.00290% | 7      |  0.003% | 5      |  0.003% | 
 | 517  | Blitzle            |  0.00290% | 7      |  0.003% | 6      |  0.003% | 
 | 518  | Foongus            |  0.00290% | 7      |  0.003% | 5      |  0.003% | 
 | 519  | Solosis            |  0.00290% | 7      |  0.003% | 7      |  0.004% | 
 | 520  | Pancham            |  0.00290% | 7      |  0.003% | 6      |  0.003% | 
 | 521  | Wurmple            |  0.00290% | 7      |  0.003% | 5      |  0.003% | 
 | 522  | Pidgey             |  0.00290% | 7      |  0.003% | 4      |  0.002% | 
 | 523  | Exeggcute          |  0.00290% | 7      |  0.003% | 7      |  0.004% | 
 | 524  | Nidorina           |  0.00290% | 7      |  0.003% | 7      |  0.004% | 
 | 525  | Lillipup           |  0.00249% | 6      |  0.002% | 3      |  0.002% | 
 | 526  | Klink              |  0.00249% | 6      |  0.002% | 6      |  0.003% | 
 | 527  | Swinub             |  0.00249% | 6      |  0.002% | 6      |  0.003% | 
 | 528  | Aipom              |  0.00249% | 6      |  0.002% | 6      |  0.003% | 
 | 529  | NidoranF           |  0.00249% | 6      |  0.002% | 5      |  0.003% | 
 | 530  | Bergmite           |  0.00249% | 6      |  0.002% | 4      |  0.002% | 
 | 531  | Treecko            |  0.00249% | 6      |  0.002% | 5      |  0.003% | 
 | 532  | Gulpin             |  0.00249% | 6      |  0.002% | 5      |  0.003% | 
 | 533  | Spheal             |  0.00249% | 6      |  0.002% | 6      |  0.003% | 
 | 534  | Golett             |  0.00249% | 6      |  0.002% | 6      |  0.003% | 
 | 535  | Kricketot          |  0.00249% | 6      |  0.002% | 6      |  0.003% | 
 | 536  | Croconaw           |  0.00249% | 6      |  0.002% | 6      |  0.003% | 
 | 537  | Graveler           |  0.00249% | 6      |  0.002% | 4      |  0.002% | 
 | 538  | Wailmer            |  0.00207% | 5      |  0.002% | 5      |  0.003% | 
 | 539  | NidoranM           |  0.00207% | 5      |  0.002% | 4      |  0.002% | 
 | 540  | Piplup             |  0.00207% | 5      |  0.002% | 5      |  0.003% | 
 | 541  | Venipede           |  0.00207% | 5      |  0.002% | 5      |  0.003% | 
 | 542  | Amaura             |  0.00207% | 5      |  0.002% | 1      |  0.001% | 
 | 543  | Kakuna             |  0.00207% | 5      |  0.002% | 5      |  0.003% | 
 | 544  | Electrike          |  0.00207% | 5      |  0.002% | 0      |  0.000% | 
 | 545  | Igglybuff          |  0.00207% | 5      |  0.002% | 4      |  0.002% | 
 | 546  | Teddiursa          |  0.00207% | 5      |  0.002% | 4      |  0.002% | 
 | 547  | Chespin            |  0.00207% | 5      |  0.002% | 4      |  0.002% | 
 | 548  | Snover             |  0.00207% | 5      |  0.002% | 4      |  0.002% | 
 | 549  | Munna              |  0.00207% | 5      |  0.002% | 4      |  0.002% | 
 | 550  | Vullaby            |  0.00207% | 5      |  0.002% | 5      |  0.003% | 
 | 551  | Mienfoo            |  0.00207% | 5      |  0.002% | 5      |  0.003% | 
 | 552  | Nuzleaf            |  0.00207% | 5      |  0.002% | 5      |  0.003% | 
 | 553  | Elekid             |  0.00207% | 5      |  0.002% | 5      |  0.003% | 
 | 554  | Psyduck            |  0.00166% | 4      |  0.002% | 4      |  0.002% | 
 | 555  | Skiploom           |  0.00166% | 4      |  0.002% | 4      |  0.002% | 
 | 556  | Remoraid           |  0.00166% | 4      |  0.002% | 1      |  0.001% | 
 | 557  | Wooper             |  0.00166% | 4      |  0.002% | 4      |  0.002% | 
 | 558  | Pumpkaboo          |  0.00166% | 4      |  0.002% | 2      |  0.001% | 
 | 559  | Pumpkaboo-Large    |  0.00166% | 4      |  0.002% | 4      |  0.002% | 
 | 560  | Wingull            |  0.00166% | 4      |  0.002% | 3      |  0.002% | 
 | 561  | Pidove             |  0.00166% | 4      |  0.002% | 2      |  0.001% | 
 | 562  | Bellsprout         |  0.00166% | 4      |  0.002% | 2      |  0.001% | 
 | 563  | Phantump           |  0.00166% | 4      |  0.002% | 4      |  0.002% | 
 | 564  | Carvanha           |  0.00166% | 4      |  0.002% | 3      |  0.002% | 
 | 565  | Elgyem             |  0.00166% | 4      |  0.002% | 4      |  0.002% | 
 | 566  | Woobat             |  0.00166% | 4      |  0.002% | 4      |  0.002% | 
 | 567  | Purrloin           |  0.00166% | 4      |  0.002% | 4      |  0.002% | 
 | 568  | Karrablast         |  0.00166% | 4      |  0.002% | 4      |  0.002% | 
 | 569  | Honedge            |  0.00166% | 4      |  0.002% | 4      |  0.002% | 
 | 570  | Bagon              |  0.00166% | 4      |  0.002% | 3      |  0.002% | 
 | 571  | Yamask             |  0.00166% | 4      |  0.002% | 4      |  0.002% | 
 | 572  | Happiny            |  0.00166% | 4      |  0.002% | 3      |  0.002% | 
 | 573  | Tynamo             |  0.00166% | 4      |  0.002% | 4      |  0.002% | 
 | 574  | Ledyba             |  0.00166% | 4      |  0.002% | 3      |  0.002% | 
 | 575  | Swirlix            |  0.00124% | 3      |  0.001% | 3      |  0.002% | 
 | 576  | Fennekin           |  0.00124% | 3      |  0.001% | 2      |  0.001% | 
 | 577  | Shuppet            |  0.00124% | 3      |  0.001% | 3      |  0.002% | 
 | 578  | Ralts              |  0.00124% | 3      |  0.001% | 3      |  0.002% | 
 | 579  | Spoink             |  0.00124% | 3      |  0.001% | 2      |  0.001% | 
 | 580  | Magby              |  0.00124% | 3      |  0.001% | 3      |  0.002% | 
 | 581  | Croagunk           |  0.00124% | 3      |  0.001% | 3      |  0.002% | 
 | 582  | Panpour            |  0.00124% | 3      |  0.001% | 3      |  0.002% | 
 | 583  | Pumpkaboo-Small    |  0.00124% | 3      |  0.001% | 3      |  0.002% | 
 | 584  | Fletchling         |  0.00124% | 3      |  0.001% | 2      |  0.001% | 
 | 585  | Burmy              |  0.00124% | 3      |  0.001% | 2      |  0.001% | 
 | 586  | Feebas             |  0.00124% | 3      |  0.001% | 3      |  0.002% | 
 | 587  | Azurill            |  0.00083% | 2      |  0.001% | 2      |  0.001% | 
 | 588  | Cleffa             |  0.00083% | 2      |  0.001% | 1      |  0.001% | 
 | 589  | Skrelp             |  0.00083% | 2      |  0.001% | 0      |  0.000% | 
 | 590  | Pansage            |  0.00083% | 2      |  0.001% | 2      |  0.001% | 
 | 591  | Togepi             |  0.00083% | 2      |  0.001% | 2      |  0.001% | 
 | 592  | Bunnelby           |  0.00083% | 2      |  0.001% | 2      |  0.001% | 
 | 593  | Baltoy             |  0.00083% | 2      |  0.001% | 2      |  0.001% | 
 | 594  | Omanyte            |  0.00083% | 2      |  0.001% | 2      |  0.001% | 
 | 595  | Cascoon            |  0.00083% | 2      |  0.001% | 2      |  0.001% | 
 | 596  | Chikorita          |  0.00083% | 2      |  0.001% | 2      |  0.001% | 
 | 597  | Finneon            |  0.00083% | 2      |  0.001% | 1      |  0.001% | 
 | 598  | Tyrogue            |  0.00083% | 2      |  0.001% | 2      |  0.001% | 
 | 599  | Smoochum           |  0.00083% | 2      |  0.001% | 2      |  0.001% | 
 | 600  | Dwebble            |  0.00083% | 2      |  0.001% | 2      |  0.001% | 
 | 601  | Shinx              |  0.00083% | 2      |  0.001% | 2      |  0.001% | 
 | 602  | Goomy              |  0.00083% | 2      |  0.001% | 2      |  0.001% | 
 | 603  | Cacnea             |  0.00083% | 2      |  0.001% | 2      |  0.001% | 
 | 604  | Vibrava            |  0.00083% | 2      |  0.001% | 1      |  0.001% | 
 | 605  | Whismur            |  0.00083% | 2      |  0.001% | 2      |  0.001% | 
 | 606  | Drilbur            |  0.00083% | 2      |  0.001% | 1      |  0.001% | 
 | 607  | Weedle             |  0.00083% | 2      |  0.001% | 2      |  0.001% | 
 | 608  | Nidorino           |  0.00083% | 2      |  0.001% | 2      |  0.001% | 
 | 609  | Seedot             |  0.00041% | 1      |  0.000% | 1      |  0.001% | 
 | 610  | Roggenrola         |  0.00041% | 1      |  0.000% | 1      |  0.001% | 
 | 611  | Snubbull           |  0.00041% | 1      |  0.000% | 1      |  0.001% | 
 | 612  | Pansear            |  0.00041% | 1      |  0.000% | 1      |  0.001% | 
 | 613  | Goldeen            |  0.00041% | 1      |  0.000% | 1      |  0.001% | 
 | 614  | Poliwag            |  0.00041% | 1      |  0.000% | 1      |  0.001% | 
 | 615  | Weepinbell         |  0.00041% | 1      |  0.000% | 1      |  0.001% | 
 | 616  | Mareep             |  0.00041% | 1      |  0.000% | 1      |  0.001% | 
 | 617  | Paras              |  0.00041% | 1      |  0.000% | 1      |  0.001% | 
 | 618  | Houndour           |  0.00041% | 1      |  0.000% | 1      |  0.001% | 
 | 619  | Spearow            |  0.00041% | 1      |  0.000% | 1      |  0.001% | 
 | 620  | Sewaddle           |  0.00041% | 1      |  0.000% | 1      |  0.001% | 
 | 621  | Beldum             |  0.00041% | 1      |  0.000% | 1      |  0.001% | 
 | 622  | Spewpa             |  0.00041% | 1      |  0.000% | 1      |  0.001% | 
 | 623  | Poliwhirl          |  0.00041% | 1      |  0.000% | 1      |  0.001% | 
 | 624  | Dratini            |  0.00041% | 1      |  0.000% | 1      |  0.001% | 
 | 625  | Pumpkaboo-Super    |  0.00041% | 1      |  0.000% | 0      |  0.000% | 
 | 626  | Clauncher          |  0.00041% | 1      |  0.000% | 1      |  0.001% | 
 | 627  | Swablu             |  0.00041% | 1      |  0.000% | 1      |  0.001% | 
 | 628  | Ekans              |  0.00041% | 1      |  0.000% | 1      |  0.001% | 
 | 629  | Voltorb            |  0.00041% | 1      |  0.000% | 0      |  0.000% | 
 | 630  | Nincada            |  0.00041% | 1      |  0.000% | 1      |  0.001% | 
 | 631  | Glameow            |  0.00041% | 1      |  0.000% | 1      |  0.001% | 
 | 632  | Minccino           |  0.00041% | 1      |  0.000% | 1      |  0.001% | 
 | 633  | Grimer             |  0.00041% | 1      |  0.000% | 1      |  0.001% | 
 | 634  | Spinarak           |  0.00041% | 1      |  0.000% | 1      |  0.001% | 
 | 635  | Litleo             |  0.00041% | 1      |  0.000% | 1      |  0.001% | 
 | 636  | Surskit            |  0.00041% | 1      |  0.000% | 1      |  0.001% | 
 | 637  | Litwick            |  0.00041% | 1      |  0.000% | 1      |  0.001% | 
 | 638  | Inkay              |  0.00041% | 1      |  0.000% | 1      |  0.001% | 
 | 639  | Deerling           |  0.00041% | 1      |  0.000% | 1      |  0.001% | 
 | 640  | Tranquill          |  0.00041% | 1      |  0.000% | 1      |  0.001% | 
 | 641  | Vanillite          |  0.00041% | 1      |  0.000% | 1      |  0.001% | 
 | 642  | Gloom              |  0.00041% | 1      |  0.000% | 1      |  0.001% | 
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
