 Total battles: 737681
 Avg. weight/team: 0.037
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 314  | Wynaut             |  0.01384% | 383    |  0.026% | 292    |  0.025% | 
 | 315  | Dedenne            |  0.01382% | 1899   |  0.129% | 1552   |  0.133% | 
 | 316  | Huntail            |  0.01362% | 1626   |  0.110% | 1367   |  0.117% | 
 | 317  | Mr. Mime           |  0.01324% | 1790   |  0.121% | 1400   |  0.120% | 
 | 318  | Beheeyem           |  0.01314% | 640    |  0.043% | 474    |  0.041% | 
 | 319  | Gothorita          |  0.01310% | 291    |  0.020% | 229    |  0.020% | 
 | 320  | Rotom              |  0.01305% | 878    |  0.060% | 741    |  0.063% | 
 | 321  | Bibarel            |  0.01297% | 773    |  0.052% | 595    |  0.051% | 
 | 322  | Basculin           |  0.01256% | 516    |  0.035% | 415    |  0.035% | 
 | 323  | Pelipper           |  0.01237% | 1052   |  0.071% | 875    |  0.075% | 
 | 324  | Carbink            |  0.01230% | 1469   |  0.100% | 1274   |  0.109% | 
 | 325  | Persian            |  0.01182% | 1363   |  0.092% | 1128   |  0.096% | 
 | 326  | Regigigas          |  0.01161% | 1539   |  0.104% | 1185   |  0.101% | 
 | 327  | Jumpluff           |  0.01147% | 1143   |  0.077% | 917    |  0.078% | 
 | 328  | Pachirisu          |  0.01117% | 1042   |  0.071% | 799    |  0.068% | 
 | 329  | Parasect           |  0.01103% | 919    |  0.062% | 756    |  0.065% | 
 | 330  | Mesprit            |  0.01057% | 869    |  0.059% | 700    |  0.060% | 
 | 331  | Rattata            |  0.01039% | 1487   |  0.101% | 1237   |  0.106% | 
 | 332  | Wailord            |  0.00972% | 1703   |  0.115% | 1377   |  0.118% | 
 | 333  | Emolga             |  0.00929% | 1577   |  0.107% | 1277   |  0.109% | 
 | 334  | Nosepass           |  0.00928% | 1249   |  0.085% | 1051   |  0.090% | 
 | 335  | Garbodor           |  0.00919% | 613    |  0.042% | 511    |  0.044% | 
 | 336  | Arbok              |  0.00912% | 1326   |  0.090% | 1040   |  0.089% | 
 | 337  | Magcargo           |  0.00872% | 947    |  0.064% | 754    |  0.064% | 
 | 338  | Ferroseed          |  0.00868% | 460    |  0.031% | 414    |  0.035% | 
 | 339  | Marshtomp          |  0.00867% | 437    |  0.030% | 344    |  0.029% | 
 | 340  | Gourgeist-Large    |  0.00859% | 264    |  0.018% | 231    |  0.020% | 
 | 341  | Magnemite          |  0.00814% | 836    |  0.057% | 647    |  0.055% | 
 | 342  | Dodrio             |  0.00799% | 925    |  0.063% | 725    |  0.062% | 
 | 343  | Lumineon           |  0.00784% | 326    |  0.022% | 268    |  0.023% | 
 | 344  | Gurdurr            |  0.00771% | 298    |  0.020% | 237    |  0.020% | 
 | 345  | Diglett            |  0.00744% | 430    |  0.029% | 392    |  0.033% | 
 | 346  | Purugly            |  0.00743% | 577    |  0.039% | 467    |  0.040% | 
 | 347  | Dunsparce          |  0.00740% | 920    |  0.062% | 735    |  0.063% | 
 | 348  | Seviper            |  0.00728% | 1280   |  0.087% | 946    |  0.081% | 
 | 349  | Golduck            |  0.00715% | 1036   |  0.070% | 838    |  0.072% | 
 | 350  | Musharna           |  0.00703% | 895    |  0.061% | 738    |  0.063% | 
 | 351  | Spinda             |  0.00700% | 1203   |  0.082% | 928    |  0.079% | 
 | 352  | Noctowl            |  0.00683% | 824    |  0.056% | 626    |  0.053% | 
 | 353  | Octillery          |  0.00674% | 754    |  0.051% | 622    |  0.053% | 
 | 354  | Vigoroth           |  0.00666% | 650    |  0.044% | 506    |  0.043% | 
 | 355  | Butterfree         |  0.00663% | 1705   |  0.116% | 1269   |  0.108% | 
 | 356  | Zebstrika          |  0.00660% | 1419   |  0.096% | 1136   |  0.097% | 
 | 357  | Swanna             |  0.00634% | 662    |  0.045% | 509    |  0.043% | 
 | 358  | Pikachu-Pop-Star   |  0.00618% | 204    |  0.014% | 155    |  0.013% | 
 | 359  | Minun              |  0.00618% | 508    |  0.034% | 418    |  0.036% | 
 | 360  | Bayleef            |  0.00596% | 346    |  0.023% | 265    |  0.023% | 
 | 361  | Delcatty           |  0.00588% | 709    |  0.048% | 536    |  0.046% | 
 | 362  | Ariados            |  0.00582% | 839    |  0.057% | 731    |  0.062% | 
 | 363  | Doduo              |  0.00576% | 60     |  0.004% | 32     |  0.003% | 
 | 364  | Solrock            |  0.00564% | 330    |  0.022% | 272    |  0.023% | 
 | 365  | Quilladin          |  0.00546% | 231    |  0.016% | 155    |  0.013% | 
 | 366  | Frogadier          |  0.00545% | 165    |  0.011% | 128    |  0.011% | 
 | 367  | Maractus           |  0.00545% | 352    |  0.024% | 267    |  0.023% | 
 | 368  | Pikachu-Libre      |  0.00525% | 587    |  0.040% | 457    |  0.039% | 
 | 369  | Togetic            |  0.00512% | 882    |  0.060% | 691    |  0.059% | 
 | 370  | Sudowoodo          |  0.00506% | 624    |  0.042% | 493    |  0.042% | 
 | 371  | Cleffa             |  0.00495% | 241    |  0.016% | 107    |  0.009% | 
 | 372  | Lairon             |  0.00480% | 271    |  0.018% | 216    |  0.018% | 
 | 373  | Hypno              |  0.00462% | 863    |  0.058% | 678    |  0.058% | 
 | 374  | Heatmor            |  0.00454% | 508    |  0.034% | 408    |  0.035% | 
 | 375  | Sneasel            |  0.00449% | 335    |  0.023% | 250    |  0.021% | 
 | 376  | Clamperl           |  0.00426% | 248    |  0.017% | 197    |  0.017% | 
 | 377  | Floette            |  0.00416% | 91     |  0.006% | 75     |  0.006% | 
 | 378  | Furret             |  0.00415% | 695    |  0.047% | 534    |  0.046% | 
 | 379  | Vespiquen          |  0.00408% | 772    |  0.052% | 539    |  0.046% | 
 | 380  | Seaking            |  0.00400% | 812    |  0.055% | 604    |  0.052% | 
 | 381  | Farfetch'd         |  0.00399% | 373    |  0.025% | 279    |  0.024% | 
 | 382  | Simipour           |  0.00399% | 451    |  0.031% | 353    |  0.030% | 
 | 383  | Delibird           |  0.00398% | 403    |  0.027% | 316    |  0.027% | 
 | 384  | Meowstic-F         |  0.00398% | 514    |  0.035% | 392    |  0.033% | 
 | 385  | Haunter            |  0.00396% | 563    |  0.038% | 433    |  0.037% | 
 | 386  | Illumise           |  0.00395% | 497    |  0.034% | 400    |  0.034% | 
 | 387  | Dragonair          |  0.00389% | 687    |  0.047% | 534    |  0.046% | 
 | 388  | Pikachu-Rock-Star  |  0.00379% | 392    |  0.027% | 312    |  0.027% | 
 | 389  | Castform           |  0.00378% | 640    |  0.043% | 512    |  0.044% | 
 | 390  | Swirlix            |  0.00374% | 27     |  0.002% | 20     |  0.002% | 
 | 391  | Braixen            |  0.00373% | 275    |  0.019% | 217    |  0.019% | 
 | 392  | Beartic            |  0.00367% | 856    |  0.058% | 650    |  0.056% | 
 | 393  | Duosion            |  0.00362% | 103    |  0.007% | 72     |  0.006% | 
 | 394  | Ledian             |  0.00331% | 225    |  0.015% | 176    |  0.015% | 
 | 395  | Eevee              |  0.00330% | 480    |  0.033% | 377    |  0.032% | 
 | 396  | Misdreavus         |  0.00328% | 361    |  0.024% | 276    |  0.024% | 
 | 397  | Dustox             |  0.00323% | 329    |  0.022% | 251    |  0.021% | 
 | 398  | Magmar             |  0.00321% | 570    |  0.039% | 440    |  0.038% | 
 | 399  | Munchlax           |  0.00317% | 329    |  0.022% | 267    |  0.023% | 
 | 400  | Shelgon            |  0.00311% | 216    |  0.015% | 164    |  0.014% | 
 | 401  | Riolu              |  0.00311% | 572    |  0.039% | 462    |  0.039% | 
 | 402  | Simisear           |  0.00307% | 576    |  0.039% | 410    |  0.035% | 
 | 403  | Onix               |  0.00305% | 746    |  0.051% | 628    |  0.054% | 
 | 404  | Lunatone           |  0.00297% | 324    |  0.022% | 268    |  0.023% | 
 | 405  | Unfezant           |  0.00290% | 582    |  0.039% | 450    |  0.038% | 
 | 406  | Fletchinder        |  0.00284% | 306    |  0.021% | 253    |  0.022% | 
 | 407  | Mothim             |  0.00283% | 323    |  0.022% | 261    |  0.022% | 
 | 408  | Wartortle          |  0.00269% | 318    |  0.022% | 249    |  0.021% | 
 | 409  | Swalot             |  0.00263% | 724    |  0.049% | 555    |  0.047% | 
 | 410  | Girafarig          |  0.00262% | 493    |  0.033% | 374    |  0.032% | 
 | 411  | Plusle             |  0.00259% | 457    |  0.031% | 326    |  0.028% | 
 | 412  | Sunflora           |  0.00255% | 237    |  0.016% | 194    |  0.017% | 
 | 413  | Wooper             |  0.00240% | 23     |  0.002% | 20     |  0.002% | 
 | 414  | Machoke            |  0.00229% | 353    |  0.024% | 295    |  0.025% | 
 | 415  | Kricketune         |  0.00215% | 384    |  0.026% | 346    |  0.030% | 
 | 416  | Simisage           |  0.00213% | 516    |  0.035% | 381    |  0.033% | 
 | 417  | Pawniard           |  0.00213% | 227    |  0.015% | 198    |  0.017% | 
 | 418  | Starly             |  0.00213% | 250    |  0.017% | 180    |  0.015% | 
 | 419  | Corsola            |  0.00211% | 364    |  0.025% | 295    |  0.025% | 
 | 420  | Ivysaur            |  0.00209% | 218    |  0.015% | 176    |  0.015% | 
 | 421  | Bellossom          |  0.00201% | 435    |  0.029% | 331    |  0.028% | 
 | 422  | Beautifly          |  0.00200% | 536    |  0.036% | 393    |  0.034% | 
 | 423  | Sliggoo            |  0.00196% | 125    |  0.008% | 93     |  0.008% | 
 | 424  | Weedle             |  0.00196% | 208    |  0.014% | 160    |  0.014% | 
 | 425  | Gourgeist          |  0.00192% | 381    |  0.026% | 319    |  0.027% | 
 | 426  | Watchog            |  0.00189% | 252    |  0.017% | 165    |  0.014% | 
 | 427  | Sandshrew          |  0.00186% | 29     |  0.002% | 22     |  0.002% | 
 | 428  | Vanilluxe          |  0.00182% | 628    |  0.043% | 463    |  0.040% | 
 | 429  | Wurmple            |  0.00179% | 61     |  0.004% | 50     |  0.004% | 
 | 430  | Zweilous           |  0.00177% | 62     |  0.004% | 48     |  0.004% | 
 | 431  | Kirlia             |  0.00176% | 54     |  0.004% | 41     |  0.004% | 
 | 432  | Cherrim            |  0.00171% | 274    |  0.019% | 206    |  0.018% | 
 | 433  | Fearow             |  0.00167% | 318    |  0.022% | 220    |  0.019% | 
 | 434  | Grumpig            |  0.00162% | 515    |  0.035% | 404    |  0.035% | 
 | 435  | Magikarp           |  0.00160% | 843    |  0.057% | 642    |  0.055% | 
 | 436  | Gible              |  0.00156% | 138    |  0.009% | 109    |  0.009% | 
 | 437  | Dewgong            |  0.00152% | 502    |  0.034% | 404    |  0.035% | 
 | 438  | Electabuzz         |  0.00150% | 351    |  0.024% | 288    |  0.025% | 
 | 439  | Shroomish          |  0.00139% | 125    |  0.008% | 97     |  0.008% | 
 | 440  | Roselia            |  0.00135% | 157    |  0.011% | 121    |  0.010% | 
 | 441  | Chimecho           |  0.00132% | 256    |  0.017% | 209    |  0.018% | 
 | 442  | Skitty             |  0.00132% | 94     |  0.006% | 72     |  0.006% | 
 | 443  | Torchic            |  0.00131% | 298    |  0.020% | 232    |  0.020% | 
 | 444  | Trapinch           |  0.00125% | 141    |  0.010% | 104    |  0.009% | 
 | 445  | Seel               |  0.00124% | 24     |  0.002% | 20     |  0.002% | 
 | 446  | Clefairy           |  0.00120% | 256    |  0.017% | 172    |  0.015% | 
 | 447  | Wormadam-Trash     |  0.00120% | 284    |  0.019% | 247    |  0.021% | 
 | 448  | Eelektrik          |  0.00120% | 121    |  0.008% | 109    |  0.009% | 
 | 449  | Pikachu-PhD        |  0.00118% | 111    |  0.008% | 86     |  0.007% | 
 | 450  | Sealeo             |  0.00116% | 47     |  0.003% | 35     |  0.003% | 
 | 451  | Treecko            |  0.00114% | 164    |  0.011% | 122    |  0.010% | 
 | 452  | Seadra             |  0.00107% | 105    |  0.007% | 85     |  0.007% | 
 | 453  | Zigzagoon          |  0.00106% | 173    |  0.012% | 153    |  0.013% | 
 | 454  | Hippopotas         |  0.00106% | 246    |  0.017% | 206    |  0.018% | 
 | 455  | Phantump           |  0.00102% | 31     |  0.002% | 28     |  0.002% | 
 | 456  | Porygon            |  0.00102% | 66     |  0.004% | 56     |  0.005% | 
 | 457  | Phione             |  0.00102% | 110    |  0.007% | 83     |  0.007% | 
 | 458  | Flaaffy            |  0.00097% | 22     |  0.001% | 20     |  0.002% | 
 | 459  | Jigglypuff         |  0.00094% | 190    |  0.013% | 157    |  0.013% | 
 | 460  | Numel              |  0.00093% | 175    |  0.012% | 141    |  0.012% | 
 | 461  | Pupitar            |  0.00091% | 41     |  0.003% | 37     |  0.003% | 
 | 462  | Metang             |  0.00090% | 190    |  0.013% | 152    |  0.013% | 
 | 463  | Luvdisc            |  0.00089% | 192    |  0.013% | 140    |  0.012% | 
 | 464  | Weepinbell         |  0.00087% | 44     |  0.003% | 32     |  0.003% | 
 | 465  | Lickitung          |  0.00086% | 132    |  0.009% | 109    |  0.009% | 
 | 466  | Taillow            |  0.00086% | 239    |  0.016% | 171    |  0.015% | 
 | 467  | Grovyle            |  0.00084% | 204    |  0.014% | 163    |  0.014% | 
 | 468  | Phanpy             |  0.00083% | 83     |  0.006% | 61     |  0.005% | 
 | 469  | Solosis            |  0.00082% | 42     |  0.003% | 29     |  0.002% | 
 | 470  | Natu               |  0.00081% | 63     |  0.004% | 54     |  0.005% | 
 | 471  | Frillish           |  0.00076% | 67     |  0.005% | 53     |  0.005% | 
 | 472  | Dwebble            |  0.00076% | 57     |  0.004% | 54     |  0.005% | 
 | 473  | Skiploom           |  0.00072% | 7      |  0.000% | 5      |  0.000% | 
 | 474  | Wailmer            |  0.00069% | 31     |  0.002% | 24     |  0.002% | 
 | 475  | Roggenrola         |  0.00068% | 26     |  0.002% | 22     |  0.002% | 
 | 476  | Bronzor            |  0.00066% | 47     |  0.003% | 43     |  0.004% | 
 | 477  | Gabite             |  0.00063% | 118    |  0.008% | 95     |  0.008% | 
 | 478  | Meditite           |  0.00062% | 129    |  0.009% | 85     |  0.007% | 
 | 479  | Vulpix             |  0.00056% | 37     |  0.003% | 32     |  0.003% | 
 | 480  | Darumaka           |  0.00056% | 35     |  0.002% | 32     |  0.003% | 
 | 481  | Lampent            |  0.00055% | 67     |  0.005% | 61     |  0.005% | 
 | 482  | Shellos            |  0.00054% | 44     |  0.003% | 38     |  0.003% | 
 | 483  | Nidorina           |  0.00053% | 45     |  0.003% | 35     |  0.003% | 
 | 484  | Yamask             |  0.00053% | 48     |  0.003% | 43     |  0.004% | 
 | 485  | Bunnelby           |  0.00052% | 36     |  0.002% | 28     |  0.002% | 
 | 486  | Nidorino           |  0.00050% | 46     |  0.003% | 38     |  0.003% | 
 | 487  | Dewott             |  0.00049% | 72     |  0.005% | 63     |  0.005% | 
 | 488  | Gastly             |  0.00048% | 116    |  0.008% | 92     |  0.008% | 
 | 489  | Fraxure            |  0.00048% | 55     |  0.004% | 42     |  0.004% | 
 | 490  | Cacnea             |  0.00047% | 80     |  0.005% | 63     |  0.005% | 
 | 491  | Omanyte            |  0.00047% | 79     |  0.005% | 68     |  0.006% | 
 | 492  | Krokorok           |  0.00046% | 29     |  0.002% | 29     |  0.002% | 
 | 493  | Snover             |  0.00043% | 37     |  0.003% | 29     |  0.002% | 
 | 494  | Swadloon           |  0.00042% | 63     |  0.004% | 57     |  0.005% | 
 | 495  | Rufflet            |  0.00040% | 13     |  0.001% | 10     |  0.001% | 
 | 496  | Woobat             |  0.00039% | 68     |  0.005% | 51     |  0.004% | 
 | 497  | Kadabra            |  0.00039% | 178    |  0.012% | 135    |  0.012% | 
 | 498  | Honedge            |  0.00036% | 31     |  0.002% | 25     |  0.002% | 
 | 499  | Oddish             |  0.00036% | 30     |  0.002% | 27     |  0.002% | 
 | 500  | Baltoy             |  0.00036% | 33     |  0.002% | 29     |  0.002% | 
 | 501  | Aipom              |  0.00035% | 79     |  0.005% | 64     |  0.005% | 
 | 502  | Monferno           |  0.00035% | 138    |  0.009% | 119    |  0.010% | 
 | 503  | Scraggy            |  0.00035% | 109    |  0.007% | 93     |  0.008% | 
 | 504  | Kakuna             |  0.00033% | 70     |  0.005% | 63     |  0.005% | 
 | 505  | Ralts              |  0.00033% | 53     |  0.004% | 43     |  0.004% | 
 | 506  | Unown              |  0.00032% | 82     |  0.006% | 73     |  0.006% | 
 | 507  | Tentacool          |  0.00032% | 58     |  0.004% | 44     |  0.004% | 
 | 508  | Dratini            |  0.00032% | 69     |  0.005% | 64     |  0.005% | 
 | 509  | Stantler           |  0.00031% | 208    |  0.014% | 163    |  0.014% | 
 | 510  | Sentret            |  0.00031% | 26     |  0.002% | 23     |  0.002% | 
 | 511  | Whirlipede         |  0.00030% | 80     |  0.005% | 75     |  0.006% | 
 | 512  | Sunkern            |  0.00030% | 47     |  0.003% | 36     |  0.003% | 
 | 513  | Teddiursa          |  0.00029% | 32     |  0.002% | 22     |  0.002% | 
 | 514  | Ponyta             |  0.00029% | 51     |  0.003% | 44     |  0.004% | 
 | 515  | Palpitoad          |  0.00028% | 90     |  0.006% | 78     |  0.007% | 
 | 516  | Koffing            |  0.00028% | 81     |  0.005% | 72     |  0.006% | 
 | 517  | Squirtle           |  0.00027% | 310    |  0.021% | 263    |  0.022% | 
 | 518  | Prinplup           |  0.00027% | 63     |  0.004% | 56     |  0.005% | 
 | 519  | Bidoof             |  0.00026% | 107    |  0.007% | 89     |  0.008% | 
 | 520  | Klang              |  0.00026% | 69     |  0.005% | 60     |  0.005% | 
 | 521  | Exeggcute          |  0.00025% | 23     |  0.002% | 18     |  0.002% | 
 | 522  | Boldore            |  0.00025% | 111    |  0.008% | 97     |  0.008% | 
 | 523  | Poliwhirl          |  0.00024% | 64     |  0.004% | 56     |  0.005% | 
 | 524  | Bonsly             |  0.00024% | 51     |  0.003% | 42     |  0.004% | 
 | 525  | Tynamo             |  0.00023% | 34     |  0.002% | 19     |  0.002% | 
 | 526  | Bagon              |  0.00023% | 33     |  0.002% | 26     |  0.002% | 
 | 527  | Geodude            |  0.00023% | 89     |  0.006% | 81     |  0.007% | 
 | 528  | Duskull            |  0.00022% | 32     |  0.002% | 28     |  0.002% | 
 | 529  | Chikorita          |  0.00022% | 42     |  0.003% | 32     |  0.003% | 
 | 530  | Swinub             |  0.00022% | 53     |  0.004% | 39     |  0.003% | 
 | 531  | Wormadam-Sandy     |  0.00022% | 95     |  0.006% | 80     |  0.007% | 
 | 532  | Surskit            |  0.00022% | 45     |  0.003% | 41     |  0.004% | 
 | 533  | Ekans              |  0.00022% | 35     |  0.002% | 26     |  0.002% | 
 | 534  | Burmy              |  0.00021% | 39     |  0.003% | 33     |  0.003% | 
 | 535  | Tyrunt             |  0.00021% | 34     |  0.002% | 32     |  0.003% | 
 | 536  | Oshawott           |  0.00021% | 59     |  0.004% | 49     |  0.004% | 
 | 537  | Cherubi            |  0.00021% | 41     |  0.003% | 37     |  0.003% | 
 | 538  | Corphish           |  0.00020% | 59     |  0.004% | 44     |  0.004% | 
 | 539  | Abra               |  0.00020% | 221    |  0.015% | 177    |  0.015% | 
 | 540  | Grimer             |  0.00020% | 17     |  0.001% | 14     |  0.001% | 
 | 541  | Wingull            |  0.00019% | 18     |  0.001% | 17     |  0.001% | 
 | 542  | Growlithe          |  0.00019% | 56     |  0.004% | 47     |  0.004% | 
 | 543  | Slowpoke           |  0.00017% | 49     |  0.003% | 38     |  0.003% | 
 | 544  | Psyduck            |  0.00017% | 30     |  0.002% | 26     |  0.002% | 
 | 545  | Pancham            |  0.00017% | 59     |  0.004% | 51     |  0.004% | 
 | 546  | Charmeleon         |  0.00016% | 111    |  0.008% | 85     |  0.007% | 
 | 547  | Tyrogue            |  0.00016% | 23     |  0.002% | 20     |  0.002% | 
 | 548  | Caterpie           |  0.00016% | 132    |  0.009% | 108    |  0.009% | 
 | 549  | Pignite            |  0.00016% | 106    |  0.007% | 93     |  0.008% | 
 | 550  | Chingling          |  0.00016% | 45     |  0.003% | 40     |  0.003% | 
 | 551  | Carnivine          |  0.00016% | 233    |  0.016% | 160    |  0.014% | 
 | 552  | Happiny            |  0.00015% | 46     |  0.003% | 40     |  0.003% | 
 | 553  | Yanma              |  0.00015% | 32     |  0.002% | 28     |  0.002% | 
 | 554  | Litleo             |  0.00015% | 22     |  0.001% | 21     |  0.002% | 
 | 555  | Buneary            |  0.00014% | 56     |  0.004% | 42     |  0.004% | 
 | 556  | Houndour           |  0.00014% | 30     |  0.002% | 24     |  0.002% | 
 | 557  | Herdier            |  0.00013% | 117    |  0.008% | 94     |  0.008% | 
 | 558  | Remoraid           |  0.00012% | 31     |  0.002% | 17     |  0.001% | 
 | 559  | Bulbasaur          |  0.00012% | 231    |  0.016% | 198    |  0.017% | 
 | 560  | Hoppip             |  0.00012% | 43     |  0.003% | 42     |  0.004% | 
 | 561  | Cranidos           |  0.00012% | 69     |  0.005% | 58     |  0.005% | 
 | 562  | Gloom              |  0.00011% | 61     |  0.004% | 53     |  0.005% | 
 | 563  | Charmander         |  0.00011% | 150    |  0.010% | 129    |  0.011% | 
 | 564  | Mudkip             |  0.00011% | 147    |  0.010% | 116    |  0.010% | 
 | 565  | Buizel             |  0.00010% | 114    |  0.008% | 91     |  0.008% | 
 | 566  | Krabby             |  0.00010% | 21     |  0.001% | 19     |  0.002% | 
 | 567  | Cascoon            |  0.00010% | 27     |  0.002% | 21     |  0.002% | 
 | 568  | Graveler           |  0.00010% | 109    |  0.007% | 97     |  0.008% | 
 | 569  | Cyndaquil          |  0.00009% | 97     |  0.007% | 77     |  0.007% | 
 | 570  | Silcoon            |  0.00009% | 23     |  0.002% | 21     |  0.002% | 
 | 571  | Trubbish           |  0.00009% | 13     |  0.001% | 12     |  0.001% | 
 | 572  | Froakie            |  0.00009% | 75     |  0.005% | 61     |  0.005% | 
 | 573  | Tepig              |  0.00009% | 59     |  0.004% | 44     |  0.004% | 
 | 574  | Shieldon           |  0.00008% | 57     |  0.004% | 49     |  0.004% | 
 | 575  | Pichu              |  0.00008% | 174    |  0.012% | 151    |  0.013% | 
 | 576  | Zubat              |  0.00008% | 79     |  0.005% | 70     |  0.006% | 
 | 577  | Chinchou           |  0.00008% | 49     |  0.003% | 43     |  0.004% | 
 | 578  | Metapod            |  0.00008% | 120    |  0.008% | 107    |  0.009% | 
 | 579  | Ledyba             |  0.00008% | 10     |  0.001% | 9      |  0.001% | 
 | 580  | Rhyhorn            |  0.00008% | 17     |  0.001% | 16     |  0.001% | 
 | 581  | Marill             |  0.00007% | 40     |  0.003% | 34     |  0.003% | 
 | 582  | Klink              |  0.00007% | 11     |  0.001% | 11     |  0.001% | 
 | 583  | Makuhita           |  0.00007% | 22     |  0.001% | 15     |  0.001% | 
 | 584  | Swablu             |  0.00007% | 19     |  0.001% | 15     |  0.001% | 
 | 585  | Meowth             |  0.00006% | 74     |  0.005% | 62     |  0.005% | 
 | 586  | Chimchar           |  0.00006% | 64     |  0.004% | 54     |  0.005% | 
 | 587  | Fennekin           |  0.00006% | 67     |  0.005% | 51     |  0.004% | 
 | 588  | Shellder           |  0.00006% | 43     |  0.003% | 37     |  0.003% | 
 | 589  | Pansear            |  0.00006% | 23     |  0.002% | 20     |  0.002% | 
 | 590  | Pidgeotto          |  0.00006% | 56     |  0.004% | 51     |  0.004% | 
 | 591  | Igglybuff          |  0.00006% | 14     |  0.001% | 13     |  0.001% | 
 | 592  | Pumpkaboo-Super    |  0.00006% | 25     |  0.002% | 22     |  0.002% | 
 | 593  | Togepi             |  0.00005% | 88     |  0.006% | 71     |  0.006% | 
 | 594  | Tirtouga           |  0.00005% | 33     |  0.002% | 30     |  0.003% | 
 | 595  | Tympole            |  0.00005% | 19     |  0.001% | 12     |  0.001% | 
 | 596  | Spewpa             |  0.00005% | 11     |  0.001% | 10     |  0.001% | 
 | 597  | Pidove             |  0.00005% | 30     |  0.002% | 24     |  0.002% | 
 | 598  | Joltik             |  0.00005% | 32     |  0.002% | 25     |  0.002% | 
 | 599  | Cubchoo            |  0.00005% | 18     |  0.001% | 16     |  0.001% | 
 | 600  | Quilava            |  0.00005% | 115    |  0.008% | 94     |  0.008% | 
 | 601  | Elekid             |  0.00005% | 28     |  0.002% | 24     |  0.002% | 
 | 602  | Clauncher          |  0.00004% | 18     |  0.001% | 14     |  0.001% | 
 | 603  | Skorupi            |  0.00004% | 26     |  0.002% | 20     |  0.002% | 
 | 604  | Voltorb            |  0.00004% | 91     |  0.006% | 83     |  0.007% | 
 | 605  | Venipede           |  0.00004% | 23     |  0.002% | 21     |  0.002% | 
 | 606  | Magby              |  0.00004% | 60     |  0.004% | 50     |  0.004% | 
 | 607  | Wormadam           |  0.00004% | 31     |  0.002% | 21     |  0.002% | 
 | 608  | Spritzee           |  0.00004% | 16     |  0.001% | 12     |  0.001% | 
 | 609  | Whismur            |  0.00004% | 24     |  0.002% | 17     |  0.001% | 
 | 610  | Espurr             |  0.00004% | 34     |  0.002% | 29     |  0.002% | 
 | 611  | Feebas             |  0.00004% | 83     |  0.006% | 72     |  0.006% | 
 | 612  | Bellsprout         |  0.00004% | 58     |  0.004% | 52     |  0.004% | 
 | 613  | Turtwig            |  0.00004% | 77     |  0.005% | 72     |  0.006% | 
 | 614  | Pumpkaboo-Small    |  0.00004% | 3      |  0.000% | 2      |  0.000% | 
 | 615  | Smoochum           |  0.00004% | 8      |  0.001% | 8      |  0.001% | 
 | 616  | Croagunk           |  0.00004% | 30     |  0.002% | 24     |  0.002% | 
 | 617  | Spinarak           |  0.00003% | 21     |  0.001% | 19     |  0.002% | 
 | 618  | Axew               |  0.00003% | 47     |  0.003% | 42     |  0.004% | 
 | 619  | Grotle             |  0.00003% | 35     |  0.002% | 28     |  0.002% | 
 | 620  | Kricketot          |  0.00003% | 25     |  0.002% | 22     |  0.002% | 
 | 621  | Snivy              |  0.00003% | 98     |  0.007% | 83     |  0.007% | 
 | 622  | Blitzle            |  0.00003% | 14     |  0.001% | 10     |  0.001% | 
 | 623  | Carvanha           |  0.00003% | 30     |  0.002% | 27     |  0.002% | 
 | 624  | Mantyke            |  0.00003% | 24     |  0.002% | 19     |  0.002% | 
 | 625  | Skrelp             |  0.00002% | 18     |  0.001% | 18     |  0.002% | 
 | 626  | Panpour            |  0.00002% | 17     |  0.001% | 13     |  0.001% | 
 | 627  | Cubone             |  0.00002% | 46     |  0.003% | 32     |  0.003% | 
 | 628  | Snorunt            |  0.00002% | 33     |  0.002% | 29     |  0.002% | 
 | 629  | Seedot             |  0.00002% | 38     |  0.003% | 30     |  0.003% | 
 | 630  | Gothita            |  0.00002% | 12     |  0.001% | 5      |  0.000% | 
 | 631  | Drowzee            |  0.00002% | 25     |  0.002% | 18     |  0.002% | 
 | 632  | Piplup             |  0.00002% | 67     |  0.005% | 56     |  0.005% | 
 | 633  | Combee             |  0.00002% | 16     |  0.001% | 12     |  0.001% | 
 | 634  | Venonat            |  0.00002% | 28     |  0.002% | 23     |  0.002% | 
 | 635  | Zorua              |  0.00002% | 88     |  0.006% | 39     |  0.003% | 
 | 636  | Lombre             |  0.00002% | 31     |  0.002% | 27     |  0.002% | 
 | 637  | Golett             |  0.00002% | 12     |  0.001% | 11     |  0.001% | 
 | 638  | Inkay              |  0.00002% | 23     |  0.002% | 18     |  0.002% | 
 | 639  | Drifloon           |  0.00002% | 30     |  0.002% | 20     |  0.002% | 
 | 640  | Shelmet            |  0.00001% | 50     |  0.003% | 44     |  0.004% | 
 | 641  | Totodile           |  0.00001% | 37     |  0.003% | 32     |  0.003% | 
 | 642  | Slakoth            |  0.00001% | 31     |  0.002% | 18     |  0.002% | 
 | 643  | Fletchling         |  0.00001% | 57     |  0.004% | 53     |  0.005% | 
 | 644  | Goldeen            |  0.00001% | 46     |  0.003% | 42     |  0.004% | 
 | 645  | Archen             |  0.00001% | 46     |  0.003% | 35     |  0.003% | 
