 Total battles: 133297
 Avg. weight/team: 0.564
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 | 321  | Ursaring           |  0.05423% | 237    |  0.089% | 173    |  0.089% | 
 | 322  | Aurorus            |  0.05399% | 246    |  0.092% | 194    |  0.100% | 
 | 323  | Poliwrath          |  0.05375% | 272    |  0.102% | 200    |  0.103% | 
 | 324  | Primeape           |  0.05309% | 192    |  0.072% | 143    |  0.074% | 
 | 325  | Zebstrika          |  0.05279% | 267    |  0.100% | 212    |  0.109% | 
 | 326  | Seismitoad         |  0.05265% | 210    |  0.079% | 168    |  0.086% | 
 | 327  | Rotom-Mow          |  0.05181% | 193    |  0.072% | 137    |  0.070% | 
 | 328  | Cryogonal          |  0.05166% | 186    |  0.070% | 135    |  0.069% | 
 | 329  | Raticate           |  0.05067% | 216    |  0.081% | 178    |  0.092% | 
 | 330  | Sawk               |  0.05005% | 203    |  0.076% | 160    |  0.082% | 
 | 331  | Mantine            |  0.04914% | 155    |  0.058% | 116    |  0.060% | 
 | 332  | Seviper            |  0.04866% | 184    |  0.069% | 134    |  0.069% | 
 | 333  | Treecko            |  0.04865% | 172    |  0.065% | 141    |  0.072% | 
 | 334  | Sandslash          |  0.04841% | 202    |  0.076% | 164    |  0.084% | 
 | 335  | Huntail            |  0.04800% | 159    |  0.060% | 113    |  0.058% | 
 | 336  | Jumpluff           |  0.04698% | 142    |  0.053% | 113    |  0.058% | 
 | 337  | Onix               |  0.04686% | 240    |  0.090% | 200    |  0.103% | 
 | 338  | Pachirisu          |  0.04686% | 160    |  0.060% | 134    |  0.069% | 
 | 339  | Doublade           |  0.04565% | 163    |  0.061% | 119    |  0.061% | 
 | 340  | Crustle            |  0.04535% | 208    |  0.078% | 172    |  0.088% | 
 | 341  | Hitmontop          |  0.04527% | 183    |  0.069% | 148    |  0.076% | 
 | 342  | Floatzel           |  0.04449% | 283    |  0.106% | 182    |  0.094% | 
 | 343  | Gogoat             |  0.04371% | 197    |  0.074% | 158    |  0.081% | 
 | 344  | Dedenne            |  0.04281% | 219    |  0.082% | 183    |  0.094% | 
 | 345  | Ariados            |  0.04279% | 150    |  0.056% | 128    |  0.066% | 
 | 346  | Butterfree         |  0.04211% | 222    |  0.083% | 185    |  0.095% | 
 | 347  | Starly             |  0.04161% | 168    |  0.063% | 138    |  0.071% | 
 | 348  | Arbok              |  0.04156% | 209    |  0.078% | 151    |  0.078% | 
 | 349  | Druddigon          |  0.04129% | 175    |  0.066% | 152    |  0.078% | 
 | 350  | Cacturne           |  0.04124% | 154    |  0.058% | 123    |  0.063% | 
 | 351  | Pelipper           |  0.04076% | 145    |  0.054% | 110    |  0.057% | 
 | 352  | Lunatone           |  0.04023% | 89     |  0.033% | 80     |  0.041% | 
 | 353  | Alomomola          |  0.03935% | 138    |  0.052% | 99     |  0.051% | 
 | 354  | Castform           |  0.03852% | 182    |  0.068% | 155    |  0.080% | 
 | 355  | Rapidash           |  0.03819% | 212    |  0.080% | 146    |  0.075% | 
 | 356  | Tauros             |  0.03740% | 156    |  0.059% | 124    |  0.064% | 
 | 357  | Bouffalant         |  0.03719% | 206    |  0.077% | 170    |  0.087% | 
 | 358  | Wigglytuff         |  0.03617% | 208    |  0.078% | 157    |  0.081% | 
 | 359  | Gligar             |  0.03597% | 106    |  0.040% | 92     |  0.047% | 
 | 360  | Aromatisse         |  0.03497% | 153    |  0.057% | 112    |  0.058% | 
 | 361  | Kingler            |  0.03489% | 207    |  0.078% | 160    |  0.082% | 
 | 362  | Dunsparce          |  0.03478% | 137    |  0.051% | 107    |  0.055% | 
 | 363  | Granbull           |  0.03378% | 120    |  0.045% | 92     |  0.047% | 
 | 364  | Togetic            |  0.03313% | 110    |  0.041% | 91     |  0.047% | 
 | 365  | Whiscash           |  0.03261% | 132    |  0.050% | 114    |  0.059% | 
 | 366  | Delibird           |  0.03198% | 124    |  0.047% | 101    |  0.052% | 
 | 367  | Furfrou            |  0.03183% | 116    |  0.044% | 101    |  0.052% | 
 | 368  | Spinda             |  0.03139% | 166    |  0.062% | 117    |  0.060% | 
 | 369  | Combusken          |  0.03115% | 201    |  0.075% | 161    |  0.083% | 
 | 370  | Sneasel            |  0.03091% | 125    |  0.047% | 115    |  0.059% | 
 | 371  | Emolga             |  0.03083% | 141    |  0.053% | 118    |  0.061% | 
 | 372  | Archen             |  0.03081% | 117    |  0.044% | 72     |  0.037% | 
 | 373  | Stoutland          |  0.03051% | 101    |  0.038% | 76     |  0.039% | 
 | 374  | Garbodor           |  0.03009% | 163    |  0.061% | 141    |  0.072% | 
 | 375  | Qwilfish           |  0.02952% | 95     |  0.036% | 79     |  0.041% | 
 | 376  | Rotom-Frost        |  0.02946% | 139    |  0.052% | 116    |  0.060% | 
 | 377  | Magcargo           |  0.02940% | 128    |  0.048% | 103    |  0.053% | 
 | 378  | Sawsbuck           |  0.02933% | 130    |  0.049% | 99     |  0.051% | 
 | 379  | Beartic            |  0.02906% | 129    |  0.048% | 95     |  0.049% | 
 | 380  | Pikachu-Rock-Star  |  0.02888% | 115    |  0.043% | 93     |  0.048% | 
 | 381  | Mesprit            |  0.02865% | 105    |  0.039% | 80     |  0.041% | 
 | 382  | Stunfisk           |  0.02818% | 99     |  0.037% | 80     |  0.041% | 
 | 383  | Pikachu-Libre      |  0.02816% | 118    |  0.044% | 92     |  0.047% | 
 | 384  | Bellossom          |  0.02802% | 114    |  0.043% | 88     |  0.045% | 
 | 385  | Vileplume          |  0.02711% | 127    |  0.048% | 103    |  0.053% | 
 | 386  | Pikachu-Belle      |  0.02701% | 86     |  0.032% | 63     |  0.032% | 
 | 387  | Persian            |  0.02631% | 112    |  0.042% | 84     |  0.043% | 
 | 388  | Eevee              |  0.02616% | 201    |  0.075% | 169    |  0.087% | 
 | 389  | Hypno              |  0.02602% | 107    |  0.040% | 82     |  0.042% | 
 | 390  | Plusle             |  0.02589% | 105    |  0.039% | 70     |  0.036% | 
 | 391  | Throh              |  0.02557% | 102    |  0.038% | 75     |  0.039% | 
 | 392  | Noctowl            |  0.02557% | 100    |  0.038% | 73     |  0.038% | 
 | 393  | Tangela            |  0.02540% | 105    |  0.039% | 78     |  0.040% | 
 | 394  | Wartortle          |  0.02516% | 113    |  0.042% | 96     |  0.049% | 
 | 395  | Swalot             |  0.02484% | 97     |  0.036% | 65     |  0.033% | 
 | 396  | Wynaut             |  0.02466% | 76     |  0.029% | 60     |  0.031% | 
 | 397  | Rotom-Fan          |  0.02442% | 120    |  0.045% | 92     |  0.047% | 
 | 398  | Musharna           |  0.02412% | 102    |  0.038% | 76     |  0.039% | 
 | 399  | Dragonair          |  0.02357% | 100    |  0.038% | 77     |  0.040% | 
 | 400  | Ledian             |  0.02325% | 98     |  0.037% | 69     |  0.035% | 
 | 401  | Simisage           |  0.02320% | 146    |  0.055% | 87     |  0.045% | 
 | 402  | Minun              |  0.02312% | 105    |  0.039% | 76     |  0.039% | 
 | 403  | Caterpie           |  0.02296% | 120    |  0.045% | 92     |  0.047% | 
 | 404  | Victreebel         |  0.02279% | 99     |  0.037% | 71     |  0.037% | 
 | 405  | Masquerain         |  0.02252% | 80     |  0.030% | 66     |  0.034% | 
 | 406  | Clamperl           |  0.02241% | 59     |  0.022% | 48     |  0.025% | 
 | 407  | Bidoof             |  0.02205% | 91     |  0.034% | 80     |  0.041% | 
 | 408  | Unfezant           |  0.02204% | 112    |  0.042% | 73     |  0.038% | 
 | 409  | Beheeyem           |  0.02177% | 74     |  0.028% | 51     |  0.026% | 
 | 410  | Diglett            |  0.02158% | 96     |  0.036% | 91     |  0.047% | 
 | 411  | Haunter            |  0.02123% | 117    |  0.044% | 98     |  0.050% | 
 | 412  | Doduo              |  0.02099% | 91     |  0.034% | 71     |  0.037% | 
 | 413  | Delcatty           |  0.02079% | 113    |  0.042% | 94     |  0.048% | 
 | 414  | Squirtle           |  0.02073% | 105    |  0.039% | 83     |  0.043% | 
 | 415  | Feebas             |  0.02049% | 102    |  0.038% | 86     |  0.044% | 
 | 416  | Pichu              |  0.02045% | 98     |  0.037% | 81     |  0.042% | 
 | 417  | Octillery          |  0.02040% | 109    |  0.041% | 91     |  0.047% | 
 | 418  | Beautifly          |  0.02037% | 66     |  0.025% | 54     |  0.028% | 
 | 419  | Metapod            |  0.02018% | 114    |  0.043% | 105    |  0.054% | 
 | 420  | Riolu              |  0.01999% | 76     |  0.029% | 57     |  0.029% | 
 | 421  | Vespiquen          |  0.01990% | 92     |  0.035% | 66     |  0.034% | 
 | 422  | Torchic            |  0.01989% | 91     |  0.034% | 79     |  0.041% | 
 | 423  | Seaking            |  0.01974% | 83     |  0.031% | 57     |  0.029% | 
 | 424  | Magmar             |  0.01952% | 83     |  0.031% | 66     |  0.034% | 
 | 425  | Wormadam-Sandy     |  0.01947% | 42     |  0.016% | 35     |  0.018% | 
 | 426  | Rotom              |  0.01934% | 97     |  0.036% | 75     |  0.039% | 
 | 427  | Sunkern            |  0.01934% | 105    |  0.039% | 99     |  0.051% | 
 | 428  | Girafarig          |  0.01931% | 67     |  0.025% | 40     |  0.021% | 
 | 429  | Jigglypuff         |  0.01930% | 82     |  0.031% | 68     |  0.035% | 
 | 430  | Meowstic-F         |  0.01910% | 102    |  0.038% | 81     |  0.042% | 
 | 431  | Vanilluxe          |  0.01867% | 82     |  0.031% | 63     |  0.032% | 
 | 432  | Pikachu-PhD        |  0.01835% | 68     |  0.026% | 55     |  0.028% | 
 | 433  | Skuntank           |  0.01830% | 72     |  0.027% | 63     |  0.032% | 
 | 434  | Munchlax           |  0.01755% | 81     |  0.030% | 59     |  0.030% | 
 | 435  | Simisear           |  0.01745% | 63     |  0.024% | 58     |  0.030% | 
 | 436  | Venipede           |  0.01744% | 43     |  0.016% | 27     |  0.014% | 
 | 437  | Unown              |  0.01721% | 96     |  0.036% | 63     |  0.032% | 
 | 438  | Furret             |  0.01703% | 69     |  0.026% | 52     |  0.027% | 
 | 439  | Maractus           |  0.01699% | 81     |  0.030% | 66     |  0.034% | 
 | 440  | Togepi             |  0.01674% | 71     |  0.027% | 67     |  0.034% | 
 | 441  | Magneton           |  0.01674% | 66     |  0.025% | 52     |  0.027% | 
 | 442  | Grumpig            |  0.01670% | 52     |  0.020% | 44     |  0.023% | 
 | 443  | Relicanth          |  0.01659% | 69     |  0.026% | 54     |  0.028% | 
 | 444  | Lairon             |  0.01648% | 60     |  0.023% | 36     |  0.019% | 
 | 445  | Simipour           |  0.01642% | 69     |  0.026% | 54     |  0.028% | 
 | 446  | Bulbasaur          |  0.01642% | 91     |  0.034% | 74     |  0.038% | 
 | 447  | Buneary            |  0.01631% | 80     |  0.030% | 59     |  0.030% | 
 | 448  | Ferroseed          |  0.01619% | 48     |  0.018% | 42     |  0.022% | 
 | 449  | Cherrim            |  0.01607% | 53     |  0.020% | 41     |  0.021% | 
 | 450  | Vigoroth           |  0.01519% | 66     |  0.025% | 51     |  0.026% | 
 | 451  | Froakie            |  0.01505% | 66     |  0.025% | 47     |  0.024% | 
 | 452  | Hippopotas         |  0.01497% | 55     |  0.021% | 47     |  0.024% | 
 | 453  | Bibarel            |  0.01470% | 57     |  0.021% | 41     |  0.021% | 
 | 454  | Zubat              |  0.01466% | 67     |  0.025% | 62     |  0.032% | 
 | 455  | Electabuzz         |  0.01448% | 75     |  0.028% | 56     |  0.029% | 
 | 456  | Weedle             |  0.01445% | 82     |  0.031% | 71     |  0.037% | 
 | 457  | Dewgong            |  0.01412% | 61     |  0.023% | 50     |  0.026% | 
 | 458  | Tentacool          |  0.01412% | 60     |  0.023% | 45     |  0.023% | 
 | 459  | Heatmor            |  0.01403% | 59     |  0.022% | 51     |  0.026% | 
 | 460  | Buizel             |  0.01401% | 97     |  0.036% | 81     |  0.042% | 
 | 461  | Aipom              |  0.01399% | 52     |  0.020% | 43     |  0.022% | 
 | 462  | Sudowoodo          |  0.01391% | 58     |  0.022% | 53     |  0.027% | 
 | 463  | Farfetch'd         |  0.01379% | 73     |  0.027% | 48     |  0.025% | 
 | 464  | Bayleef            |  0.01373% | 77     |  0.029% | 36     |  0.019% | 
 | 465  | Scraggy            |  0.01371% | 49     |  0.018% | 37     |  0.019% | 
 | 466  | Charmander         |  0.01367% | 82     |  0.031% | 65     |  0.033% | 
 | 467  | Yamask             |  0.01363% | 50     |  0.019% | 45     |  0.023% | 
 | 468  | Basculin           |  0.01361% | 56     |  0.021% | 45     |  0.023% | 
 | 469  | Fearow             |  0.01321% | 61     |  0.023% | 45     |  0.023% | 
 | 470  | Meditite           |  0.01305% | 81     |  0.030% | 70     |  0.036% | 
 | 471  | Kricketune         |  0.01289% | 42     |  0.016% | 35     |  0.018% | 
 | 472  | Luvdisc            |  0.01258% | 59     |  0.022% | 42     |  0.022% | 
 | 473  | Wormadam-Trash     |  0.01235% | 39     |  0.015% | 37     |  0.019% | 
 | 474  | Growlithe          |  0.01231% | 52     |  0.020% | 38     |  0.020% | 
 | 475  | Metang             |  0.01221% | 53     |  0.020% | 44     |  0.023% | 
 | 476  | Corsola            |  0.01188% | 49     |  0.018% | 44     |  0.023% | 
 | 477  | Numel              |  0.01159% | 116    |  0.044% | 87     |  0.045% | 
 | 478  | Zorua              |  0.01147% | 50     |  0.019% | 16     |  0.008% | 
 | 479  | Dustox             |  0.01130% | 51     |  0.019% | 28     |  0.014% | 
 | 480  | Pidgey             |  0.01113% | 59     |  0.022% | 51     |  0.026% | 
 | 481  | Clefairy           |  0.01100% | 50     |  0.019% | 33     |  0.017% | 
 | 482  | Machoke            |  0.01079% | 39     |  0.015% | 32     |  0.016% | 
 | 483  | Azurill            |  0.01074% | 58     |  0.022% | 47     |  0.024% | 
 | 484  | Pikachu-Pop-Star   |  0.01065% | 44     |  0.017% | 34     |  0.017% | 
 | 485  | Piplup             |  0.01043% | 54     |  0.020% | 44     |  0.023% | 
 | 486  | Chimecho           |  0.01042% | 31     |  0.012% | 23     |  0.012% | 
 | 487  | Swanna             |  0.01040% | 45     |  0.017% | 27     |  0.014% | 
 | 488  | Braixen            |  0.01039% | 42     |  0.016% | 30     |  0.015% | 
 | 489  | Stantler           |  0.01039% | 39     |  0.015% | 32     |  0.016% | 
 | 490  | Quilava            |  0.01023% | 67     |  0.025% | 23     |  0.012% | 
 | 491  | Gastly             |  0.01008% | 62     |  0.023% | 49     |  0.025% | 
 | 492  | Parasect           |  0.00999% | 54     |  0.020% | 50     |  0.026% | 
 | 493  | Skitty             |  0.00991% | 50     |  0.019% | 32     |  0.016% | 
 | 494  | Kadabra            |  0.00990% | 43     |  0.016% | 31     |  0.016% | 
 | 495  | Carnivine          |  0.00974% | 41     |  0.015% | 30     |  0.015% | 
 | 496  | Misdreavus         |  0.00971% | 48     |  0.018% | 39     |  0.020% | 
 | 497  | Mudkip             |  0.00949% | 56     |  0.021% | 43     |  0.022% | 
 | 498  | Abra               |  0.00949% | 44     |  0.017% | 40     |  0.021% | 
 | 499  | Carvanha           |  0.00948% | 35     |  0.013% | 23     |  0.012% | 
 | 500  | Grovyle            |  0.00935% | 42     |  0.016% | 29     |  0.015% | 
 | 501  | Snivy              |  0.00925% | 54     |  0.020% | 37     |  0.019% | 
 | 502  | Axew               |  0.00888% | 84     |  0.032% | 67     |  0.034% | 
 | 503  | Zigzagoon          |  0.00878% | 43     |  0.016% | 36     |  0.019% | 
 | 504  | Corphish           |  0.00871% | 49     |  0.018% | 31     |  0.016% | 
 | 505  | Sunflora           |  0.00871% | 44     |  0.017% | 35     |  0.018% | 
 | 506  | Totodile           |  0.00863% | 68     |  0.026% | 31     |  0.016% | 
 | 507  | Porygon            |  0.00852% | 27     |  0.010% | 20     |  0.010% | 
 | 508  | Gabite             |  0.00850% | 37     |  0.014% | 30     |  0.015% | 
 | 509  | Magby              |  0.00846% | 49     |  0.018% | 37     |  0.019% | 
 | 510  | Koffing            |  0.00842% | 38     |  0.014% | 28     |  0.014% | 
 | 511  | Natu               |  0.00831% | 31     |  0.012% | 28     |  0.014% | 
 | 512  | Fletchinder        |  0.00830% | 46     |  0.017% | 32     |  0.016% | 
 | 513  | Lumineon           |  0.00811% | 34     |  0.013% | 28     |  0.014% | 
 | 514  | Snover             |  0.00808% | 20     |  0.008% | 17     |  0.009% | 
 | 515  | Pawniard           |  0.00763% | 33     |  0.012% | 26     |  0.013% | 
 | 516  | Fennekin           |  0.00759% | 53     |  0.020% | 37     |  0.019% | 
 | 517  | Ralts              |  0.00748% | 56     |  0.021% | 51     |  0.026% | 
 | 518  | Pignite            |  0.00744% | 38     |  0.014% | 32     |  0.016% | 
 | 519  | Purugly            |  0.00738% | 27     |  0.010% | 20     |  0.010% | 
 | 520  | Chespin            |  0.00737% | 52     |  0.020% | 44     |  0.023% | 
 | 521  | Frogadier          |  0.00730% | 32     |  0.012% | 28     |  0.014% | 
 | 522  | Charmeleon         |  0.00730% | 38     |  0.014% | 33     |  0.017% | 
 | 523  | Ivysaur            |  0.00725% | 53     |  0.020% | 47     |  0.024% | 
 | 524  | Piloswine          |  0.00723% | 24     |  0.009% | 21     |  0.011% | 
 | 525  | Poochyena          |  0.00707% | 45     |  0.017% | 39     |  0.020% | 
 | 526  | Kirlia             |  0.00697% | 45     |  0.017% | 28     |  0.014% | 
 | 527  | Phione             |  0.00689% | 32     |  0.012% | 24     |  0.012% | 
 | 528  | Psyduck            |  0.00682% | 40     |  0.015% | 31     |  0.016% | 
 | 529  | Shelgon            |  0.00682% | 73     |  0.027% | 51     |  0.026% | 
 | 530  | Solosis            |  0.00680% | 23     |  0.009% | 18     |  0.009% | 
 | 531  | Voltorb            |  0.00678% | 28     |  0.011% | 25     |  0.013% | 
 | 532  | Gurdurr            |  0.00678% | 22     |  0.008% | 14     |  0.007% | 
 | 533  | Lickitung          |  0.00677% | 29     |  0.011% | 24     |  0.012% | 
 | 534  | Gourgeist-Small    |  0.00677% | 24     |  0.009% | 22     |  0.011% | 
 | 535  | Monferno           |  0.00669% | 39     |  0.015% | 34     |  0.017% | 
 | 536  | Kricketot          |  0.00663% | 62     |  0.023% | 47     |  0.024% | 
 | 537  | Wurmple            |  0.00654% | 26     |  0.010% | 25     |  0.013% | 
 | 538  | Duskull            |  0.00647% | 22     |  0.008% | 17     |  0.009% | 
 | 539  | Deerling           |  0.00644% | 29     |  0.011% | 23     |  0.012% | 
 | 540  | Illumise           |  0.00630% | 23     |  0.009% | 19     |  0.010% | 
 | 541  | Oshawott           |  0.00625% | 50     |  0.019% | 39     |  0.020% | 
 | 542  | Elekid             |  0.00615% | 29     |  0.011% | 27     |  0.014% | 
 | 543  | Cyndaquil          |  0.00613% | 28     |  0.011% | 25     |  0.013% | 
 | 544  | Pidove             |  0.00611% | 24     |  0.009% | 21     |  0.011% | 
 | 545  | Kakuna             |  0.00611% | 32     |  0.012% | 30     |  0.015% | 
 | 546  | Phanpy             |  0.00606% | 24     |  0.009% | 19     |  0.010% | 
 | 547  | Dratini            |  0.00595% | 35     |  0.013% | 32     |  0.016% | 
 | 548  | Sentret            |  0.00579% | 28     |  0.011% | 26     |  0.013% | 
 | 549  | Tepig              |  0.00572% | 29     |  0.011% | 22     |  0.011% | 
 | 550  | Boldore            |  0.00572% | 22     |  0.008% | 21     |  0.011% | 
 | 551  | Ponyta             |  0.00569% | 24     |  0.009% | 21     |  0.011% | 
 | 552  | Marshtomp          |  0.00565% | 31     |  0.012% | 27     |  0.014% | 
 | 553  | Meowth             |  0.00557% | 39     |  0.015% | 35     |  0.018% | 
 | 554  | Tyrunt             |  0.00555% | 29     |  0.011% | 20     |  0.010% | 
 | 555  | Mareep             |  0.00553% | 17     |  0.006% | 14     |  0.007% | 
 | 556  | Gourgeist          |  0.00551% | 40     |  0.015% | 31     |  0.016% | 
 | 557  | Cranidos           |  0.00543% | 59     |  0.022% | 38     |  0.020% | 
 | 558  | Blitzle            |  0.00513% | 31     |  0.012% | 26     |  0.013% | 
 | 559  | Cleffa             |  0.00509% | 38     |  0.014% | 24     |  0.012% | 
 | 560  | Fraxure            |  0.00508% | 29     |  0.011% | 27     |  0.014% | 
 | 561  | Fletchling         |  0.00500% | 20     |  0.008% | 19     |  0.010% | 
 | 562  | Staravia           |  0.00495% | 21     |  0.008% | 12     |  0.006% | 
 | 563  | Swinub             |  0.00494% | 24     |  0.009% | 17     |  0.009% | 
 | 564  | Frillish           |  0.00488% | 20     |  0.008% | 18     |  0.009% | 
 | 565  | Pidgeotto          |  0.00482% | 26     |  0.010% | 21     |  0.011% | 
 | 566  | Karrablast         |  0.00469% | 16     |  0.006% | 8      |  0.004% | 
 | 567  | Espurr             |  0.00465% | 28     |  0.011% | 21     |  0.011% | 
 | 568  | Cubone             |  0.00464% | 18     |  0.007% | 15     |  0.008% | 
 | 569  | Bunnelby           |  0.00462% | 25     |  0.009% | 20     |  0.010% | 
 | 570  | Prinplup           |  0.00461% | 25     |  0.009% | 18     |  0.009% | 
 | 571  | Tirtouga           |  0.00460% | 15     |  0.006% | 12     |  0.006% | 
 | 572  | Roselia            |  0.00452% | 19     |  0.007% | 18     |  0.009% | 
 | 573  | Happiny            |  0.00449% | 29     |  0.011% | 26     |  0.013% | 
 | 574  | Inkay              |  0.00446% | 17     |  0.006% | 15     |  0.008% | 
 | 575  | Lileep             |  0.00442% | 24     |  0.009% | 21     |  0.011% | 
 | 576  | Nidorina           |  0.00437% | 19     |  0.007% | 17     |  0.009% | 
 | 577  | Cacnea             |  0.00427% | 20     |  0.008% | 17     |  0.009% | 
 | 578  | Wormadam           |  0.00426% | 22     |  0.008% | 17     |  0.009% | 
 | 579  | Purrloin           |  0.00422% | 15     |  0.006% | 15     |  0.008% | 
 | 580  | Baltoy             |  0.00418% | 55     |  0.021% | 27     |  0.014% | 
 | 581  | Spewpa             |  0.00414% | 11     |  0.004% | 8      |  0.004% | 
 | 582  | Poliwag            |  0.00410% | 28     |  0.011% | 15     |  0.008% | 
 | 583  | Phantump           |  0.00405% | 29     |  0.011% | 26     |  0.013% | 
 | 584  | Goldeen            |  0.00405% | 15     |  0.006% | 12     |  0.006% | 
 | 585  | Bonsly             |  0.00399% | 15     |  0.006% | 15     |  0.008% | 
 | 586  | Trapinch           |  0.00399% | 16     |  0.006% | 11     |  0.006% | 
 | 587  | Dewott             |  0.00398% | 25     |  0.009% | 23     |  0.012% | 
 | 588  | Tynamo             |  0.00397% | 20     |  0.008% | 19     |  0.010% | 
 | 589  | Patrat             |  0.00396% | 14     |  0.005% | 12     |  0.006% | 
 | 590  | Timburr            |  0.00392% | 18     |  0.007% | 12     |  0.006% | 
 | 591  | Geodude            |  0.00392% | 24     |  0.009% | 20     |  0.010% | 
 | 592  | Chinchou           |  0.00392% | 15     |  0.006% | 12     |  0.006% | 
 | 593  | Amaura             |  0.00390% | 17     |  0.006% | 17     |  0.009% | 
 | 594  | Budew              |  0.00390% | 17     |  0.006% | 8      |  0.004% | 
 | 595  | Mankey             |  0.00385% | 20     |  0.008% | 13     |  0.007% | 
 | 596  | Wooper             |  0.00384% | 15     |  0.006% | 10     |  0.005% | 
 | 597  | Houndour           |  0.00384% | 20     |  0.008% | 18     |  0.009% | 
 | 598  | Shellos            |  0.00384% | 11     |  0.004% | 8      |  0.004% | 
 | 599  | Vullaby            |  0.00378% | 13     |  0.005% | 11     |  0.006% | 
 | 600  | Skorupi            |  0.00375% | 16     |  0.006% | 12     |  0.006% | 
 | 601  | Chimchar           |  0.00372% | 29     |  0.011% | 15     |  0.008% | 
 | 602  | Clauncher          |  0.00370% | 14     |  0.005% | 13     |  0.007% | 
 | 603  | Rhyhorn            |  0.00368% | 19     |  0.007% | 12     |  0.006% | 
 | 604  | Pancham            |  0.00364% | 13     |  0.005% | 10     |  0.005% | 
 | 605  | Turtwig            |  0.00363% | 14     |  0.005% | 11     |  0.006% | 
 | 606  | Grimer             |  0.00363% | 12     |  0.005% | 8      |  0.004% | 
 | 607  | Minccino           |  0.00363% | 15     |  0.006% | 11     |  0.006% | 
 | 608  | Quilladin          |  0.00360% | 16     |  0.006% | 15     |  0.008% | 
 | 609  | Slakoth            |  0.00360% | 13     |  0.005% | 11     |  0.006% | 
 | 610  | Wingull            |  0.00359% | 13     |  0.005% | 10     |  0.005% | 
 | 611  | Shuppet            |  0.00359% | 10     |  0.004% | 9      |  0.005% | 
 | 612  | Exeggcute          |  0.00350% | 19     |  0.007% | 19     |  0.010% | 
 | 613  | Servine            |  0.00348% | 35     |  0.013% | 26     |  0.013% | 
 | 614  | Palpitoad          |  0.00346% | 18     |  0.007% | 14     |  0.007% | 
 | 615  | Skiploom           |  0.00345% | 26     |  0.010% | 20     |  0.010% | 
 | 616  | Seel               |  0.00344% | 12     |  0.005% | 9      |  0.005% | 
 | 617  | Foongus            |  0.00342% | 52     |  0.020% | 27     |  0.014% | 
 | 618  | Silcoon            |  0.00339% | 14     |  0.005% | 13     |  0.007% | 
 | 619  | Whirlipede         |  0.00332% | 11     |  0.004% | 8      |  0.004% | 
 | 620  | Roggenrola         |  0.00323% | 13     |  0.005% | 12     |  0.006% | 
 | 621  | Vulpix             |  0.00320% | 14     |  0.005% | 11     |  0.006% | 
 | 622  | Shellder           |  0.00318% | 43     |  0.016% | 36     |  0.019% | 
 | 623  | Mothim             |  0.00313% | 15     |  0.006% | 12     |  0.006% | 
 | 624  | Drifloon           |  0.00310% | 11     |  0.004% | 9      |  0.005% | 
 | 625  | Graveler           |  0.00306% | 25     |  0.009% | 22     |  0.011% | 
 | 626  | Swirlix            |  0.00302% | 46     |  0.017% | 34     |  0.017% | 
 | 627  | Panpour            |  0.00299% | 15     |  0.006% | 12     |  0.006% | 
 | 628  | Cascoon            |  0.00294% | 12     |  0.005% | 10     |  0.005% | 
 | 629  | Sliggoo            |  0.00289% | 9      |  0.003% | 8      |  0.004% | 
 | 630  | Burmy              |  0.00288% | 14     |  0.005% | 13     |  0.007% | 
 | 631  | Slowpoke           |  0.00286% | 15     |  0.006% | 12     |  0.006% | 
 | 632  | Larvesta           |  0.00279% | 12     |  0.005% | 10     |  0.005% | 
 | 633  | Mime Jr.           |  0.00278% | 22     |  0.008% | 17     |  0.009% | 
 | 634  | Spearow            |  0.00276% | 11     |  0.004% | 10     |  0.005% | 
 | 635  | Shroomish          |  0.00276% | 10     |  0.004% | 9      |  0.005% | 
 | 636  | NidoranF           |  0.00275% | 17     |  0.006% | 10     |  0.005% | 
 | 637  | Gible              |  0.00272% | 15     |  0.006% | 11     |  0.006% | 
 | 638  | Pupitar            |  0.00270% | 8      |  0.003% | 7      |  0.004% | 
 | 639  | Drilbur            |  0.00269% | 14     |  0.005% | 13     |  0.007% | 
 | 640  | Chikorita          |  0.00266% | 12     |  0.005% | 10     |  0.005% | 
 | 641  | Poliwhirl          |  0.00259% | 9      |  0.003% | 7      |  0.004% | 
 | 642  | Litwick            |  0.00249% | 11     |  0.004% | 10     |  0.005% | 
 | 643  | NidoranM           |  0.00248% | 18     |  0.007% | 17     |  0.009% | 
 | 644  | Teddiursa          |  0.00247% | 12     |  0.005% | 11     |  0.006% | 
 | 645  | Staryu             |  0.00245% | 20     |  0.008% | 15     |  0.008% | 
 | 646  | Machop             |  0.00238% | 16     |  0.006% | 12     |  0.006% | 
 | 647  | Combee             |  0.00232% | 11     |  0.004% | 11     |  0.006% | 
 | 648  | Gloom              |  0.00227% | 7      |  0.003% | 7      |  0.004% | 
 | 649  | Floette            |  0.00227% | 12     |  0.005% | 7      |  0.004% | 
 | 650  | Flaaffy            |  0.00224% | 8      |  0.003% | 7      |  0.004% | 
 | 651  | Larvitar           |  0.00224% | 9      |  0.003% | 3      |  0.002% | 
 | 652  | Zweilous           |  0.00223% | 9      |  0.003% | 9      |  0.005% | 
